Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-51.99109999999998,-138.11560000000054,153.08210000000014,-39.8862,72.27259999999993,-190.10670000000005,185.46850000000006,-4.63819999999464,22
1,-46.78369999999986,-99.01539999999812,127.03210000000018,-35.05259999999993,70.39980000000008,-145.7990999999966,162.37930000000057,16.580200000009427,22
2,-45.38879999999999,-127.16089999999889,150.6694999999999,-41.18099999999981,73.78929999999988,-172.54969999999958,183.27780000000018,10.728099999999813,22
3,-43.173199999999966,-142.14049999999793,151.8413,-39.53660000000002,72.76420000000007,-185.3136999999988,185.0689000000005,-0.24479999999550728,22
4,-46.85110000000007,-166.54460000000256,177.4284000000004,-38.48759999999987,69.66790000000006,-213.39570000000379,208.60870000000102,-4.787000000001967,22
5,-53.42059999999989,-133.5099999999989,164.27769999999987,-41.043899999999894,72.44449999999998,-186.93060000000014,195.67830000000015,8.747700000000464,22
6,-52.918900000000065,-137.3660000000001,166.72549999999995,-42.300800000000095,78.31739999999988,-190.28489999999834,202.7420999999997,12.45720000000324,22
7,-44.34500000000004,-127.132499999998,146.6301000000002,-35.71880000000007,66.31229999999996,-171.47749999999598,177.2236000000001,5.7461000000040485,22
8,-45.169900000000084,-149.75220000000297,169.85270000000003,-34.22099999999989,66.89100000000019,-194.92210000000193,202.52270000000078,7.6005999999979394,22
9,-49.17289999999999,-133.7757000000015,162.72140000000007,-35.8417,68.87689999999998,-182.9486000000026,195.75660000000005,12.807999999993854,22
10,-38.756599999999864,-169.3233000000002,180.43910000000022,-36.550399999999826,67.10329999999996,-208.0798999999996,210.99200000000036,2.912099999999782,22
11,-42.07230000000005,-162.12820000000175,174.32239999999996,-37.48599999999999,66.3764999999998,-204.20050000000293,203.2128999999993,-0.9875999999990199,22
12,-43.70949999999997,-159.943999999999,174.3796999999999,-38.29859999999999,65.47179999999992,-203.65349999999967,201.55289999999957,-2.100599999999986,22
13,-41.14360000000009,-148.07099999999917,161.89250000000015,-33.45079999999987,64.42049999999998,-189.21459999999746,192.86220000000003,3.647599999999329,22
14,-42.13390000000007,-168.60310000000032,183.1988000000003,-35.93610000000001,67.95800000000008,-210.73699999999928,215.22070000000036,4.483700000002386,22
15,-40.96960000000002,-128.04959999999875,143.23450000000003,-31.248999999999995,63.14979999999997,-169.0191999999999,175.13530000000003,6.11609999999996,22
16,-41.57829999999993,-151.41729999999887,168.19839999999976,-33.45090000000002,61.132999999999896,-192.99560000000065,195.88049999999987,2.8849000000024034,22
17,-38.78299999999992,-178.26680000000107,194.9742,-34.12169999999986,64.82659999999987,-217.0498000000012,225.67909999999978,8.629299999994828,22
18,-37.90820000000002,-172.22750000000212,187.2754,-37.934899999999885,67.02929999999998,-210.1357000000017,216.36980000000005,6.234099999999444,22
19,-47.29540000000001,-164.90499999999764,177.65679999999998,-36.88589999999999,70.23990000000009,-212.2003999999945,211.01079999999985,-1.1895999999960623,22
