GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1826.5304,-17822.0877,-3299.649,84.66580008,-19648.6181,-3214.98319992,-22863.60129992
1,-1828.0488,-17798.1744,-3326.1671,86.32403568,-19626.2232,-3239.84306432,-22866.066264319998
2,-1830.8867,-17839.733,-3318.8326,85.61013335999999,-19670.6197,-3233.22246664,-22903.84216664
3,-1806.7453,-17757.2652,-3288.9638,84.96478296,-19564.0105,-3203.99901704,-22768.00951704
4,-1831.1682,-17734.4901,-3346.3544,84.42914544,-19565.6583,-3261.92525456,-22827.58355456
5,-1818.7983,-17735.2497,-3334.428,85.06083527999999,-19554.048,-3249.36716472,-22803.415164719998
6,-1802.3826,-17724.1269,-3342.0436,85.60489535999999,-19526.5095,-3256.43870464,-22782.94820464
7,-1812.1824,-17766.0285,-3298.9401,85.26446567999999,-19578.210900000002,-3213.67563432,-22791.88653432
8,-1819.8283,-17776.2437,-3239.0596,86.22707831999999,-19596.072,-3152.83252168,-22748.90452168
9,-1773.7009,-17698.7512,-3388.1766,87.34565088,-19472.4521,-3300.83094912,-22773.283049119997
10,-1816.9071,-17720.7498,-3348.1873,84.21284448,-19537.6569,-3263.97445552,-22801.631355520003
11,-1760.502,-17797.0206,-3331.7863,85.53010608,-19557.5226,-3246.2561939200004,-22803.77879392
12,-1801.828,-17564.7885,-3488.2912,86.05551672,-19366.6165,-3402.23568328,-22768.85218328
13,-1801.6171,-17858.8248,-3270.8701,86.20807608,-19660.441899999998,-3184.66202392,-22845.103923919996
14,-1773.8379,-17980.9058,-3250.6822,88.11248616,-19754.7437,-3162.56971384,-22917.31341384
15,-1750.2683,-17696.4963,-3417.699,88.87507991999999,-19446.7646,-3328.82392008,-22775.58852008
16,-1773.7563,-17743.7537,-3376.1801,86.46333552,-19517.510000000002,-3289.71676448,-22807.226764480005
17,-1792.2275,-17851.3981,-3278.6357,85.48156295999999,-19643.6256,-3193.15413704,-22836.779737039997
18,-1787.3849,-17682.2908,-3464.1953,90.28382976,-19469.6757,-3373.9114702399997,-22843.58717024
19,-1778.1801,-17799.3004,-3365.4331,88.28779032,-19577.4805,-3277.14530968,-22854.62580968

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1750.451,-17274.0927,-3123.5764,79.00363296,-19024.543700000002,-3044.57276704,-22069.11646704
1,-1753.1303,-17284.822,-3133.992,81.349002,-19037.9523,-3052.6429980000003,-22090.595298000004
2,-1753.4432,-17303.5731,-3137.7967,80.45466768,-19057.016300000003,-3057.34203232,-22114.358332320004
3,-1728.463,-17212.6451,-3108.4542,80.06025888,-18941.1081,-3028.39394112,-21969.502041120002
4,-1753.2956,-17201.9904,-3161.9042,79.01088264,-18955.286,-3082.89331736,-22038.17931736
5,-1740.4142,-17145.2468,-3201.4547,80.62038,-18885.661,-3120.83432,-22006.495319999998
6,-1721.7216,-17172.8194,-3171.1088,80.79399936,-18894.541,-3090.31480064,-21984.855800639998
7,-1736.1328,-17210.3972,-3112.4952,80.07072336,-18946.53,-3032.4244766399997,-21978.95447664
8,-1739.5873,-17225.4475,-3061.9982,80.55261503999999,-18965.034799999998,-2981.44558496,-21946.480384959996
9,-1704.2814,-17143.8078,-3200.841,80.96591304,-18848.0892,-3119.87508696,-21967.96428696
10,-1743.5958,-17183.4642,-3160.192,78.19304256,-18927.059999999998,-3081.99895744,-22009.058957439996
11,-1688.4758,-17266.9625,-3132.9368,79.19321688,-18955.4383,-3053.74358312,-22009.18188312
12,-1736.414,-17060.5474,-3275.4672,79.67138399999999,-18796.9614,-3195.795816,-21992.757215999998
13,-1732.8583,-17284.6637,-3110.6465,79.98099048,-19017.522,-3030.66550952,-22048.18750952
14,-1710.7411,-17367.5527,-3123.6612,81.72842544,-19078.2938,-3041.93277456,-22120.226574559998
15,-1688.9893,-17175.1219,-3212.4467,81.76507848,-18864.1112,-3130.68162152,-21994.79282152
16,-1710.8468,-17206.0864,-3188.4991,79.21449432,-18916.9332,-3109.28460568,-22026.21780568
17,-1730.2775,-17303.817,-3090.2052,77.88315672,-19034.0945,-3012.32204328,-22046.41654328
18,-1734.8283,-17136.5479,-3265.0622,82.04109624,-18871.376200000002,-3183.0211037599997,-22054.397303760004
19,-1717.9925,-17278.7933,-3154.0506,80.77642415999999,-18996.7858,-3073.27417584,-22070.05997584

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-34.8635,-493.8383,-252.866,11.345392799999999,-528.7018,-241.52060720000003,-770.2224072
1,-30.8511,-469.5666,-265.2111,11.28669696,-500.41769999999997,-253.92440304,-754.34210304
2,-34.8971,-486.2811,-254.3227,11.30347008,-521.1782,-243.01922992,-764.19742992
3,-29.598,-495.8565,-260.4827,11.29311288,-525.4544999999999,-249.18958712000003,-774.64408712
4,-31.2835,-482.1518,-262.9298,11.56606056,-513.4353,-251.36373944,-764.79903944
5,-33.1563,-537.7787,-210.0239,10.77452784,-570.935,-199.24937216,-770.18437216
6,-33.3807,-484.6257,-261.9571,11.3831676,-518.0064,-250.57393240000002,-768.5803324000001
7,-33.1533,-501.8653,-263.992,11.23356168,-535.0186,-252.75843832,-787.7770383200001
8,-34.4312,-497.2414,-257.7806,11.51707824,-531.6726,-246.26352176,-777.9361217599999
9,-30.165,-505.3668,-261.4444,11.68135848,-535.5318,-249.76304151999997,-785.29484152
10,-31.2981,-469.5162,-284.4967,11.638337759999999,-500.8143,-272.85836223999996,-773.6726622399999
11,-27.8589,-466.9982,-294.9089,12.3744024,-494.8571,-282.5344976,-777.3915976000001
12,-25.9356,-453.2763,-294.0729,12.23960184,-479.2119,-281.83329816,-761.04519816
13,-31.6823,-514.7493,-244.6242,11.958986159999998,-546.4316,-232.66521384,-779.09681384
14,-29.0244,-543.9426,-217.3222,11.4332004,-572.967,-205.8889996,-778.8559995999999
15,-29.1105,-459.7745,-288.5036,11.89070424,-488.885,-276.61289576,-765.49789576
16,-29.9842,-457.2499,-286.4853,12.03086952,-487.2341,-274.45443048,-761.6885304799999
17,-32.451,-494.6313,-262.4743,12.23912376,-527.0823,-250.23517624000002,-777.3174762400001
18,-28.2629,-477.837,-277.9429,12.085482959999998,-506.0999,-265.85741704000003,-771.9573170399999
19,-29.9832,-460.1112,-288.0873,11.89768752,-490.0944,-276.18961248000005,-766.2840124800001

DELTA Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-41.215900000000076,-54.15669999999898,76.79340000000005,-5.683225680000007,-95.37259999999765,71.11017432000011,-24.262425679999865
1,-44.06739999999999,-43.78579999999977,73.03600000000006,-6.311663280000005,-87.85319999999956,66.72433672000031,-21.128863279993766
2,-42.546400000000084,-49.87879999999876,73.28679999999969,-6.1480044000000085,-92.42519999999638,67.13879559999958,-25.286404399995376
3,-48.68430000000008,-48.76360000000011,79.97310000000016,-6.388588800000013,-97.4478999999991,73.58451119999981,-23.86338879999971
4,-46.589100000000144,-50.34790000000032,78.47959999999978,-6.147797760000007,-96.9369999999991,72.33180223999963,-24.605197759996713
5,-45.22779999999999,-52.22419999999954,77.05059999999989,-6.3340725600000045,-97.45199999999886,70.71652744000005,-26.73547255999972
6,-47.28029999999983,-66.68179999999899,91.02230000000003,-6.572271600000015,-113.96209999999905,84.45002839999998,-29.512071600002628
7,-42.896299999999826,-53.76600000000093,77.54710000000006,-6.039819360000015,-96.66230000000303,71.50728063999978,-25.155019360001802
8,-45.80979999999999,-53.55480000000068,80.71919999999994,-5.842614960000002,-99.3646000000025,74.87658504000001,-24.488014960004875
9,-39.25449999999997,-49.5766000000001,74.10880000000009,-5.30162064000001,-88.8311000000001,68.80717936000005,-20.0239206399973
10,-42.01319999999984,-67.76940000000286,96.50139999999993,-5.618535839999993,-109.7826000000041,90.88286416000011,-18.89973584000677
11,-44.16730000000002,-63.05989999999838,96.05939999999975,-6.037513199999998,-107.22719999999862,90.0218867999996,-17.205313199998955
12,-39.478399999999986,-50.964799999999286,81.24889999999994,-5.85546911999999,-90.44319999999993,75.39343087999976,-15.049769120001542
13,-37.07649999999984,-59.411799999997584,84.40059999999974,-5.731900560000003,-96.48829999999714,78.66869943999976,-17.819600559995138
14,-34.07240000000003,-69.4105000000003,90.30119999999982,-5.049139679999993,-103.48289999999963,85.2520603199998,-18.230839680000372
15,-32.168499999999995,-61.599900000000616,83.2512999999999,-4.780702800000009,-93.76839999999925,78.47059720000027,-15.297802799999431
16,-32.92529999999998,-80.41740000000095,98.80429999999996,-4.7820283199999984,-113.34270000000254,94.02227167999973,-19.32042832000468
17,-29.499000000000045,-52.949799999999414,74.04380000000009,-4.6407175200000115,-82.44880000000012,69.40308247999988,-13.045717519996515
18,-24.29370000000012,-67.90589999999747,78.8098,-3.842749439999997,-92.19959999999736,74.96705056000002,-17.232549439995637
19,-30.204399999999975,-60.3958999999989,76.70479999999986,-4.386321359999991,-90.6003,72.3184786400002,-18.281821360002482


POISSON BOLTZMANN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-1826.5304,-17822.0877,-3183.6642,1946.3009,-1249.8836,-19648.6181,-2487.2469,-22135.865
1,-1828.0488,-17798.1744,-3225.7436,1952.6938,-1257.4473,-19626.2232,-2530.4970999999996,-22156.7203
2,-1830.8867,-17839.733,-3208.1088,1947.0285,-1245.8155,-19670.6197,-2506.8958000000002,-22177.515499999998
3,-1806.7453,-17757.2652,-3182.9583,1942.9225,-1242.4564,-19564.0105,-2482.4921999999997,-22046.502699999997
4,-1831.1682,-17734.4901,-3242.9262,1944.9685,-1241.7156,-19565.6583,-2539.6733,-22105.331599999998
5,-1818.7983,-17735.2497,-3226.5437,1946.764,-1249.824,-19554.048,-2529.6037000000006,-22083.6517
6,-1802.3826,-17724.1269,-3245.1181,1946.7592,-1250.0722,-19526.5095,-2548.4311000000002,-22074.940599999998
7,-1812.1824,-17766.0285,-3197.015,1943.8911,-1250.4132,-19578.210900000002,-2503.5370999999996,-22081.748
8,-1819.8283,-17776.2437,-3119.4995,1951.2527,-1250.6411,-19596.072,-2418.8878999999997,-22014.959899999998
9,-1773.7009,-17698.7512,-3274.4913,1956.9416,-1266.2394,-19472.4521,-2583.7891,-22056.241199999997
10,-1816.9071,-17720.7498,-3227.7827,1941.3019,-1250.1901,-19537.6569,-2536.6709,-22074.327800000003
11,-1760.502,-17797.0206,-3216.5201,1952.5804,-1262.6049,-19557.5226,-2526.5446,-22084.0672
12,-1801.828,-17564.7885,-3366.706,1955.9116,-1269.5611,-19366.6165,-2680.3555,-22046.972
13,-1801.6171,-17858.8248,-3130.3378,1954.5885,-1254.5704,-19660.441899999998,-2430.3197,-22090.761599999998
14,-1773.8379,-17980.9058,-3124.2337,1958.3827,-1269.2272,-19754.7437,-2435.0782,-22189.821900000003
15,-1750.2683,-17696.4963,-3281.5931,1965.9994,-1277.2759,-19446.7646,-2592.8696,-22039.6342
16,-1773.7563,-17743.7537,-3261.9144,1953.6766,-1266.4293,-19517.510000000002,-2574.6671,-22092.177100000004
17,-1792.2275,-17851.3981,-3158.3366,1949.3485,-1259.4257,-19643.6256,-2468.4138000000003,-22112.039399999998
18,-1787.3849,-17682.2908,-3347.0772,1974.6887,-1274.3356,-19469.6757,-2646.7241000000004,-22116.3998
19,-1778.1801,-17799.3004,-3252.4361,1960.5231,-1275.2007,-19577.4805,-2567.1137,-22144.594200000003

Receptor Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-1750.451,-17274.0927,-3025.5742,1837.8244,-1169.6455,-19024.543700000002,-2357.3953,-21381.939
1,-1753.1303,-17284.822,-3046.8116,1848.9045,-1179.2855,-19037.9523,-2377.1926,-21415.1449
2,-1753.4432,-17303.5731,-3041.5414,1841.094,-1166.5397,-19057.016300000003,-2366.9871000000003,-21424.003400000005
