Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1766.6824,-17620.0446,-3318.6425,1959.5451,-1269.0104,-19386.727000000003,-2628.1077999999998,-22014.8348,17
1,-1760.2247,-17673.4804,-3264.2517,1966.7932,-1275.3021,-19433.7051,-2572.7605999999996,-22006.4657,17
2,-1796.9541,-17844.735,-3213.5252,1960.0129,-1256.1139,-19641.6891,-2509.6262,-22151.3153,17
3,-1811.6327,-17638.4524,-3349.6674,1958.4158,-1255.6785,-19450.085099999997,-2646.9300999999996,-22097.015199999994,17
4,-1770.7115,-17796.8425,-3151.9999,1963.7787,-1263.1485,-19567.554,-2451.3696999999997,-22018.9237,17
5,-1815.0534,-17708.4627,-3192.7136,1960.4617,-1255.0588,-19523.5161,-2487.3107,-22010.8268,17
6,-1786.2517,-17541.0918,-3399.0127,1957.5039,-1263.9011,-19327.3435,-2705.4099000000006,-22032.753399999998,17
7,-1792.1409,-17711.848,-3284.9226,1960.0648,-1256.8554,-19503.9889,-2581.7131999999997,-22085.702100000002,17
8,-1773.9184,-17671.1658,-3305.7461,1963.6747,-1270.9025,-19445.084199999998,-2612.9739,-22058.0581,17
9,-1765.0083,-17817.0662,-3153.8294,1962.2903,-1271.4679,-19582.074500000002,-2463.0070000000005,-22045.0815,17
10,-1736.9127,-17668.3767,-3306.7108,1977.2355,-1283.2722,-19405.2894,-2612.7475,-22018.036900000003,17
11,-1800.4568,-17645.6567,-3288.1704,1969.803,-1275.5906,-19446.1135,-2593.9579999999996,-22040.0715,17
12,-1773.4864,-17694.9021,-3321.363,1966.6987,-1273.9586,-19468.3885,-2628.6229,-22097.011400000003,17
13,-1788.8311,-17606.6313,-3389.9269,1976.522,-1277.8868,-19395.4624,-2691.2916999999998,-22086.7541,17
14,-1778.8158,-17647.5891,-3334.536,1958.6426,-1267.2233,-19426.4049,-2643.1167000000005,-22069.521600000004,17
15,-1821.5017,-17590.3902,-3334.5008,1965.9002,-1268.2715,-19411.891900000002,-2636.8720999999996,-22048.764000000003,17
16,-1791.6663,-17597.0983,-3369.9134,1959.9136,-1266.9902,-19388.764600000002,-2676.99,-22065.754600000004,17
17,-1751.5247,-17616.8346,-3384.7964,1962.7061,-1274.7939,-19368.359299999996,-2696.8842,-22065.243499999997,17
18,-1782.7797,-17689.6094,-3277.5189,1976.0117,-1278.4871,-19472.3891,-2579.9943000000003,-22052.3834,17
19,-1806.1149,-17769.6452,-3202.2313,1974.1548,-1265.0999,-19575.7601,-2493.1764,-22068.9365,17
