Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1746.8856,-17707.5589,-3327.8546,1969.9023,-1286.7933,-19454.4445,-2644.7456,-22099.1901,31
1,-1775.1393,-17758.9579,-3303.214,1974.1784,-1282.6753,-19534.0972,-2611.7109,-22145.8081,31
2,-1765.6715,-17680.9818,-3335.4469,1981.7951,-1295.0911,-19446.6533,-2648.7429,-22095.396200000003,31
3,-1751.142,-17765.3243,-3265.8713,1981.7384,-1303.2147,-19516.4663,-2587.3476,-22103.8139,31
4,-1774.9884,-17801.8747,-3264.5844,1976.3472,-1288.4059,-19576.8631,-2576.6431000000002,-22153.5062,31
5,-1770.4253,-17878.7362,-3177.9889,1968.0737,-1282.594,-19649.1615,-2492.5092,-22141.6707,31
6,-1769.6794,-17791.9066,-3289.6,1978.8325,-1299.8126,-19561.586,-2610.5801,-22172.1661,31
7,-1788.1084,-17818.552,-3258.513,1953.379,-1288.5449,-19606.6604,-2593.6789,-22200.3393,31
8,-1760.5883,-17770.775,-3310.3924,1971.5371,-1286.7479,-19531.3633,-2625.6032000000005,-22156.9665,31
9,-1745.7906,-17884.6131,-3174.0254,1971.7592,-1283.9182,-19630.4037,-2486.1844,-22116.588099999997,31
10,-1812.3438,-17755.3001,-3255.499,1974.5517,-1295.4072,-19567.6439,-2576.3545,-22143.9984,31
11,-1797.4004,-17775.4821,-3307.9868,1976.0495,-1297.8452,-19572.8825,-2629.7825000000003,-22202.664999999997,31
12,-1771.3993,-17639.9367,-3370.2663,1983.5103,-1298.024,-19411.336,-2684.7799999999997,-22096.115999999998,31
13,-1762.6085,-17639.9915,-3379.4622,1977.7883,-1302.5925,-19402.6,-2704.2664,-22106.8664,31
14,-1765.3866,-17664.084,-3406.668,1979.357,-1307.4583,-19429.4706,-2734.7693,-22164.2399,31
15,-1758.9951,-17745.1574,-3326.8585,1968.5273,-1284.7899,-19504.1525,-2643.1211,-22147.273599999997,31
16,-1766.4366,-17773.8635,-3260.1675,1965.2056,-1282.5772,-19540.3001,-2577.5391,-22117.8392,31
17,-1765.0154,-17625.3222,-3393.132,1979.7917,-1301.1418,-19390.3376,-2714.4821,-22104.8197,31
18,-1759.958,-17706.8088,-3297.1818,1983.945,-1310.9035,-19466.766799999998,-2624.1403,-22090.907099999997,31
19,-1776.1561,-17663.1118,-3345.2075,1986.7752,-1303.9299,-19439.2679,-2662.3622,-22101.6301,31
