GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1771.9266,-17825.0618,-3342.6453,87.65466192,-19596.9884,-3254.9906380800003,-22851.979038079997
1,-1781.5335,-17740.7857,-3387.0284,88.10013672,-19522.3192,-3298.92826328,-22821.24746328
2,-1811.6853,-17693.9917,-3404.0924,86.78206224,-19505.677,-3317.31033776,-22822.98733776
3,-1783.0489,-17589.8455,-3521.3552,86.85216072,-19372.8944,-3434.50303928,-22807.397439280005
4,-1772.0719,-17685.962,-3450.739,88.21449216,-19458.0339,-3362.52450784,-22820.55840784
5,-1794.5614,-17742.5423,-3424.1198,88.07968728,-19537.1037,-3336.04011272,-22873.14381272
6,-1816.2419,-17783.5063,-3383.8249,87.87399479999999,-19599.7482,-3295.9509052000003,-22895.6991052
7,-1803.543,-17811.6584,-3350.7987,86.42564712,-19615.2014,-3264.3730528799997,-22879.574452880002
8,-1798.2376,-17754.3334,-3339.4835,87.2671428,-19552.571,-3252.2163572,-22804.7873572
9,-1794.4354,-17787.036,-3409.8541,87.62752008,-19581.4714,-3322.22657992,-22903.697979919998
10,-1776.9334,-17746.5644,-3359.9827,88.09705079999999,-19523.497799999997,-3271.8856492,-22795.3834492
11,-1753.6117,-17665.7163,-3470.721,90.96148872,-19419.328,-3379.75951128,-22799.087511280002
12,-1780.9556,-17855.2017,-3306.154,87.15442896,-19636.157300000003,-3218.99957104,-22855.156871040002
13,-1772.1817,-17745.4692,-3407.4711,87.36760439999999,-19517.6509,-3320.1034956000003,-22837.7543956
14,-1795.0768,-17770.503,-3416.4794,87.29333928,-19565.5798,-3329.18606072,-22894.76586072
15,-1752.6076,-17946.7848,-3306.6639,89.96963903999999,-19699.3924,-3216.69426096,-22916.08666096
16,-1717.4435,-18017.8444,-3299.8561,87.32923919999999,-19735.287900000003,-3212.5268608,-22947.814760800004
17,-1793.0467,-17834.1761,-3389.2625,88.08481512,-19627.2228,-3301.17768488,-22928.40048488
18,-1764.7998,-17963.7395,-3319.9552,90.37269864,-19728.5393,-3229.5825013599997,-22958.12180136
19,-1811.6277,-17769.9036,-3431.2734,89.0957772,-19581.531300000002,-3342.1776228,-22923.7089228

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1695.7459,-17198.447,-3247.7226,83.94683327999999,-18894.192900000002,-3163.77576672,-22057.968666720004
1,-1710.2723,-17102.8011,-3296.4571,83.75847552,-18813.0734,-3212.69862448,-22025.77202448
2,-1737.7083,-17079.474,-3301.9881,82.43427528000001,-18817.182299999997,-3219.55382472,-22036.736124719995
3,-1706.5319,-16981.4864,-3423.6905,82.98877968,-18688.018300000003,-3340.7017203200003,-22028.720020320005
4,-1695.7128,-17091.5569,-3339.8224,83.59188768,-18787.2697,-3256.23051232,-22043.500212320003
5,-1717.9005,-17159.8854,-3286.6276,83.08210464,-18877.7859,-3203.5454953599997,-22081.331395359997
6,-1744.1142,-17209.8422,-3236.3882,82.71502344,-18953.9564,-3153.67317656,-22107.62957656
7,-1729.3204,-17249.2549,-3206.2622,80.92667232,-18978.5753,-3125.3355276800003,-22103.91082768
8,-1726.0047,-17139.6484,-3225.3947,82.09193256,-18865.6531,-3143.30276744,-22008.95586744
9,-1716.1563,-17184.9918,-3290.2865,82.9726704,-18901.1481,-3207.3138296,-22108.461929600002
10,-1697.9724,-17159.513,-3236.9342,84.10841784,-18857.485399999998,-3152.82578216,-22010.311182159996
11,-1683.1546,-17099.1446,-3324.252,85.63312223999999,-18782.2992,-3238.61887776,-22020.91807776
12,-1709.2976,-17263.4209,-3174.7948,82.24171776,-18972.718500000003,-3092.55308224,-22065.271582240002
13,-1698.7544,-17157.2011,-3272.9013,82.51652231999999,-18855.9555,-3190.38477768,-22046.340277680003
14,-1723.1854,-17198.8849,-3257.5655,82.17968472,-18922.0703,-3175.3858152800003,-22097.45611528
15,-1679.7172,-17345.1551,-3172.8473,84.49173216,-19024.8723,-3088.35556784,-22113.22786784
16,-1646.8864,-17401.9914,-3187.6213,82.52735039999999,-19048.8778,-3105.0939495999996,-22153.971749599998
17,-1711.9781,-17240.5521,-3266.755,83.83691808,-18952.5302,-3182.91808192,-22135.448281920002
18,-1698.8362,-17346.5461,-3196.1438,85.52633759999999,-19045.3823,-3110.6174624,-22155.999762400003
19,-1735.9811,-17173.8362,-3296.1207,84.6442548,-18909.817300000002,-3211.4764452,-22121.2937452

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-32.952,-451.6085,-283.0931,10.8396036,-484.5605,-272.2534964,-756.8139964
1,-30.1272,-463.5429,-275.2136,11.4217848,-493.6701,-263.7918152,-757.4619152
2,-28.772,-443.7646,-286.4227,11.40042456,-472.53659999999996,-275.02227544000004,-747.55887544
3,-34.2171,-428.2796,-293.0713,11.159379359999999,-462.49670000000003,-281.91192064,-744.40862064
4,-33.9041,-419.1602,-297.7968,11.644941600000001,-453.0643,-286.15185840000004,-739.2161584
5,-34.6339,-446.3654,-290.6152,11.26616472,-480.9993,-279.34903528,-760.34833528
6,-34.0404,-431.582,-299.2269,11.24162136,-465.62239999999997,-287.98527864,-753.60767864
7,-28.7052,-417.5977,-308.0305,11.91072888,-446.30289999999997,-296.11977112,-742.42267112
8,-31.51,-467.9569,-275.3192,11.490567839999999,-499.4669,-263.82863216000004,-763.29553216
9,-33.689,-465.0331,-277.3037,11.420057519999999,-498.7221,-265.88364248,-764.60574248
10,-31.4264,-439.9994,-287.6398,11.03992128,-471.4258,-276.59987872,-748.0256787199999
11,-31.5164,-423.1449,-303.8828,11.1940128,-454.6613,-292.6887872,-747.3500872
12,-26.8702,-454.3412,-281.9126,11.56578192,-481.2114,-270.34681808,-751.5582180800001
13,-27.0511,-460.3637,-282.3197,11.573475120000001,-487.4148,-270.74622488,-758.16102488
14,-30.5455,-453.6101,-295.0716,11.5957548,-484.1556,-283.4758452,-767.6314452
15,-31.71,-475.0935,-281.9417,11.44084968,-506.8035,-270.50085032000004,-777.30435032
16,-29.2692,-455.2006,-292.194,11.79194184,-484.4698,-280.40205816,-764.87185816
