Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1666.275,-17305.1001,-3051.6488,1871.1545,-1215.7963,-18971.3751,-2396.2906,-21367.665699999998,10
1,-1661.9181,-17328.2871,-2985.1453,1857.3433,-1207.4468,-18990.2052,-2335.2488000000003,-21325.454,10
2,-1692.145,-17361.4408,-3016.1081,1873.6729,-1218.3994,-19053.5858,-2360.8346,-21414.4204,10
3,-1683.256,-17389.5347,-2935.981,1871.1781,-1214.7547,-19072.7907,-2279.5576,-21352.3483,10
4,-1665.9852,-17575.9086,-2800.5081,1861.5297,-1206.8028,-19241.893799999998,-2145.7812,-21387.675,10
5,-1652.5879,-17416.5191,-2957.9565,1861.2178,-1204.7856,-19069.107,-2301.5243,-21370.6313,10
6,-1702.2024,-17475.2229,-2838.3361,1856.025,-1190.459,-19177.4253,-2172.7700999999997,-21350.195399999997,10
7,-1665.4997,-17402.2261,-3006.0421,1871.4569,-1214.8915,-19067.7258,-2349.4767,-21417.2025,10
8,-1684.302,-17361.8262,-2994.287,1866.2688,-1211.2371,-19046.1282,-2339.2553,-21385.383499999996,10
9,-1674.442,-17454.8583,-2935.1033,1861.2982,-1201.2565,-19129.3003,-2275.0616,-21404.361899999996,10
10,-1683.4541,-17195.5405,-3110.8482,1863.448,-1208.2375,-18878.994599999998,-2455.6376999999998,-21334.632299999997,10
11,-1720.6796,-17358.4438,-2991.0997,1850.6952,-1188.6998,-19079.1234,-2329.1043,-21408.2277,10
12,-1701.9025,-17393.7754,-2926.1171,1852.0277,-1185.7798,-19095.6779,-2259.8692,-21355.5471,10
13,-1703.8617,-17276.8836,-3058.9117,1851.1441,-1190.8512,-18980.745300000002,-2398.6188,-21379.364100000003,10
14,-1694.6237,-17336.433,-3040.4384,1869.9449,-1211.4058,-19031.0567,-2381.8993,-21412.956000000002,10
15,-1686.8953,-17290.4478,-3091.8638,1858.638,-1200.7716,-18977.343100000002,-2433.9974,-21411.340500000002,10
16,-1685.4514,-17336.9848,-3082.4469,1871.3766,-1202.3993,-19022.436199999996,-2413.4696,-21435.905799999997,10
17,-1681.1028,-17327.2841,-3032.011,1849.2683,-1189.0914,-19008.3869,-2371.8341,-21380.221,10
18,-1673.0111,-17266.3151,-3060.2943,1870.304,-1210.7375,-18939.3262,-2400.7277999999997,-21340.054,10
19,-1673.4188,-17351.2542,-3006.9931,1857.967,-1193.8713,-19024.673,-2342.8974,-21367.570399999997,10
