Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1779.3002,-17787.8014,-3389.4694,88.88642064,-19567.1016,-3300.58297936,-22867.684579360004,37
1,-1794.8095,-17779.3873,-3428.7686,89.41646448,-19574.196799999998,-3339.35213552,-22913.548935519997,37
2,-1757.5836,-17839.3204,-3302.6399,89.20003752,-19596.904000000002,-3213.43986248,-22810.343862480004,37
3,-1765.8576,-17689.6107,-3401.7912,90.17068536,-19455.4683,-3311.6205146400002,-22767.08881464,37
4,-1757.9771,-17700.3206,-3499.5177,91.8190404,-19458.2977,-3407.6986595999997,-22865.996359599998,37
5,-1767.8105,-17637.585,-3556.4561,90.65423591999999,-19405.3955,-3465.80186408,-22871.19736408,37
6,-1802.8876,-17636.2225,-3435.3513,88.171956,-19439.110099999998,-3347.1793439999997,-22786.289444,37
7,-1768.9591,-17628.903,-3486.0576,93.27228624,-19397.8621,-3392.78531376,-22790.647413759998,37
8,-1767.6373,-17664.5104,-3484.8039,91.77391727999999,-19432.147699999998,-3393.0299827199997,-22825.177682719997,37
9,-1807.5194,-17556.2233,-3593.0508,90.41081903999999,-19363.742700000003,-3502.63998096,-22866.382680960003,37
10,-1780.2345,-17743.7633,-3388.25,88.75375272,-19523.997799999997,-3299.49624728,-22823.494047279997,37
11,-1767.963,-17788.7726,-3350.2435,89.06210424,-19556.7356,-3261.18139576,-22817.91699576,37
12,-1816.7849,-17652.6083,-3489.3176,88.29106992,-19469.3932,-3401.0265300799997,-22870.419730079997,37
13,-1754.8427,-17640.9255,-3494.7023,88.95480192,-19395.768200000002,-3405.74749808,-22801.515698080002,37
14,-1782.2038,-17776.6061,-3430.2911,91.58639472,-19558.8099,-3338.70470528,-22897.514605279997,37
15,-1781.7493,-17825.8042,-3361.8789,89.80102728,-19607.553499999998,-3272.07787272,-22879.63137272,37
16,-1756.4491,-17690.2398,-3408.3547,91.023768,-19446.6889,-3317.330932,-22764.019832,37
17,-1749.499,-17615.7742,-3509.3381,91.256202,-19365.2732,-3418.081898,-22783.355098,37
18,-1777.9184,-17577.2099,-3563.4104,90.37527623999999,-19355.1283,-3473.0351237600003,-22828.16342376,37
19,-1779.5597,-17673.1978,-3492.1627,91.42365167999999,-19452.757500000003,-3400.7390483199997,-22853.496548320003,37
