Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-21.654899999999977,-29.34410000000281,40.89690000000036,-13.676699999999983,26.93750000000017,-50.99900000000122,54.157700000000546,3.158700000000181,35
1,-16.306399999999996,-24.581300000000795,33.101899999999944,-11.649599999999936,22.688800000000043,-40.887700000000336,44.14110000000005,3.253400000001534,35
2,-18.396799999999814,-21.722100000000978,28.28999999999985,-13.941300000000183,24.759800000000013,-40.11889999999852,39.108499999999935,-1.0103999999962525,35
3,-23.329699999999924,-28.761699999999564,35.97419999999994,-14.409099999999938,27.626100000000093,-52.091400000001784,49.19120000000032,-2.9001999999996997,35
4,-22.46910000000003,-20.521800000000553,25.586299999999767,-14.2483,25.627300000000133,-42.99089999999944,36.96530000000013,-6.025599999997439,35
5,-19.053399999999833,-20.991800000001035,28.81769999999966,-12.429300000000012,23.248500000000035,-40.04520000000201,39.63689999999991,-0.40830000000073596,35
6,-23.18339999999995,-23.46169999999745,29.87349999999998,-15.061000000000178,26.602499999999935,-46.64509999999467,41.41500000000019,-5.230099999991694,35
7,-18.904700000000062,-31.61149999999958,35.530300000000295,-13.709700000000083,25.383400000000165,-50.51619999999758,47.204000000000406,-3.312199999993595,35
8,-21.236099999999944,-31.8953999999988,36.52480000000034,-15.084799999999944,27.085400000000135,-53.1314999999978,48.52540000000076,-4.606099999999742,35
9,-18.7283999999999,-36.42760000000078,43.13769999999994,-13.038799999999895,24.13770000000011,-55.156000000000915,54.236599999999726,-0.9194000000012466,35
10,-22.979600000000104,-31.563300000001448,40.562900000000184,-15.382399999999848,27.85499999999999,-54.542900000001566,53.035500000000525,-1.5074000000046226,35
11,-18.925100000000057,-32.38349999999963,35.56999999999982,-15.188600000000093,27.06140000000005,-51.3086000000024,47.44279999999958,-3.8658000000015136,35
12,-26.479700000000108,-33.01830000000024,43.837299999999914,-18.04729999999998,30.359800000000035,-59.49800000000124,56.14979999999974,-3.34820000000002,35
13,-22.153999999999968,-34.31640000000135,40.35120000000023,-15.132000000000033,28.298299999999927,-56.470400000001064,53.517500000000155,-2.952899999997271,35
14,-23.344100000000125,-29.29310000000106,35.13949999999991,-15.39180000000016,27.855100000000164,-52.63720000000251,47.60279999999946,-5.0344000000038704,35
15,-17.58379999999996,-27.195200000000796,33.23709999999966,-12.344199999999944,25.522099999999995,-44.7790000000021,46.414999999999736,1.636000000002582,35
16,-18.71160000000011,-26.35340000000093,31.481199999999774,-13.001000000000062,24.9731000000001,-45.06500000000079,43.45329999999956,-1.611700000003566,35
17,-22.119700000000073,-24.161400000001095,35.85450000000037,-14.390200000000021,27.487199999999945,-46.281100000002766,48.951500000000294,2.6703999999983807,35
18,-17.250600000000063,-38.23099999999795,41.51439999999991,-14.513099999999781,26.208200000000033,-55.48160000000098,53.209499999999935,-2.2721000000024105,35
19,-17.67889999999987,-33.397100000002695,37.25450000000001,-13.842100000000073,26.0283,-51.07600000000258,49.440699999999936,-1.6352999999999156,35
