Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-62.19369999999993,-83.91439999999886,119.64020000000016,-43.39690000000002,84.45539999999983,-146.10810000000083,160.6987000000002,14.590599999998403,16
1,-57.44379999999991,-110.24790000000144,142.4131999999998,-42.6078,83.8837,-167.69170000000224,183.68910000000002,15.997399999997356,16
2,-50.291500000000056,-128.3960999999984,155.56030000000015,-41.36040000000003,80.62519999999992,-178.68760000000117,194.82510000000002,16.137500000003,16
3,-58.54609999999994,-112.56000000000097,157.35719999999964,-41.34149999999994,83.86849999999993,-171.10609999999838,199.8841999999994,28.7780999999992,16
4,-52.13980000000012,-132.44169999999968,166.54419999999982,-40.41069999999999,79.81789999999998,-184.58149999999978,205.95140000000004,21.369900000005714,16
5,-52.420399999999916,-152.23790000000264,186.2792999999998,-43.31189999999992,83.70020000000002,-204.65830000000392,226.66760000000033,22.009299999997324,16
6,-57.22789999999999,-118.50000000000102,156.03120000000024,-39.70659999999995,82.61070000000021,-175.72790000000236,198.93530000000027,23.20739999999921,16
7,-56.5159999999999,-115.41960000000023,146.1404999999998,-43.38750000000002,86.75049999999996,-171.93560000000014,189.5035000000002,17.567900000000122,16
8,-60.354300000000094,-123.54460000000051,154.09900000000033,-47.97550000000007,95.34750000000005,-183.89890000000105,201.47100000000034,17.572100000003957,16
9,-61.7886,-159.90469999999902,200.52550000000022,-48.632199999999955,91.70730000000015,-221.6932999999981,243.60060000000064,21.907299999998827,16
10,-53.99329999999996,-160.07360000000034,191.28960000000015,-45.83509999999987,87.36590000000007,-214.06690000000117,232.82040000000035,18.753499999995483,16
11,-53.42970000000002,-158.64249999999964,185.7096999999999,-43.56700000000015,86.7997,-212.07219999999984,228.94240000000022,16.870199999994043,16
12,-59.46909999999994,-148.8402999999987,177.8724000000003,-44.56870000000009,89.14929999999993,-208.3093999999968,222.45300000000037,14.143600000002266,16
13,-52.38079999999995,-137.88030000000134,176.02029999999996,-42.92440000000002,87.67269999999988,-190.26110000000062,220.76859999999982,30.50749999999732,16
14,-59.71549999999998,-149.03520000000003,197.42609999999974,-45.83499999999992,89.38360000000009,-208.7507000000016,240.9747000000001,32.223999999994476,16
15,-55.747500000000066,-152.73459999999864,189.0389999999997,-46.60040000000015,90.04730000000004,-208.48209999999983,232.48590000000002,24.003799999999273,16
16,-58.37960000000006,-135.25770000000176,186.0293999999999,-45.9437999999999,88.90460000000013,-193.63729999999953,228.99020000000013,35.352899999999636,16
17,-47.710199999999986,-128.33100000000007,156.8176999999999,-39.94759999999991,85.93140000000005,-176.04119999999756,202.8014999999998,26.76030000000594,16
18,-52.83019999999984,-140.98890000000335,170.69380000000007,-40.911599999999964,81.75539999999978,-193.81910000000317,211.53759999999988,17.71849999999904,16
19,-50.81409999999989,-134.8171000000018,168.46359999999987,-39.82019999999994,81.27759999999998,-185.63120000000077,209.92100000000016,24.289799999996717,16
