Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1646.9858,-17473.689,-3145.678,82.78326792,-19120.674799999997,-3062.89473208,-22183.569532079997,7
1,-1650.0739,-17309.7026,-3217.3146,85.35018744,-18959.7765,-3131.9644125600003,-22091.740912560002,7
2,-1657.9811,-17349.378,-3213.5534,81.41774256,-19007.3591,-3132.1356574399997,-22139.494757440003,7
3,-1668.2348,-17390.664,-3108.4163,82.98566208,-19058.8988,-3025.4306379199998,-22084.32943792,7
4,-1684.2643,-17381.5921,-3170.3357,83.99511072,-19065.8564,-3086.34058928,-22152.19698928,7
5,-1692.5653,-17270.6217,-3227.7465,83.94797952,-18963.186999999998,-3143.79852048,-22106.98552048,7
6,-1684.6935,-17368.3888,-3145.5475,83.35944144,-19053.082300000002,-3062.18805856,-22115.270358560003,7
7,-1674.1869,-17437.341,-3104.4002,80.77599000000001,-19111.5279,-3023.62421,-22135.152110000003,7
8,-1663.19,-17396.7505,-3085.1494,81.8577288,-19059.940499999997,-3003.2916711999997,-22063.232171199994,7
9,-1701.3384,-17291.7668,-3254.0538,82.01640672,-18993.1052,-3172.0373932800003,-22165.142593280005,7
10,-1674.053,-17474.0624,-3090.8155,82.2565296,-19148.1154,-3008.5589704000004,-22156.6743704,7
11,-1680.2846,-17412.4372,-3148.6894,82.40330087999999,-19092.7218,-3066.28609912,-22159.00789912,7
12,-1680.9195,-17491.0905,-3024.1952,81.55438776,-19172.01,-2942.6408122400003,-22114.650812239997,7
13,-1655.0105,-17462.9329,-3089.6895,82.78488143999999,-19117.9434,-3006.90461856,-22124.848018560002,7
14,-1656.6102,-17445.5241,-3093.2069,81.66108672,-19102.134299999998,-3011.54581328,-22113.68011328,7
15,-1703.0724,-17376.1288,-3143.3013,82.33007255999999,-19079.2012,-3060.97122744,-22140.17242744,7
16,-1663.5818,-17453.5602,-3117.3265,83.21297184,-19117.142,-3034.11352816,-22151.25552816,7
17,-1680.8071,-17316.0029,-3228.9537,84.33560087999999,-18996.809999999998,-3144.61809912,-22141.428099119996,7
18,-1648.9598,-17271.3981,-3183.4734,83.13181272,-18920.3579,-3100.3415872799997,-22020.69948728,7
19,-1682.6663,-17168.8292,-3235.932,85.84283952,-18851.4955,-3150.08916048,-22001.584660480003,7
