Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-32.1184,-475.1382,-271.4444,138.4497,-136.0778,-507.2566,-269.0725,-776.3291,31
1,-32.2263,-465.8413,-275.8331,139.7964,-136.2481,-498.06759999999997,-272.2848,-770.3524,31
2,-36.5413,-493.6752,-256.6544,137.3441,-134.907,-530.2165,-254.21730000000002,-784.4338,31
3,-25.4407,-466.639,-276.7964,137.8875,-138.1278,-492.0797,-277.0367,-769.1163999999999,31
4,-36.2634,-475.3778,-267.1203,135.5014,-133.873,-511.64119999999997,-265.4919,-777.1331,31
5,-39.0549,-489.6016,-250.6719,133.0302,-129.9105,-528.6565,-247.5522,-776.2087000000001,31
6,-33.931,-492.3523,-253.2183,138.0387,-134.8033,-526.2833,-249.9829,-776.2662,31
7,-35.3924,-486.9384,-260.8596,136.1676,-134.9154,-522.3308,-259.6074,-781.9381999999999,31
8,-36.3897,-460.3731,-271.6335,135.4352,-131.9372,-496.7628,-268.1355,-764.8983000000001,31
9,-39.2318,-488.3511,-244.9432,136.1298,-131.7061,-527.5829,-240.5195,-768.1024000000001,31
10,-35.2356,-463.0547,-264.8559,139.3192,-137.2064,-498.2903,-262.7431,-761.0334,31
11,-33.6548,-472.8691,-274.3301,139.2388,-136.5451,-506.5239,-271.6364,-778.1603,31
12,-33.762,-472.7302,-271.0563,139.0593,-135.3595,-506.4922,-267.3565,-773.8487000000001,31
13,-31.6911,-449.5604,-277.3805,140.0799,-136.5579,-481.2515,-273.85849999999994,-755.1100000000001,31
14,-31.9539,-454.3836,-276.4424,139.4609,-138.0509,-486.3375,-275.03240000000005,-761.3698999999999,31
15,-30.6367,-453.6362,-282.7699,137.5615,-134.4114,-484.2729,-279.6198,-763.8926999999999,31
16,-36.2797,-471.4686,-265.3979,136.9755,-134.5118,-507.7483,-262.9342,-770.6824999999999,31
17,-33.5159,-442.2826,-280.9012,135.6006,-134.9813,-475.7985,-280.28190000000006,-756.0804,31
18,-34.6222,-467.8923,-269.1391,135.8368,-134.3682,-502.5145,-267.67049999999995,-770.185,31
19,-30.7799,-449.5554,-285.5153,140.1507,-137.6971,-480.3353,-283.06170000000003,-763.3969999999999,31
