Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-27.4509,-471.0869,-269.7066,138.5962,-139.2237,-498.5378,-270.3341,-768.8719000000001,17
1,-29.0279,-472.4835,-257.338,137.4811,-137.3677,-501.5114,-257.2246,-758.7360000000001,17
2,-31.9266,-483.2336,-258.0397,139.0593,-137.2242,-515.1602,-256.20459999999997,-771.3648000000001,17
3,-30.0579,-475.4266,-272.6751,140.3587,-139.5887,-505.4845,-271.90509999999995,-777.3896,17
4,-30.9665,-465.3855,-261.5303,140.6658,-140.4144,-496.352,-261.2789,-757.6309,17
5,-29.6981,-433.8102,-290.827,140.1035,-139.9202,-463.5083,-290.64369999999997,-754.152,17
6,-29.0979,-438.9247,-287.1983,139.6027,-138.135,-468.02259999999995,-285.7306,-753.7532,17
7,-27.3322,-468.8838,-274.5084,139.0168,-139.4422,-496.216,-274.9338,-771.1498000000001,17
8,-27.2862,-449.2177,-276.5975,138.8656,-140.5447,-476.5039,-278.27660000000003,-754.7805000000001,17
9,-31.0163,-461.157,-274.1556,137.3536,-139.0392,-492.1733,-275.84119999999996,-768.0145,17
10,-26.7421,-442.5451,-284.4463,138.4781,-138.0529,-469.2872,-284.0211,-753.3083,17
11,-31.7854,-445.3759,-283.8131,138.634,-137.6917,-477.1613,-282.87080000000003,-760.0321,17
12,-31.3335,-453.4339,-283.4716,140.3492,-139.7117,-484.7674,-282.83410000000003,-767.6015,17
13,-30.8397,-467.3424,-273.5666,138.2938,-138.611,-498.1821,-273.88379999999995,-772.0658999999999,17
14,-33.4501,-477.1351,-273.604,139.3806,-139.218,-510.58520000000004,-273.4414,-784.0266,17
15,-33.0422,-485.0087,-267.9128,139.7113,-139.2525,-518.0509,-267.454,-785.5049000000001,17
16,-25.9519,-451.7014,-279.4983,140.5477,-141.2073,-477.6533,-280.1579,-757.8112,17
17,-29.1767,-462.6432,-275.5216,139.2057,-140.0181,-491.81989999999996,-276.33399999999995,-768.1539,17
18,-27.3177,-460.1239,-275.3791,139.7728,-139.2181,-487.4416,-274.82439999999997,-762.2660000000001,17
19,-33.5644,-464.4832,-272.3716,140.765,-139.1646,-498.0476,-270.7712,-768.8188,17
