Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1680.0657,-17355.4648,-3083.6851,82.88843976,-19035.5305,-3000.79666024,-22036.32716024,11
1,-1677.7107,-17314.5311,-3159.3784,83.1011328,-18992.2418,-3076.2772672,-22068.519067200003,11
2,-1711.4943,-17394.2771,-3067.9224,81.28083312,-19105.771399999998,-2986.64156688,-22092.412966879998,11
3,-1683.7565,-17223.5949,-3190.3916,84.87980928,-18907.3514,-3105.51179072,-22012.86319072,11
4,-1710.0053,-17349.8574,-3070.625,81.59603328,-19059.8627,-2989.02896672,-22048.891666720003,11
5,-1713.3928,-17369.501,-3074.4927,82.13102855999999,-19082.8938,-2992.36167144,-22075.25547144,11
6,-1720.3127,-17351.5092,-3105.2098,82.95063624000001,-19071.8219,-3022.25916376,-22094.08106376,11
7,-1727.4515,-17340.7268,-3158.0196,84.0131604,-19068.1783,-3074.0064396000002,-22142.184739599998,11
8,-1682.4509,-17381.7181,-3138.4109,84.98001384,-19064.168999999998,-3053.43088616,-22117.59988616,11
9,-1706.7577,-17298.7939,-3147.8805,83.0473092,-19005.5516,-3064.8331908,-22070.3847908,11
10,-1645.8283,-17389.8736,-3099.7288,83.89055664,-19035.7019,-3015.83824336,-22051.540143360002,11
11,-1703.4732,-17211.055,-3240.2383,83.78274816,-18914.5282,-3156.4555518399998,-22070.98375184,11
12,-1686.3822,-17385.1195,-3067.0015,81.36091008,-19071.5017,-2985.64058992,-22057.14228992,11
13,-1691.365,-17447.1928,-3039.6203,82.20653928,-19138.557800000002,-2957.41376072,-22095.97156072,11
14,-1691.3271,-17419.2785,-3041.9731,83.67189839999999,-19110.6056,-2958.3012016000002,-22068.9068016,11
15,-1694.9086,-17473.9303,-3002.7885,79.97527728,-19168.8389,-2922.8132227200003,-22091.65212272,11
16,-1689.6985,-17349.2695,-3134.6107,83.70067463999999,-19038.967999999997,-3050.91002536,-22089.878025359998,11
17,-1682.9129,-17346.7508,-3161.717,82.58100624,-19029.6637,-3079.13599376,-22108.79969376,11
18,-1674.4532,-17335.254,-3156.0355,81.75443976,-19009.7072,-3074.28106024,-22083.988260240003,11
19,-1723.8628,-17312.8581,-3158.3951,81.8891424,-19036.7209,-3076.5059576000003,-22113.226857600002,11
