Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1681.0948,-17099.1976,-3334.8016,87.12476136,-18780.2924,-3247.67683864,-22027.96923864,21
1,-1704.0273,-17103.454,-3253.9983,85.83601535999999,-18807.481300000003,-3168.16228464,-21975.64358464,21
2,-1696.3884,-17159.2179,-3277.8824,83.81179584,-18855.6063,-3194.07060416,-22049.67690416,21
3,-1727.4888,-17092.1442,-3304.1423,82.65150648,-18819.632999999998,-3221.49079352,-22041.123793519997,21
4,-1686.3082,-16963.4599,-3435.7637,85.67444736,-18649.7681,-3350.08925264,-21999.85735264,21
5,-1675.5243,-16970.2084,-3397.5025,87.53052744,-18645.7327,-3309.9719725600003,-21955.704672559998,21
6,-1683.2267,-17021.3318,-3383.7073,85.38922512,-18704.5585,-3298.31807488,-22002.87657488,21
7,-1698.6815,-17034.1776,-3328.5236,86.68180656,-18732.859099999998,-3241.84179344,-21974.70089344,21
8,-1685.1118,-16902.7046,-3428.4111,86.72520528,-18587.8164,-3341.68589472,-21929.50229472,21
9,-1723.2298,-16994.0588,-3393.0581,82.37429352000001,-18717.2886,-3310.6838064800004,-22027.972406480003,21
10,-1702.297,-16853.287,-3455.5306,86.73459984,-18555.584,-3368.79600016,-21924.38000016,21
11,-1691.6952,-17106.83,-3258.9762,83.62054728000001,-18798.525200000004,-3175.35565272,-21973.880852720005,21
12,-1695.008,-17126.5858,-3263.0182,85.5984348,-18821.593800000002,-3177.4197652,-21999.013565200003,21
13,-1686.708,-17139.8924,-3209.9887,84.01730688,-18826.6004,-3125.97139312,-21952.571793119998,21
14,-1698.3635,-17001.4481,-3363.0334,85.29220584,-18699.8116,-3277.74119416,-21977.55279416,21
15,-1712.2963,-17087.967,-3261.5504,83.04543,-18800.2633,-3178.50497,-21978.76827,21
16,-1717.2278,-17216.8137,-3130.4249,82.57435991999999,-18934.0415,-3047.85054008,-21981.892040079998,21
17,-1699.56,-17068.6269,-3242.638,85.01251463999999,-18768.1869,-3157.62548536,-21925.81238536,21
18,-1687.8694,-17118.1505,-3290.2158,85.17121848,-18806.0199,-3205.04458152,-22011.064481519996,21
19,-1693.7456,-17224.6294,-3156.8449,84.03087888,-18918.375,-3072.8140211200002,-21991.18902112,21
