Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1729.1681,-17256.841,-3172.9224,79.69092119999999,-18986.0091,-3093.2314788,-22079.2405788,37
1,-1746.039,-17269.482,-3189.7381,79.97172119999999,-19015.521,-3109.7663788,-22125.2873788,37
2,-1720.9021,-17311.4097,-3071.1704,79.32342671999999,-19032.3118,-2991.84697328,-22024.15877328,37
3,-1723.7362,-17170.1341,-3165.2122,80.27160336,-18893.8703,-3084.94059664,-21978.810896639996,37
4,-1708.1129,-17187.8354,-3268.4058,82.11062663999999,-18895.9483,-3186.29517336,-22082.243473360002,37
5,-1730.0167,-17139.086,-3296.9379,80.83252584,-18869.1027,-3216.10537416,-22085.20807416,37
6,-1752.8708,-17143.6456,-3187.9579,78.98722056,-18896.5164,-3108.97067944,-22005.48707944,37
7,-1729.0377,-17126.9316,-3231.5553,83.36184984,-18855.9693,-3148.19345016,-22004.16275016,37
8,-1720.9217,-17163.2266,-3236.1588,82.28880792,-18884.1483,-3153.86999208,-22038.018292080003,37
9,-1760.1349,-17068.561,-3344.1185,81.14807736,-18828.695900000002,-3262.97042264,-22091.66632264,37
10,-1732.5768,-17227.6446,-3157.5488,79.4016792,-18960.2214,-3078.1471208,-22038.3685208,37
11,-1725.6133,-17297.5897,-3093.7039,80.08291872,-19023.203,-3013.62098128,-22036.823981280002,37
12,-1772.0985,-17169.8494,-3231.3459,78.54349463999999,-18941.9479,-3152.8024053599997,-22094.75030536,37
13,-1706.5349,-17156.8981,-3243.9505,80.1932364,-18863.432999999997,-3163.7572636,-22027.190263599998,37
14,-1736.8314,-17281.308,-3178.6568,82.11937463999999,-19018.1394,-3096.5374253600003,-22114.676825360002,37
15,-1736.4212,-17327.4631,-3124.2872,79.81240464000001,-19063.8843,-3044.4747953600004,-22108.35909536,37
16,-1712.0497,-17211.2543,-3157.3675,80.73576,-18923.304,-3076.63174,-21999.93574,37
17,-1710.2609,-17147.0446,-3252.4166,81.18624672,-18857.305500000002,-3171.23035328,-22028.535853280002,37
18,-1733.2288,-17097.5761,-3312.2631,80.54318592,-18830.8049,-3231.7199140800003,-22062.52481408,37
19,-1727.6913,-17197.2062,-3243.8822,81.66949487999999,-18924.8975,-3162.21270512,-22087.11020512,37
