Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-35.7173,-478.4067,-264.5455,11.074384799999999,-514.124,-253.4711152,-767.5951152,22
1,-36.5375,-473.5093,-272.1203,10.96856208,-510.0468,-261.15173791999996,-771.19853792,22
2,-32.2752,-473.6515,-268.2691,11.27848968,-505.9267,-256.99061032,-762.91731032,22
3,-34.4293,-444.376,-293.0394,11.07429048,-478.8053,-281.96510952,-760.77040952,22
4,-34.6477,-469.1644,-276.1473,11.07454608,-503.8121,-265.07275391999997,-768.88485392,22
5,-29.7284,-475.8204,-276.5396,11.45212056,-505.5488,-265.08747944,-770.6362794400001,22
6,-31.3725,-457.6435,-301.2175,11.818559519999999,-489.016,-289.39894047999996,-778.41494048,22
7,-33.6666,-460.9308,-295.2861,11.73708792,-494.5974,-283.54901207999995,-778.1464120799999,22
8,-34.9285,-447.1018,-287.7589,11.23280784,-482.0303,-276.52609215999996,-758.55639216,22
9,-31.5255,-452.5978,-295.8981,11.14025544,-484.12330000000003,-284.75784456,-768.88114456,22
10,-38.0012,-462.9133,-276.769,10.62093168,-500.9145,-266.14806832,-767.06256832,22
11,-36.0335,-467.7535,-279.2397,10.5097104,-503.787,-268.7299896,-772.5169896,22
12,-33.1312,-461.6688,-289.184,11.14506072,-494.79999999999995,-278.03893928,-772.83893928,22
13,-39.4122,-449.7195,-294.3399,11.094876,-489.13169999999997,-283.245024,-772.376724,22
14,-32.7662,-457.518,-289.4038,11.43745272,-490.28419999999994,-277.96634728,-768.2505472799999,22
15,-29.4343,-463.287,-287.7702,11.28463848,-492.7213,-276.48556152,-769.20686152,22
16,-29.8142,-457.4396,-281.1751,11.3733504,-487.25379999999996,-269.8017496,-757.0555495999998,22
17,-32.9981,-463.8992,-285.6837,11.41174152,-496.89730000000003,-274.27195847999997,-771.16925848,22
18,-30.3843,-459.7223,-292.795,12.06080424,-490.1066,-280.73419576000003,-770.84079576,22
19,-33.739,-446.5637,-289.7703,11.373856559999998,-480.30269999999996,-278.39644344000004,-758.69914344,22
