Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-35.943,-475.2835,-254.5024,10.297252799999999,-511.2265,-244.2051472,-755.4316471999999,5
1,-39.6975,-461.1102,-268.4217,10.628198639999999,-500.8077,-257.79350136,-758.6012013599999,5
2,-39.1925,-465.6173,-270.657,10.77144552,-504.8098,-259.88555448,-764.6953544799999,5
3,-35.7765,-456.8825,-266.4146,10.5864948,-492.659,-255.8281052,-748.4871052,5
4,-39.601,-458.1556,-271.4143,10.45644912,-497.7566,-260.95785088,-758.7144508800001,5
5,-37.3847,-460.7357,-269.6802,10.58169528,-498.1204,-259.09850472,-757.2189047200001,5
6,-34.115,-447.0126,-278.1978,10.67638464,-481.12760000000003,-267.52141536,-748.6490153599999,5
7,-40.5339,-444.6103,-279.8095,10.57570272,-485.1442,-269.23379728000003,-754.37799728,5
8,-37.8135,-465.7141,-267.8591,10.59329808,-503.52759999999995,-257.26580192,-760.7934019200001,5
9,-37.5607,-452.9386,-277.1474,10.67742432,-490.4993,-266.46997568,-756.96927568,5
10,-38.3797,-441.6211,-282.1386,10.67332104,-480.0008,-271.46527896,-751.46607896,5
11,-39.9983,-450.455,-279.8833,10.61866008,-490.4533,-269.26463992000004,-759.71793992,5
12,-36.3731,-451.4778,-285.1039,11.01241008,-487.8509,-274.09148992,-761.94238992,5
13,-35.3087,-480.8215,-250.3551,10.51015032,-516.1302000000001,-239.84494967999998,-755.9751496800001,5
14,-35.762,-466.7228,-265.717,10.80238752,-502.4848,-254.91461248,-757.39941248,5
15,-34.0252,-474.0101,-254.5064,10.52025696,-508.0353,-243.98614304,-752.02144304,5
16,-37.398,-476.5545,-261.5677,10.71515664,-513.9525,-250.85254336,-764.8050433599999,5
17,-30.1266,-467.8157,-265.0618,10.860515999999999,-497.9423,-254.20128400000002,-752.143584,5
18,-41.0073,-458.6477,-262.3901,10.71223272,-499.655,-251.67786728000002,-751.3328672800001,5
19,-34.2062,-456.7246,-266.5378,10.70643744,-490.93080000000003,-255.83136256,-746.7621625600001,5
