Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1698.3281,-17306.9603,-3124.2349,81.12926375999999,-19005.288399999998,-3043.10563624,-22048.394036239995,3
1,-1693.303,-17311.5452,-3130.061,81.88930943999999,-19004.8482,-3048.17169056,-22053.01989056,3
2,-1682.687,-17193.5321,-3242.878,83.9800512,-18876.219100000002,-3158.8979488,-22035.117048800003,3
3,-1669.3545,-17217.8971,-3212.2725,81.59273856,-18887.2516,-3130.67976144,-22017.931361439998,3
4,-1675.8017,-17171.6092,-3272.5309,81.6798492,-18847.4109,-3190.8510508000004,-22038.2619508,3
5,-1700.4192,-17232.0094,-3235.9687,82.06720055999999,-18932.4286,-3153.90149944,-22086.33009944,3
6,-1702.4818,-17337.2759,-3151.7647,81.93755016,-19039.757700000002,-3069.82714984,-22109.58484984,3
7,-1673.8987,-17356.3285,-3187.1381,84.47047488,-19030.2272,-3102.66762512,-22132.89482512,3
8,-1707.0714,-17322.3017,-3215.999,82.66690439999999,-19029.3731,-3133.3320956,-22162.7051956,3
9,-1695.4141,-17370.496,-3118.9046,82.2649608,-19065.9101,-3036.6396391999997,-22102.549739200003,3
10,-1662.1758,-17361.5231,-3179.0635,82.86481511999999,-19023.6989,-3096.19868488,-22119.89758488,3
11,-1691.2079,-17297.8844,-3210.3524,84.25290455999999,-18989.0923,-3126.0994954400003,-22115.19179544,3
12,-1675.278,-17461.8163,-3123.9017,80.7465492,-19137.094299999997,-3043.1551508,-22180.249450799995,3
13,-1701.0479,-17420.7567,-3105.316,80.17964784,-19121.804600000003,-3025.1363521599997,-22146.940952160003,3
14,-1694.1289,-17488.5324,-3075.0233,78.8535684,-19182.6613,-2996.1697316,-22178.8310316,3
15,-1667.1734,-17307.0203,-3214.9304,81.915588,-18974.1937,-3133.0148120000003,-22107.208512,3
16,-1657.9261,-17387.7728,-3148.1672,81.45577944,-19045.6989,-3066.71142056,-22112.41032056,3
17,-1685.551,-17520.3668,-3030.0309,80.20530864,-19205.9178,-2949.82559136,-22155.74339136,3
18,-1693.2069,-17327.5062,-3124.686,79.51488767999999,-19020.7131,-3045.1711123200002,-22065.88421232,3
19,-1700.8805,-17407.5723,-3124.8522,79.4328336,-19108.4528,-3045.4193664,-22153.8721664,3
