Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-15.239500000000064,-23.67950000000087,31.08849999999967,-2.124182880000001,-38.91899999999936,28.964317119999976,-9.954682880001656,39
1,-10.13180000000002,-30.924799999998072,36.435999999999694,-1.2277836000000075,-41.05659999999693,35.208216399999515,-5.848383599997874,39
2,-14.068500000000029,-42.528999999999485,46.93250000000012,-1.9005926400000046,-56.59749999999633,45.03190736000005,-11.565592639997249,39
3,-16.90459999999984,-32.86890000000176,42.495099999999866,-2.1362025600000063,-49.77350000000206,40.358897439999794,-9.414602560000844,39
4,-17.249800000000135,-33.15000000000151,40.60429999999985,-1.9086127200000025,-50.399800000000255,38.69568727999979,-11.704112719998193,39
5,-14.051200000000001,-27.124800000000675,33.58640000000037,-1.948359600000007,-41.17600000000158,31.63804040000076,-9.537959600004456,39
6,-9.244400000000084,-27.49469999999951,31.22460000000001,-1.247413680000017,-36.73910000000069,29.977186320000214,-6.761913680000021,39
7,-17.191200000000094,-27.597200000000157,36.091000000000065,-1.9611554399999953,-44.788400000000934,34.12984455999981,-10.658555440001692,39
8,-13.248200000000004,-26.102000000001908,32.04970000000003,-1.7808328799999984,-39.35020000000145,30.268867120000095,-9.081332879996353,39
9,-14.993900000000039,-33.4537000000002,40.07439999999991,-2.0013364800000026,-48.447599999998204,38.073063519999494,-10.374536479995527,39
10,-13.892399999999839,-30.51880000000199,36.56239999999991,-1.846826639999998,-44.41120000000251,34.715573359999894,-9.695626640003525,39
11,-14.32909999999999,-28.274999999997817,34.61290000000014,-1.8270835199999933,-42.60409999999513,32.78581648000022,-9.818283519996612,39
12,-14.117900000000198,-32.2050000000001,37.84349999999995,-1.934390880000004,-46.322900000000516,35.9091091199997,-10.41379088000133,39
13,-16.920799999999986,-35.74119999999931,43.41050000000007,-1.973667600000013,-52.66200000000066,41.43683240000013,-11.225167600000873,39
14,-15.836300000000023,-26.019800000001794,33.070999999999856,-1.9705413600000004,-41.8561000000027,31.10045864,-10.755641360002642,39
15,-13.208300000000044,-34.94409999999863,42.35820000000001,-1.9487232000000123,-48.152400000001194,40.409476800000164,-7.742923200000632,39
16,-18.51620000000005,-46.86139999999904,55.903700000000015,-2.128058640000001,-65.37759999999679,53.77564135999995,-11.601958639997292,39
17,-12.179200000000172,-30.22949999999838,35.0021999999999,-1.607240879999999,-42.408700000000124,33.39495912000001,-9.013740879998863,39
18,-17.359899999999897,-26.408499999999833,34.15220000000022,-2.02132512,-43.76840000000038,32.13087488000042,-11.637525119999054,39
19,-15.513900000000142,-34.84359999999964,41.69240000000008,-1.905266879999994,-50.35749999999865,39.78713311999991,-10.570366880000961,39
