Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1812.9449,-17963.2879,-3103.0472,80.00845128,-19776.232799999998,-3023.03874872,-22799.27154872,8
1,-1805.2533,-18041.5783,-3132.7147,79.29306504,-19846.8316,-3053.42163496,-22900.25323496,8
2,-1855.8427,-18127.366,-3058.0463,76.69057896,-19983.208700000003,-2981.35572104,-22964.564421040006,8
3,-1853.6226,-18044.9637,-3061.8102,76.19580216,-19898.5863,-2985.61439784,-22884.20069784,8
4,-1837.9031,-17935.7113,-3199.511,79.20238824,-19773.6144,-3120.30861176,-22893.92301176,8
5,-1834.9198,-18079.7387,-3087.9405,77.24546855999999,-19914.6585,-3010.69503144,-22925.353531440003,8
6,-1834.748,-18152.2786,-3033.7823,75.49641143999999,-19987.0266,-2958.28588856,-22945.31248856,8
7,-1856.1619,-18033.0363,-3098.2237,78.73893648,-19889.1982,-3019.48476352,-22908.682963519997,8
8,-1813.1842,-17959.0123,-3209.8661,79.785,-19772.1965,-3130.0811000000003,-22902.277599999998,8
9,-1857.6011,-18020.1473,-3164.6893,79.04889576000001,-19877.7484,-3085.64040424,-22963.388804240003,8
10,-1857.5983,-17989.4404,-3216.0858,79.08446015999999,-19847.0387,-3137.0013398399997,-22984.04003984,8
11,-1791.6035,-18079.7386,-3136.3193,77.71718808,-19871.3421,-3058.60211192,-22929.94421192,8
12,-1858.373,-17900.4027,-3245.2054,77.5237572,-19758.7757,-3167.6816427999997,-22926.457342799997,8
13,-1855.6924,-17909.8642,-3252.1191,79.45197119999999,-19765.5566,-3172.6671288,-22938.2237288,8
14,-1839.7757,-18001.6612,-3177.7796,77.62967136,-19841.436899999997,-3100.14992864,-22941.586828639996,8
15,-1822.9218,-18045.106,-3181.8543,77.26824072,-19868.0278,-3104.58605928,-22972.613859279998,8
16,-1855.7227,-17946.4558,-3181.863,77.75253504,-19802.178499999998,-3104.1104649599997,-22906.28896496,8
17,-1859.6008,-18000.0366,-3133.1733,76.94347463999999,-19859.6374,-3056.2298253599997,-22915.867225359998,8
18,-1817.5112,-17970.0266,-3205.1537,79.88654159999999,-19787.537800000002,-3125.2671584,-22912.8049584,8
19,-1839.1085,-17965.9795,-3174.4106,78.64589376,-19805.088,-3095.76470624,-22900.85270624,8
