Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-30.378699999999913,-124.68450000000252,137.45279999999974,-4.1497257599999955,-155.0632000000022,133.3030742399999,-21.76012576000062,25
1,-35.51790000000004,-132.4372000000002,151.2946999999998,-5.005942559999998,-167.95510000000206,146.2887574400002,-21.666342560001908,25
2,-31.975600000000014,-120.71749999999872,136.35919999999976,-4.543919999999998,-152.6931000000003,131.81527999999986,-20.8778199999972,25
3,-28.905800000000134,-97.71679999999935,116.81179999999978,-4.0984171199999935,-126.62259999999856,112.71338287999964,-13.909217119997152,25
4,-29.546399999999966,-119.45270000000056,136.13690000000003,-4.427772480000007,-148.99909999999983,131.70912751999975,-17.28997248000144,25
5,-30.001099999999997,-118.88869999999764,134.1381999999997,-4.35046968,-148.88979999999628,129.78773031999992,-19.102069679999545,25
6,-26.476299999999974,-127.67349999999817,139.37309999999974,-3.731368320000003,-154.14979999999724,135.64173167999985,-18.508068319998756,25
7,-24.419299999999986,-116.91449999999975,131.1574,-3.5815557600000183,-141.33380000000244,127.57584423999987,-13.757955760002574,25
8,-30.269699999999958,-113.28419999999733,125.1276000000002,-4.026672,-143.55389999999613,121.10092800000024,-22.452971999993224,25
9,-25.43189999999997,-121.86559999999969,130.9670000000001,-4.40659872,-147.29749999999922,126.56040127999978,-20.737098719997675,25
10,-29.03819999999988,-121.57400000000234,136.31550000000027,-4.497911280000009,-150.61220000000066,131.81758872000023,-18.794611279999003,25
11,-31.40829999999986,-127.25719999999893,143.44319999999993,-4.8290536799999995,-158.66549999999927,138.61414631999997,-20.051353679996623,25
12,-30.740199999999902,-109.26059999999904,125.14160000000004,-4.675275359999997,-140.00079999999758,120.46632464000004,-19.53447535999851,25
13,-30.901599999999853,-122.6520000000005,134.11029999999988,-4.520545199999999,-153.55359999999808,129.58975479999958,-23.963845199996285,25
14,-25.244300000000102,-124.92369999999846,138.80000000000018,-4.399029359999995,-150.16799999999836,134.40097064000048,-15.767029359993671,25
15,-27.68329999999988,-113.27789999999851,132.09870000000006,-4.206985919999996,-140.96119999999837,127.89171407999999,-13.069485920000261,25
16,-31.440499999999933,-105.60900000000015,121.71830000000017,-4.66835255999999,-137.04949999999894,117.04994744000044,-19.99955255999896,25
17,-36.40079999999983,-81.76330000000132,105.62279999999976,-4.749202800000003,-118.16410000000161,100.87359719999984,-17.290502800005015,25
18,-39.06059999999995,-62.730100000001414,86.23650000000015,-4.96039103999999,-101.7906999999982,81.27610895999987,-20.514591040000937,25
19,-40.94130000000007,-83.93309999999963,107.47159999999974,-5.21101511999999,-124.8743999999997,102.26058487999956,-22.613815120001505,25
