Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-84.96109999999982,-163.4429999999993,211.8939999999998,-56.986000000000075,118.03939999999992,-248.4040999999978,272.94739999999945,24.54329999999652,10
1,-88.10839999999996,-124.33139999999685,170.3386000000002,-60.00059999999996,120.33329999999987,-212.43979999999726,230.67130000000034,18.23150000000396,10
2,-85.57450000000011,-136.06300000000022,187.38369999999986,-56.097699999999946,117.4864999999999,-221.63750000000056,248.77250000000004,27.134999999996353,10
3,-77.44479999999982,-152.2633999999985,198.3643000000001,-53.76360000000011,117.56009999999989,-229.70819999999605,262.1608000000001,32.452600000004054,10
4,-82.18959999999984,-118.5367999999994,174.23789999999997,-55.82370000000009,117.06489999999994,-200.72639999999922,235.47910000000005,34.752700000002164,10
5,-86.19110000000002,-138.1313,176.07049999999958,-57.2789999999998,117.22569999999982,-224.3224000000032,236.0171999999996,11.69479999999919,10
6,-85.00720000000011,-118.7598999999991,173.34369999999993,-53.560400000000016,113.58739999999997,-203.76710000000037,233.37069999999989,29.603599999996845,10
7,-85.55219999999994,-150.87540000000195,203.20170000000022,-57.260099999999966,123.23239999999984,-236.42760000000078,269.1740000000003,32.74639999999863,10
8,-72.03120000000013,-138.88779999999946,185.78669999999977,-54.47220000000016,114.58630000000008,-210.91899999999936,245.9007999999997,34.98179999999945,10
9,-77.85819999999998,-148.82730000000151,185.43880000000016,-52.80919999999986,110.6912999999999,-226.68550000000403,243.3209000000002,16.635399999992615,10
10,-71.1445,-172.36570000000165,195.36029999999988,-51.18370000000013,107.77949999999993,-243.51020000000256,251.95609999999968,8.44589999999721,10
11,-78.20220000000006,-173.39329999999893,209.3886000000001,-58.805100000000124,116.96080000000003,-251.59550000000104,267.5443,15.948799999997163,10
12,-76.95400000000011,-155.50130000000019,195.3040999999999,-54.651900000000154,112.72980000000013,-232.45530000000053,253.38200000000006,20.926699999997254,10
13,-82.4676000000001,-171.60160000000002,209.22140000000002,-59.46659999999997,120.13830000000013,-254.06920000000036,269.8931000000002,15.823900000000776,10
14,-78.6498,-169.4669999999977,200.1416000000001,-56.102399999999875,114.55299999999997,-248.11679999999745,258.59220000000016,10.475400000005038,10
15,-79.14510000000016,-170.6308999999972,203.62480000000005,-55.40789999999981,112.37630000000004,-249.7759999999971,260.59320000000025,10.817200000001776,10
16,-72.46830000000006,-164.37550000000044,196.9617999999997,-56.10249999999999,111.29870000000003,-236.84380000000232,252.15799999999973,15.314199999996163,10
17,-77.70680000000019,-172.7861999999986,203.30469999999974,-54.04229999999998,111.6194999999999,-250.4929999999976,260.8818999999994,10.388900000003673,10
18,-70.18309999999994,-170.87940000000145,202.0191999999999,-53.89110000000011,110.58739999999992,-241.06250000000279,258.7154999999997,17.652999999995018,10
19,-80.87710000000001,-146.47260000000142,181.1517000000003,-55.84730000000005,112.37199999999996,-227.3497000000014,237.67639999999994,10.326699999992684,10
