Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1704.0881,-17343.4738,-3166.667,82.69337952,-19047.5619,-3083.97362048,-22131.535520480003,4
1,-1691.3201,-17481.7429,-3101.4512,79.351272,-19173.063000000002,-3022.099928,-22195.162928,4
2,-1674.9568,-17365.8618,-3120.7636,80.45174736,-19040.8186,-3040.3118526400003,-22081.130452639998,4
3,-1712.9413,-17366.7879,-3077.2641,80.38283328,-19079.729199999998,-2996.88126672,-22076.610466719998,4
4,-1692.4825,-17434.1701,-3099.7751,80.11038024,-19126.6526,-3019.66471976,-22146.31731976,4
5,-1684.3929,-17493.4161,-3070.2783,81.67165848,-19177.808999999997,-2988.60664152,-22166.415641519998,4
6,-1674.0136,-17421.6394,-3075.3732,80.61387696,-19095.653,-2994.75932304,-22090.41232304,4
7,-1697.1765,-17456.3473,-3091.4485,79.47985464,-19153.523800000003,-3011.9686453599998,-22165.49244536,4
8,-1691.8097,-17555.1709,-2945.053,79.69572936,-19246.980600000003,-2865.35727064,-22112.337870640004,4
9,-1682.9124,-17572.4689,-2956.514,78.69988224,-19255.3813,-2877.81411776,-22133.195417760002,4
10,-1732.7039,-17516.9713,-2958.1347,78.59965464000001,-19249.6752,-2879.53504536,-22129.210245360002,4
11,-1698.0541,-17629.9026,-2879.7136,77.11547256,-19327.956700000002,-2802.59812744,-22130.554827440003,4
12,-1666.3073,-17621.1248,-2898.5416,78.69962592,-19287.4321,-2819.84197408,-22107.274074080004,4
13,-1718.0785,-17560.7818,-2966.0812,77.67265104,-19278.8603,-2888.40854896,-22167.26884896,4
14,-1693.6683,-17504.7088,-3018.6277,80.27498231999999,-19198.3771,-2938.35271768,-22136.729817680003,4
15,-1704.175,-17582.0396,-2959.2034,78.88361256,-19286.2146,-2880.31978744,-22166.53438744,4
16,-1701.1259,-17573.1358,-2968.2813,79.93601064,-19274.2617,-2888.34528936,-22162.606989359996,4
17,-1673.5448,-17552.4149,-3003.9017,81.83613816,-19225.9597,-2922.06556184,-22148.025261839997,4
18,-1694.146,-17802.9855,-2839.7042,78.98130288,-19497.1315,-2760.72289712,-22257.854397119998,4
19,-1685.7799,-17640.919,-2888.2941,79.47947592,-19326.698900000003,-2808.81462408,-22135.51352408,4
