Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-60.58100000000005,-134.35110000000213,173.33860000000004,-45.386099999999914,90.5095,-194.93210000000465,218.46200000000033,23.52989999999113,14
1,-64.26160000000009,-121.98659999999859,167.68660000000017,-49.53000000000006,96.24049999999983,-186.24819999999914,214.39710000000014,28.148900000001504,14
2,-61.77700000000007,-118.20399999999756,172.96390000000008,-49.4024,93.13780000000003,-179.98099999999442,216.69929999999988,36.718300000008185,14
3,-62.10690000000017,-134.0145000000029,180.9188000000001,-44.12929999999997,87.36510000000015,-196.1214000000026,224.1546000000003,28.033199999998487,14
4,-53.491400000000056,-143.76079999999956,175.15370000000007,-41.51640000000003,83.7038,-197.25220000000007,217.34110000000004,20.088899999997693,14
5,-60.12259999999995,-152.18520000000194,192.87899999999996,-45.773599999999874,88.55179999999987,-212.30779999999982,235.65720000000022,23.349399999998468,14
6,-57.04640000000013,-149.64880000000147,192.74549999999982,-47.50759999999991,86.39170000000004,-206.6952,231.62959999999998,24.934399999995435,14
7,-59.47950000000002,-142.3580999999969,184.47630000000026,-45.078999999999894,86.97340000000008,-201.8375999999967,226.37070000000023,24.533100000000786,14
8,-62.552999999999976,-156.9078999999997,194.58419999999995,-48.77859999999998,93.19110000000009,-219.4608999999997,238.99670000000026,19.535800000003746,14
9,-62.74639999999981,-138.1421000000022,183.23159999999996,-45.759499999999974,89.19540000000003,-200.888500000002,226.66750000000002,25.778999999994426,14
10,-53.97730000000002,-165.4473000000002,192.28619999999972,-45.55160000000001,85.90459999999999,-219.42460000000227,232.63919999999996,13.214599999997631,14
11,-56.44170000000009,-157.6677000000002,191.97460000000007,-42.04559999999992,84.21230000000014,-214.10939999999823,234.14130000000006,20.031900000000405,14
12,-56.85329999999998,-153.07769999999857,193.61469999999997,-40.18859999999998,80.67419999999993,-209.93099999999902,234.10029999999995,24.169300000001385,14
13,-57.220799999999905,-161.45680000000067,195.82789999999994,-43.50560000000007,82.62009999999998,-218.67760000000214,234.94239999999985,16.264799999997194,14
14,-56.58079999999998,-155.0401999999999,194.7892999999998,-43.79380000000003,86.44709999999986,-211.62099999999873,237.4425999999994,25.821600000001126,14
15,-56.65390000000015,-138.77760000000154,179.2827000000001,-44.502600000000086,83.76799999999997,-195.43150000000009,218.5481000000002,23.11659999999847,14
16,-53.35300000000013,-135.20950000000056,176.0607,-43.5624,85.54320000000007,-188.56250000000296,218.04150000000027,29.479000000001406,14
17,-51.0809999999999,-142.79100000000102,170.63360000000006,-41.64390000000006,80.78070000000002,-193.87200000000274,209.7704,15.898399999993671,14
18,-53.573899999999874,-140.81009999999833,174.1907,-39.588600000000184,77.30690000000004,-194.3839999999982,211.90899999999988,17.524999999999864,14
19,-50.56560000000014,-146.3983000000008,171.71069999999986,-39.35239999999993,79.49340000000001,-196.9638999999998,211.8516999999997,14.88780000000179,14
