Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1735.7727,-17876.2364,-3301.1754,91.89933264,-19612.009100000003,-3209.27606736,-22821.28516736,25
1,-1734.1803,-17757.3509,-3397.1523,94.10248656,-19491.5312,-3303.04981344,-22794.58101344,25
2,-1749.308,-17756.7346,-3357.4897,91.53407376,-19506.0426,-3265.95562624,-22771.998226239997,25
3,-1753.3458,-17695.4607,-3437.5533,92.4024924,-19448.8065,-3345.1508076,-22793.957307599998,25
4,-1747.7228,-17553.757,-3469.5576,94.21147368,-19301.4798,-3375.34612632,-22676.82592632,25
5,-1736.8099,-17786.8405,-3356.5295,93.1820256,-19523.6504,-3263.3474744,-22786.9978744,25
6,-1754.671,-17700.0159,-3409.1293,92.6663112,-19454.686899999997,-3316.4629888,-22771.1498888,25
7,-1776.3758,-17739.2168,-3398.123,92.93035823999999,-19515.5926,-3305.1926417600002,-22820.78524176,25
8,-1752.3863,-17615.1602,-3468.2814,92.03479487999999,-19367.546499999997,-3376.24660512,-22743.793105119996,25
9,-1788.7971,-17801.8361,-3356.7708,90.46286424,-19590.6332,-3266.30793576,-22856.94113576,25
10,-1775.0562,-17666.3349,-3463.4669,92.13060239999999,-19441.3911,-3371.3362976,-22812.7273976,25
11,-1759.6923,-17704.1764,-3414.8861,91.17526104,-19463.8687,-3323.7108389600003,-22787.57953896,25
12,-1748.3017,-17739.1108,-3406.1122,89.64298872,-19487.4125,-3316.46921128,-22803.88171128,25
13,-1781.4433,-17654.578,-3433.3127,88.94725416,-19436.0213,-3344.36544584,-22780.38674584,25
14,-1809.2768,-17694.528,-3395.6245,88.11823176,-19503.804799999998,-3307.50626824,-22811.311068239997,25
15,-1766.2222,-17659.9774,-3436.8396,90.0729216,-19426.1996,-3346.7666784,-22772.9662784,25
16,-1768.6439,-17797.8288,-3350.7115,90.43669008,-19566.4727,-3260.27480992,-22826.74750992,25
17,-1783.2748,-17821.6654,-3371.7276,87.0906888,-19604.9402,-3284.6369112,-22889.577111200004,25
18,-1793.9845,-17704.5096,-3436.7785,87.84874224,-19498.4941,-3348.92975776,-22847.42385776,25
19,-1809.626,-17699.7507,-3398.648,87.82445664000001,-19509.3767,-3310.8235433600003,-22820.200243360003,25
