Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-30.3586,-451.5978,-277.6128,138.4734,-137.172,-481.95640000000003,-276.3114,-758.2678000000001,26
1,-33.1352,-448.7248,-273.8821,137.6229,-135.4944,-481.86,-271.7536,-753.6136,26
2,-33.3367,-435.911,-287.2862,139.0687,-137.0424,-469.2477,-285.2599,-754.5075999999999,26
3,-34.2156,-446.574,-283.5767,139.1018,-137.4605,-480.7896,-281.9354,-762.725,26
4,-39.7456,-441.559,-279.4044,136.9236,-133.9422,-481.30460000000005,-276.423,-757.7276000000002,26
5,-27.3161,-441.5627,-291.9686,138.4639,-138.0938,-468.8788,-291.59849999999994,-760.4773,26
6,-30.4055,-435.5898,-292.9703,140.0185,-139.8196,-465.99530000000004,-292.7714,-758.7667,26
7,-31.7383,-439.0213,-286.3573,139.5979,-140.2083,-470.7596,-286.96770000000004,-757.7273,26
8,-33.466,-454.597,-276.2247,139.3333,-139.6985,-488.063,-276.58989999999994,-764.6528999999999,26
9,-30.0894,-427.3021,-290.2877,138.9742,-138.9461,-457.3915,-290.2596,-747.6511,26
10,-27.3818,-432.3786,-290.5307,142.6125,-141.198,-459.7604,-289.11620000000005,-748.8765999999999,26
11,-28.3698,-421.0032,-303.0632,144.4269,-143.8174,-449.373,-302.4537,-751.8267,26
12,-27.2938,-438.0434,-282.0145,143.2267,-142.0088,-465.3372,-280.7966,-746.1338000000001,26
13,-24.6745,-429.4207,-284.4174,144.1764,-143.8105,-454.09520000000003,-284.0515,-738.1467,26
14,-30.8969,-432.2755,-284.0722,140.0657,-139.8476,-463.17240000000004,-283.8541,-747.0264999999999,26
15,-29.9753,-434.0941,-286.0509,141.6202,-138.3837,-464.06940000000003,-282.8144,-746.8838,26
16,-30.6845,-460.9103,-266.5584,141.5777,-140.5829,-491.5948,-265.5636,-757.1583999999999,26
17,-31.2067,-445.644,-270.5881,141.899,-140.3798,-476.8507,-269.0689,-745.9196,26
18,-27.7373,-448.4797,-281.4294,142.1116,-141.3658,-476.217,-280.68359999999996,-756.9005999999999,26
19,-34.7771,-452.8032,-270.224,139.4798,-137.3902,-487.5803,-268.13439999999997,-755.7147,26
