Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-30.2237,-459.7068,-269.7452,143.0944,-141.0817,-489.9305,-267.7325,-757.663,30
1,-29.2696,-455.1717,-285.0406,141.8896,-141.4582,-484.4413,-284.6092,-769.0505,30
2,-30.1342,-475.5163,-259.7299,142.1116,-141.3741,-505.6505,-258.9924,-764.6429,30
3,-34.6425,-490.2908,-251.4314,139.957,-137.8164,-524.9333,-249.2908,-774.2241000000001,30
4,-31.2265,-465.3748,-278.0571,142.2061,-141.0373,-496.6013,-276.88829999999996,-773.4896,30
5,-32.422,-478.2408,-276.8669,139.2199,-139.3647,-510.66279999999995,-277.0117,-787.6745,30
6,-28.852,-459.0614,-282.2264,139.2577,-137.7854,-487.91339999999997,-280.7541,-768.6674999999999,30
7,-31.3972,-458.9424,-290.4923,139.3759,-137.7042,-490.3396,-288.8206,-779.1602,30
8,-31.2425,-429.164,-295.0565,141.9557,-139.9782,-460.4065,-293.079,-753.4855,30
9,-28.8478,-441.4042,-292.5164,140.2594,-139.24,-470.252,-291.49699999999996,-761.7489999999999,30
10,-30.5474,-470.0807,-272.9667,137.8875,-137.5777,-500.62809999999996,-272.6569,-773.2850000000001,30
11,-30.2203,-436.5681,-289.0961,141.847,-140.513,-466.7884,-287.7621,-754.5505,30
12,-27.4091,-464.328,-274.8214,139.7302,-139.516,-491.7371,-274.6072,-766.3443,30
13,-29.3591,-451.1336,-287.8005,139.1727,-137.8359,-480.4927,-286.4637,-766.9564000000001,30
14,-36.8778,-452.4793,-292.8451,138.2891,-137.0283,-489.3571,-291.5843,-780.9413999999999,30
15,-34.6167,-435.1114,-300.6243,137.2165,-136.5716,-469.7281,-299.9794,-769.7075,30
16,-29.7331,-460.7765,-283.4293,141.1477,-138.8585,-490.5096,-281.1401,-771.6496999999999,30
17,-34.773,-453.7696,-280.5524,138.9364,-138.5196,-488.54260000000005,-280.13559999999995,-768.6782,30
18,-32.2358,-486.4867,-266.9376,138.7285,-137.4237,-518.7225,-265.6328,-784.3552999999999,30
19,-33.236,-486.9244,-269.0047,138.8372,-137.6373,-520.1604,-267.8048,-787.9652,30
