Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-33.6142,-463.8218,-258.5285,137.3347,-137.9468,-497.436,-259.1406,-756.5766000000001,27
1,-30.2395,-485.1438,-227.7741,140.25,-138.0673,-515.3833,-225.5914,-740.9747,27
2,-29.9732,-498.9512,-222.1171,137.0748,-136.5685,-528.9244,-221.61079999999998,-750.5352,27
3,-32.1986,-451.1435,-269.3765,139.7066,-138.4933,-483.3421,-268.1632,-751.5053,27
4,-30.0867,-429.6362,-295.9123,140.8926,-139.5747,-459.7229,-294.59440000000006,-754.3172999999999,27
5,-29.0428,-454.4166,-269.4062,140.9493,-140.9024,-483.4594,-269.3593,-752.8187,27
6,-26.9164,-444.8294,-281.9929,141.6297,-143.0297,-471.74580000000003,-283.3929,-755.1387000000002,27
7,-33.6349,-423.6576,-289.3144,140.6185,-140.0392,-457.2925,-288.7351,-746.0275999999999,27
8,-30.1154,-459.0391,-259.7577,140.7886,-141.6104,-489.15450000000004,-260.5795,-749.734,27
9,-28.5436,-442.3758,-283.7181,141.7478,-141.1112,-470.91940000000005,-283.0815,-754.0009,27
10,-27.432,-435.7798,-283.4741,140.2689,-139.4498,-463.21180000000004,-282.65500000000003,-745.8668,27
11,-30.7382,-439.9818,-288.3534,140.1319,-138.9075,-470.72,-287.129,-757.849,27
12,-32.1331,-427.5562,-278.5011,138.4923,-137.2908,-459.6893,-277.2996,-736.9889,27
13,-30.5245,-431.5108,-283.0292,138.634,-137.7994,-462.0353,-282.19460000000004,-744.2298999999999,27
14,-32.518,-423.4644,-285.1044,139.7869,-138.6299,-455.9824,-283.9474,-739.9298,27
15,-25.4577,-452.7069,-263.9135,138.9411,-138.5295,-478.1646,-263.5019,-741.6664999999999,27
16,-32.1583,-452.8651,-269.6103,136.9377,-135.5791,-485.0234,-268.2517,-753.2751,27
17,-32.7852,-442.5221,-273.3806,137.0984,-137.7811,-475.30730000000005,-274.0633,-749.3706000000002,27
18,-36.4276,-420.3471,-290.0235,138.2277,-137.0744,-456.7747,-288.8702,-745.6448999999999,27
19,-33.911,-422.9737,-287.5555,139.5932,-138.3543,-456.8847,-286.3166,-743.2013,27
