Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-31.9358,-453.8206,-284.9751,137.8591,-137.6763,-485.7564,-284.79229999999995,-770.5486999999999,24
1,-29.5503,-463.4029,-278.9936,139.9003,-139.615,-492.9532,-278.7083,-771.6614999999999,24
2,-34.4361,-474.5174,-269.5288,136.9283,-137.0162,-508.9535,-269.6167,-778.5702,24
3,-31.2154,-463.5605,-281.5549,137.5284,-136.58,-494.7759,-280.6065,-775.3824,24
4,-31.2978,-452.84,-285.9579,137.5945,-137.661,-484.13779999999997,-286.0244,-770.1622,24
5,-31.9725,-455.4092,-279.2521,138.634,-137.2775,-487.3817,-277.8956,-765.2773000000001,24
6,-29.837,-422.8789,-291.287,139.8106,-138.1588,-452.7159,-289.6352,-742.3511,24
7,-29.9635,-454.1362,-280.2989,139.6452,-138.5269,-484.0997,-279.1806,-763.2803000000001,24
8,-31.0947,-433.792,-279.1742,139.3333,-138.6498,-464.88669999999996,-278.49069999999995,-743.3774,24
9,-27.9341,-461.8256,-284.877,141.6675,-139.4432,-489.7597,-282.6527,-772.4123999999999,24
10,-30.3958,-440.9806,-288.1837,141.8659,-139.3241,-471.3764,-285.64189999999996,-757.0183,24
11,-32.4897,-453.9728,-277.5338,139.0593,-136.6575,-486.4625,-275.13199999999995,-761.5945,24
12,-32.0887,-455.4795,-279.8967,141.3367,-139.4831,-487.5682,-278.0431,-765.6112999999999,24
13,-28.1782,-458.3259,-284.3775,142.466,-140.9732,-486.5041,-282.88469999999995,-769.3888,24
14,-33.5962,-434.4876,-280.6324,138.8514,-136.6243,-468.0838,-278.4053,-746.4891,24
15,-27.5229,-449.3037,-278.6408,140.8642,-139.5598,-476.8266,-277.3364,-754.163,24
16,-30.7956,-464.6859,-271.3726,136.8858,-136.1812,-495.4815,-270.668,-766.1495,24
17,-32.6193,-446.408,-288.1484,137.9205,-137.271,-479.0273,-287.49889999999994,-766.5262,24
18,-31.0709,-436.5282,-289.8773,139.4089,-139.4842,-467.5991,-289.95259999999996,-757.5517,24
19,-29.4322,-434.4535,-288.423,138.6482,-137.2283,-463.88570000000004,-287.0031,-750.8888000000001,24
