Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-31.8019,-457.1279,-285.0741,11.60719272,-488.9298,-273.46690728,-762.3967072799999,25
1,-28.443,-446.2886,-293.1426,11.41640928,-474.73159999999996,-281.72619072000003,-756.4577907199999,25
2,-34.0805,-444.0638,-290.3519,11.31158304,-478.14430000000004,-279.04031696,-757.1846169600001,25
3,-29.1154,-450.7622,-293.7456,11.76361704,-479.87760000000003,-281.98198296000004,-761.85958296,25
4,-29.3233,-437.3929,-295.0618,11.72613528,-466.7162,-283.33566472,-750.05186472,25
5,-31.1529,-441.8961,-301.2503,11.787060239999999,-473.049,-289.46323975999996,-762.5122397599999,25
6,-25.8191,-453.7622,-285.7226,11.68059312,-479.5813,-274.04200688,-753.62330688,25
7,-31.1958,-455.8754,-290.7271,11.50741296,-487.07120000000003,-279.21968704,-766.29088704,25
8,-34.937,-425.299,-308.3006,11.44203552,-460.236,-296.85856448,-757.0945644799999,25
9,-34.1443,-450.5025,-294.1693,11.7718164,-484.6468,-282.39748360000004,-767.0442836,25
10,-29.1534,-429.3287,-301.3547,12.0320928,-458.4821,-289.3226072,-747.8047072,25
11,-30.1611,-434.2751,-299.0923,11.627670239999999,-464.4362,-287.46462976000004,-751.90082976,25
12,-27.4187,-446.8918,-291.1128,11.791115999999999,-474.3105,-279.321684,-753.6321839999999,25
13,-33.0383,-437.7273,-291.1542,11.53231128,-470.7656,-279.62188872,-750.38748872,25
14,-33.864,-439.7329,-299.0598,11.788196399999999,-473.59689999999995,-287.2716036,-760.8685036,25
15,-31.6786,-468.7344,-280.906,11.38402008,-500.413,-269.52197992,-769.9349799199999,25
16,-26.1893,-482.3007,-283.0939,12.18555144,-508.49,-270.90834856000004,-779.39834856,25
17,-25.3381,-479.2306,-285.1065,11.896487279999999,-504.5687,-273.21001272,-777.7787127199999,25
18,-28.7539,-442.0305,-289.6283,11.444729039999999,-470.7844,-278.18357096,-748.9679709600001,25
19,-35.6644,-446.5937,-282.9623,11.292318,-482.2581,-271.669982,-753.928082,25
