Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1770.4632,-17634.8989,-3390.8697,1969.9873,-1285.0014,-19405.3621,-2705.8838000000005,-22111.245899999998,34
1,-1804.5577,-17639.1411,-3355.0888,1974.3627,-1285.1368,-19443.698800000002,-2665.8629,-22109.561700000002,34
2,-1774.6355,-17769.8088,-3218.654,1976.5882,-1289.8202,-19544.4443,-2531.8860000000004,-22076.3303,34
3,-1778.8926,-17715.3496,-3240.1404,1973.1294,-1281.1981,-19494.2422,-2548.2091,-22042.4513,34
4,-1763.1201,-17843.6188,-3172.8789,1965.2907,-1275.1384,-19606.7389,-2482.7266,-22089.4655,34
5,-1809.6174,-17804.3399,-3242.5482,1956.0391,-1273.1948,-19613.9573,-2559.7039000000004,-22173.6612,34
6,-1810.4802,-17808.9238,-3230.6042,1950.7849,-1258.9774,-19619.404000000002,-2538.7967,-22158.200700000005,34
7,-1779.8042,-17613.1741,-3405.8659,1970.5685,-1275.4265,-19392.9783,-2710.7239,-22103.7022,34
8,-1772.5748,-17571.264,-3451.3862,1967.4831,-1277.0588,-19343.838799999998,-2760.9619000000002,-22104.800699999996,34
9,-1815.8948,-17573.81,-3449.431,1964.4874,-1278.9705,-19389.7048,-2763.9141,-22153.618899999998,34
10,-1781.056,-17689.7329,-3354.6853,1954.1444,-1264.9965,-19470.7889,-2665.5374,-22136.3263,34
11,-1801.0289,-17723.7411,-3289.8643,1954.2389,-1254.7947,-19524.77,-2590.4201000000003,-22115.1901,34
12,-1833.481,-17715.903,-3338.3429,1954.0688,-1256.0583,-19549.384,-2640.3324000000002,-22189.716399999998,34
13,-1768.0448,-17828.4523,-3256.2789,1965.3852,-1263.8716,-19596.4971,-2554.7653,-22151.2624,34
14,-1782.6776,-17672.6587,-3356.3904,1969.2266,-1286.5599,-19455.3363,-2673.7237000000005,-22129.059999999998,34
15,-1787.4738,-17701.0934,-3307.7035,1964.5725,-1278.777,-19488.5672,-2621.9080000000004,-22110.4752,34
16,-1799.8263,-17787.7871,-3232.6428,1955.2926,-1262.4586,-19587.613400000002,-2539.8088,-22127.4222,34
17,-1799.0797,-17763.2913,-3293.8578,1956.1525,-1270.4841,-19562.371,-2608.1894,-22170.560400000002,34
18,-1803.3249,-17783.6876,-3239.6451,1964.4969,-1271.7079,-19587.0125,-2546.8561,-22133.8686,34
19,-1760.5572,-17714.6338,-3259.5466,1968.1162,-1282.2064,-19475.191,-2573.6368,-22048.8278,34
