GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1735.7727,-17876.2364,-3301.1754,91.89933264,-19612.009100000003,-3209.27606736,-22821.28516736
1,-1734.1803,-17757.3509,-3397.1523,94.10248656,-19491.5312,-3303.04981344,-22794.58101344
2,-1749.308,-17756.7346,-3357.4897,91.53407376,-19506.0426,-3265.95562624,-22771.998226239997
3,-1753.3458,-17695.4607,-3437.5533,92.4024924,-19448.8065,-3345.1508076,-22793.957307599998
4,-1747.7228,-17553.757,-3469.5576,94.21147368,-19301.4798,-3375.34612632,-22676.82592632
5,-1736.8099,-17786.8405,-3356.5295,93.1820256,-19523.6504,-3263.3474744,-22786.9978744
6,-1754.671,-17700.0159,-3409.1293,92.6663112,-19454.686899999997,-3316.4629888,-22771.1498888
7,-1776.3758,-17739.2168,-3398.123,92.93035823999999,-19515.5926,-3305.1926417600002,-22820.78524176
8,-1752.3863,-17615.1602,-3468.2814,92.03479487999999,-19367.546499999997,-3376.24660512,-22743.793105119996
9,-1788.7971,-17801.8361,-3356.7708,90.46286424,-19590.6332,-3266.30793576,-22856.94113576
10,-1775.0562,-17666.3349,-3463.4669,92.13060239999999,-19441.3911,-3371.3362976,-22812.7273976
11,-1759.6923,-17704.1764,-3414.8861,91.17526104,-19463.8687,-3323.7108389600003,-22787.57953896
12,-1748.3017,-17739.1108,-3406.1122,89.64298872,-19487.4125,-3316.46921128,-22803.88171128
13,-1781.4433,-17654.578,-3433.3127,88.94725416,-19436.0213,-3344.36544584,-22780.38674584
14,-1809.2768,-17694.528,-3395.6245,88.11823176,-19503.804799999998,-3307.50626824,-22811.311068239997
15,-1766.2222,-17659.9774,-3436.8396,90.0729216,-19426.1996,-3346.7666784,-22772.9662784
16,-1768.6439,-17797.8288,-3350.7115,90.43669008,-19566.4727,-3260.27480992,-22826.74750992
17,-1783.2748,-17821.6654,-3371.7276,87.0906888,-19604.9402,-3284.6369112,-22889.577111200004
18,-1793.9845,-17704.5096,-3436.7785,87.84874224,-19498.4941,-3348.92975776,-22847.42385776
19,-1809.626,-17699.7507,-3398.648,87.82445664000001,-19509.3767,-3310.8235433600003,-22820.200243360003

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1673.5921,-17294.424,-3153.5541,84.44186567999999,-18968.0161,-3069.11223432,-22037.12833432
1,-1670.2194,-17178.6251,-3255.3044,87.69201984,-18848.8445,-3167.61238016,-22016.45688016
2,-1683.2519,-17191.9533,-3203.497,84.76641072,-18875.2052,-3118.73058928,-21993.93578928
3,-1695.3246,-17146.9817,-3260.6195,84.73729248,-18842.3063,-3175.8822075199996,-22018.18850752
4,-1688.8531,-16996.9114,-3310.6327,86.91311088,-18685.7645,-3223.71958912,-21909.48408912
5,-1675.6559,-17226.0557,-3189.4174,85.74543504,-18901.711600000002,-3103.67196496,-22005.38356496
6,-1702.3756,-17118.5802,-3262.7798,84.7170864,-18820.9558,-3178.0627136,-21999.0185136
7,-1720.7607,-17166.4269,-3238.5533,85.00450104000001,-18887.187599999997,-3153.54879896,-22040.736398959998
8,-1687.1796,-17076.577,-3285.1084,84.61943136,-18763.7566,-3200.48896864,-21964.245568640003
9,-1729.2209,-17229.468,-3193.5685,83.09764656,-18958.6889,-3110.4708534399997,-22069.159753440003
10,-1716.8646,-17115.4322,-3298.4277,84.59642088,-18832.2968,-3213.83127912,-22046.12807912
11,-1698.1229,-17142.6441,-3259.237,84.37664448,-18840.767,-3174.86035552,-22015.627355520002
