GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1892.6651,-18205.7452,-3008.7979,72.43851456,-20098.4103,-2936.35938544,-23034.769685440002
1,-1896.1078,-18150.0213,-2996.4021,71.9847576,-20046.129100000002,-2924.4173423999996,-22970.546442400002
2,-1898.4842,-18157.8731,-3023.6915,70.70083415999999,-20056.3573,-2952.99066584,-23009.34796584
3,-1914.5884,-18115.7325,-3051.0938,70.65321191999999,-20030.3209,-2980.44058808,-23010.76148808
4,-1883.5091,-18055.7958,-3087.0336,74.7749628,-19939.3049,-3012.2586372,-22951.5635372
5,-1898.9373,-18156.4598,-3032.3583,72.49007447999999,-20055.397100000002,-2959.8682255199997,-23015.265325520002
6,-1896.0668,-17962.2138,-3183.3802,72.91991088,-19858.280600000002,-3110.46028912,-22968.740889120003
7,-1915.8203,-18131.9151,-3001.1061,71.90935271999999,-20047.735399999998,-2929.19674728,-22976.93214728
8,-1867.5073,-18094.9535,-3039.2251,71.40105144,-19962.4608,-2967.82404856,-22930.28484856
9,-1880.2419,-18058.8995,-3089.4336,73.02446567999999,-19939.1414,-3016.40913432,-22955.550534320002
10,-1897.8998,-18153.2956,-3074.2041,72.03875472,-20051.1954,-3002.16534528,-23053.36074528
11,-1860.1623,-18115.754,-3031.7654,72.07951752,-19975.9163,-2959.68588248,-22935.60218248
12,-1856.6946,-18043.8193,-3103.6045,74.65585607999999,-19900.513899999998,-3028.94864392,-22929.46254392
13,-1875.8312,-18058.6678,-3066.8537,73.22128344,-19934.499,-2993.63241656,-22928.131416559998
14,-1868.5429,-18017.2885,-3106.2015,73.82869848,-19885.8314,-3032.37280152,-22918.20420152
15,-1852.2477,-18112.4369,-3090.955,75.47076864,-19964.6846,-3015.4842313599997,-22980.168831360003
16,-1866.0365,-18147.7557,-3038.0942,74.27099304,-20013.7922,-2963.82320696,-22977.615406959998
17,-1825.8034,-18084.1523,-3079.519,74.64547368,-19909.955700000002,-3004.8735263199997,-22914.829226320002
18,-1903.977,-17876.9892,-3152.73,72.45612072,-19780.9662,-3080.27387928,-22861.24007928
19,-1842.426,-18003.8985,-3128.8142,74.02403376,-19846.3245,-3054.79016624,-22901.11466624

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1697.232,-17445.2864,-3077.1114,80.42274288,-19142.5184,-2996.68865712,-22139.207057120002
1,-1708.7499,-17358.5465,-3084.7358,80.08790112,-19067.2964,-3004.64789888,-22071.944298879996
2,-1714.1906,-17401.7018,-3086.9751,78.32578031999999,-19115.892399999997,-3008.64931968,-22124.541719679997
3,-1730.9567,-17325.9542,-3128.4952,78.31107144,-19056.9109,-3050.18412856,-22107.09502856
4,-1691.8317,-17296.7739,-3147.8621,82.3753728,-18988.6056,-3065.4867271999997,-22054.092327199996
5,-1712.9508,-17407.6399,-3100.2976,79.40978856,-19120.590699999997,-3020.88781144,-22141.47851144
6,-1716.3741,-17216.2001,-3235.3985,80.40982824,-18932.5742,-3154.9886717599998,-22087.562871759998
7,-1710.9984,-17414.6543,-3030.9734,79.32275999999999,-19125.6527,-2951.65064,-22077.30334
8,-1673.8866,-17327.5985,-3117.3399,79.28790264,-19001.4851,-3038.05199736,-22039.53709736
9,-1683.4859,-17297.1294,-3162.2301,80.86420224,-18980.6153,-3081.3658977600003,-22061.98119776
10,-1710.6472,-17387.545,-3135.7686,79.36857791999999,-19098.192199999998,-3056.40002208,-22154.59222208
11,-1677.5171,-17355.4752,-3098.2011,79.78218408,-19032.9923,-3018.41891592,-22051.411215920005
12,-1691.4729,-17294.5501,-3154.855,81.94504968,-18986.023,-3072.90995032,-22058.932950320002
13,-1688.0898,-17279.4356,-3151.9941,80.83776096,-18967.525400000002,-3071.1563390399997,-22038.681739040003
14,-1690.6438,-17213.211,-3210.9597,81.81139032,-18903.8548,-3129.14830968,-22033.00310968
15,-1673.804,-17302.3117,-3206.4213,82.74325896,-18976.1157,-3123.67804104,-22099.793741039997
16,-1677.588,-17346.6271,-3144.1242,82.10488248,-19024.2151,-3062.01931752,-22086.23441752
17,-1651.6382,-17328.886,-3142.4526,81.68418072,-18980.5242,-3060.76841928,-22041.29261928
18,-1713.1303,-17133.3972,-3230.6839,80.14943376,-18846.5275,-3150.53446624,-21997.06196624
19,-1663.7958,-17216.7561,-3216.7086,81.80422632,-18880.5519,-3134.90437368,-22015.456273679996

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-41.7222,-497.698,-246.2177,10.12780296,-539.4202,-236.08989704,-775.51009704
1,-39.2257,-497.1697,-250.3873,10.20332376,-536.3954,-240.18397624000002,-776.57937624
2,-38.9194,-491.3133,-253.1482,10.23929928,-530.2327,-242.90890072,-773.14160072
3,-35.4319,-516.1463,-242.151,10.079493119999999,-551.5782,-232.07150688000002,-783.6497068799999
4,-39.4215,-503.173,-249.5142,10.16449128,-542.5945,-239.34970872,-781.94420872
5,-40.504,-474.8561,-266.1282,10.01651832,-515.3601,-256.11168168,-771.4717816799999
6,-41.0613,-487.8722,-252.5853,10.07811216,-528.9335,-242.50718784,-771.4406878399999
7,-40.0773,-484.1903,-261.3228,10.077906239999999,-524.2676,-251.24489375999997,-775.5124937600001
8,-37.4418,-472.9704,-265.9929,10.179524879999999,-510.4122,-255.81337512000002,-766.2255751199999
9,-37.7246,-489.7213,-260.2727,10.12101552,-527.4458999999999,-250.15168447999997,-777.5975844799999
10,-34.8666,-506.9709,-250.1298,10.155926879999999,-541.8375,-239.97387311999998,-781.81137312
11,-35.4279,-509.2439,-247.2937,10.19158056,-544.6718,-237.10211944,-781.77391944
12,-37.2201,-494.1861,-251.4717,10.136918159999999,-531.4062,-241.33478184,-772.7409818399999
13,-37.2994,-484.0406,-260.959,10.19660184,-521.34,-250.76239816,-772.10239816
14,-31.3602,-505.3765,-251.9153,10.0630152,-536.7367,-241.8522848,-778.5889848
15,-41.6505,-499.1926,-248.58,10.019059200000001,-540.8431,-238.56094080000003,-779.4040408000001
16,-35.8287,-486.197,-263.2601,10.27119096,-522.0257,-252.98890904,-775.0146090400001
17,-38.5016,-480.1556,-262.6909,10.24564464,-518.6572,-252.44525536,-771.1024553599999
18,-40.5825,-463.6043,-268.7438,10.08025848,-504.1868,-258.66354152,-762.85034152
19,-38.0322,-499.8471,-252.2041,10.268634239999999,-537.8793000000001,-241.93546576,-779.8147657600001

DELTA Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-153.71089999999998,-262.76080000000036,314.5311999999998,-18.11203128,-416.4716999999987,296.4191687199997,-120.05253127999993
1,-148.13219999999995,-294.3051,338.7210000000001,-18.306467280000003,-442.43730000000267,320.41453272000035,-122.0227672800055
2,-145.3742000000002,-264.85800000000177,316.4318000000002,-17.864245440000005,-410.23220000000265,298.5675545600002,-111.664645440002
3,-148.19980000000015,-273.63199999999813,319.55239999999975,-17.737352640000015,-421.8317999999998,301.8150473599999,-120.01675263999823
4,-152.25590000000003,-255.84889999999973,310.3426999999996,-17.764901279999997,-408.1048000000002,292.5777987199996,-115.52700128000333
5,-145.4825,-273.9638000000022,334.0675,-16.936232400000005,-419.44630000000495,317.1312676000003,-102.315032400002
6,-138.63140000000004,-258.14150000000313,304.6035999999997,-17.568029519999993,-396.7729000000028,287.0355704799996,-109.73732952000557
7,-164.74460000000013,-233.07050000000004,291.19009999999986,-17.49131352,-397.815099999999,273.6987864799996,-124.11631352000154
8,-156.17889999999994,-294.3845999999996,344.10769999999985,-18.066376079999994,-450.56349999999907,326.04132391999997,-124.52217608000058
9,-159.03140000000008,-272.0487999999979,333.06920000000036,-17.960752080000006,-431.0801999999992,315.10844792000046,-115.97175208000192
10,-152.3859999999998,-258.77970000000306,311.69429999999994,-17.485750079999992,-411.16570000000286,294.20854991999977,-116.95715008000036
11,-147.21729999999994,-251.03490000000005,313.7294,-17.894247119999996,-398.2521999999991,295.8351528799999,-102.41704711999603
12,-128.00160000000005,-255.0830999999988,302.7222000000001,-17.426111760000005,-383.08469999999704,285.29608824,-97.78861175999668
13,-150.44200000000012,-295.1915999999986,346.0993999999998,-17.813079360000003,-445.6335999999975,328.28632063999976,-117.34727935999501
14,-146.53889999999987,-298.7009999999994,356.67349999999976,-18.045707040000003,-445.2398999999981,338.62779295999985,-106.61210703999734
15,-136.7931999999998,-310.9326000000022,364.0463000000001,-17.291549520000004,-447.725800000002,346.75475048000044,-100.97104952000518
16,-152.61979999999997,-314.9316,369.2901000000002,-18.105080400000006,-467.5513999999986,351.1850196000003,-116.36638039999639
17,-135.66359999999992,-275.11070000000296,325.6245000000003,-17.284351680000007,-410.7743000000024,308.3401483200006,-102.43415168000149
18,-150.26420000000005,-279.98770000000053,346.6977,-17.77357151999999,-430.2518999999988,328.92412847999975,-101.3277715200013
19,-140.59799999999984,-287.2953000000006,340.0985000000002,-18.0488268,-427.8933000000002,322.0496732,-105.84362680000243


POISSON BOLTZMANN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-1892.6651,-18205.7452,-2873.5098,1882.3386,-1126.4436,-20098.4103,-2117.6148,-22216.0251
1,-1896.1078,-18150.0213,-2836.2839,1877.3726,-1117.7339,-20046.129100000002,-2076.6452,-22122.7743
2,-1898.4842,-18157.8731,-2856.7686,1873.6729,-1111.9424,-20056.3573,-2095.0380999999998,-22151.395399999998
3,-1914.5884,-18115.7325,-2901.908,1873.3091,-1112.0121,-20030.3209,-2140.611,-22170.9319
4,-1883.5091,-18055.7958,-2945.5604,1892.2138,-1135.9339,-19939.3049,-2189.2805,-22128.585399999996
5,-1898.9373,-18156.4598,-2897.3074,1877.7364,-1116.5225,-20055.397100000002,-2136.0935,-22191.4906
6,-1896.0668,-17962.2138,-3017.764,1880.6234,-1120.1384,-19858.280600000002,-2257.2790000000005,-22115.5596
7,-1915.8203,-18131.9151,-2861.6543,1882.8441,-1126.9677,-20047.735399999998,-2105.7779,-22153.513300000002
8,-1867.5073,-18094.9535,-2877.3974,1869.6992,-1118.5444,-19962.4608,-2126.2425999999996,-22088.703400000002
9,-1880.2419,-18058.8995,-2955.5696,1891.2547,-1133.7,-19939.1414,-2198.0149,-22137.1563
10,-1897.8998,-18153.2956,-2898.8438,1877.2734,-1119.9823,-20051.1954,-2141.5527,-22192.7481
11,-1860.1623,-18115.754,-2869.0883,1881.0203,-1120.5711,-19975.9163,-2108.6391,-22084.5554
12,-1856.6946,-18043.8193,-2956.9473,1895.6158,-1137.2914,-19900.513899999998,-2198.6229,-22099.1368
13,-1875.8312,-18058.6678,-2919.5871,1888.0369,-1132.6194,-19934.499,-2164.1696,-22098.6686
14,-1868.5429,-18017.2885,-2975.194,1890.4042,-1139.7761,-19885.8314,-2224.5659,-22110.397299999997
15,-1852.2477,-18112.4369,-2935.1373,1897.227,-1147.4824,-19964.6846,-2185.3927,-22150.0773
16,-1866.0365,-18147.7557,-2910.7581,1885.4854,-1137.4016,-20013.7922,-2162.6742999999997,-22176.4665
17,-1825.8034,-18084.1523,-2926.5936,1885.5752,-1131.4766,-19909.955700000002,-2172.495,-22082.4507
18,-1903.977,-17876.9892,-3018.4593,1886.6194,-1129.0327,-19780.9662,-2260.8725999999997,-22041.838799999998
19,-1842.426,-18003.8985,-2988.9979,1887.555,-1136.8995,-19846.3245,-2238.3423999999995,-22084.666899999997

Receptor Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-1697.232,-17445.2864,-2967.6469,1843.4282,-1182.4163,-19142.5184,-2306.635,-21449.153400000003
1,-1708.7499,-17358.5465,-2944.6986,1840.1207,-1170.8006,-19067.2964,-2275.3785000000003,-21342.674899999998
2,-1714.1906,-17401.7018,-2951.6258,1836.4777,-1165.6332,-19115.892399999997,-2280.7812999999996,-21396.6737
3,-1730.9567,-17325.9542,-2998.7764,1836.8935,-1165.5885,-19056.9109,-2327.4714000000004,-21384.3823
4,-1691.8317,-17296.7739,-3025.0552,1855.0092,-1186.5941,-18988.6056,-2356.6400999999996,-21345.245699999996
5,-1712.9508,-17407.6399,-2984.5,1837.8527,-1165.5848,-19120.590699999997,-2312.2321,-21432.822799999998
6,-1716.3741,-17216.2001,-3092.6571,1841.1271,-1169.72,-18932.5742,-2421.25,-21353.8242
7,-1710.9984,-17414.6543,-2915.6495,1843.3762,-1178.0171,-19125.6527,-2250.2904,-21375.9431
8,-1673.8866,-17327.5985,-2979.1739,1833.3073,-1172.5647,-19001.4851,-2318.4312999999997,-21319.9164
9,-1683.4859,-17297.1294,-3047.041,1853.7618,-1186.7233,-18980.6153,-2380.0025000000005,-21360.617800000004
10,-1710.6472,-17387.545,-2991.1153,1838.5095,-1173.6885,-19098.192199999998,-2326.2943,-21424.4865
11,-1677.5171,-17355.4752,-2954.7008,1842.3887,-1170.7473,-19032.9923,-2283.0594,-21316.0517
12,-1691.4729,-17294.5501,-3022.9434,1856.2755,-1183.0573,-18986.023,-2349.7252,-21335.7482
13,-1688.0898,-17279.4356,-3025.0457,1850.2558,-1186.5092,-18967.525400000002,-2361.2991,-21328.824500000002
14,-1690.6438,-17213.211,-3102.5473,1853.535,-1191.1203,-18903.8548,-2440.1326,-21343.987399999998
15,-1673.804,-17302.3117,-3074.1582,1856.5495,-1197.2561,-18976.1157,-2414.8648,-21390.980499999998
16,-1677.588,-17346.6271,-3033.8955,1847.7043,-1188.8569,-19024.2151,-2375.0481,-21399.263199999998
17,-1651.6382,-17328.886,-3012.245,1843.9527,-1177.8803,-18980.5242,-2346.1726,-21326.696799999998
18,-1713.1303,-17133.3972,-3119.5496,1847.1751,-1180.9138,-18846.5275,-2453.2883,-21299.815799999997
