Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-119.11019999999999,-243.67059999999913,289.6860999999998,-81.08829999999998,163.04689999999985,-362.7807999999973,371.6446999999999,8.86390000000381,4
1,-130.29430000000002,-307.67059999999947,374.13269999999966,-83.77679999999995,169.2042000000001,-437.9648999999997,459.56010000000026,21.595199999999636,4
2,-125.96830000000014,-268.935900000003,317.7553,-81.57010000000005,163.69879999999995,-394.9042000000036,399.8839999999999,4.979800000000068,4
3,-120.12730000000005,-268.40430000000083,322.5584000000001,-81.56079999999994,164.85169999999982,-388.5316000000018,405.8493000000004,17.317699999996762,4
4,-121.12079999999989,-294.89870000000064,350.9748000000002,-81.34340000000012,165.85889999999998,-416.01949999999897,435.4903000000003,19.470800000003578,4
5,-114.90570000000001,-281.7961000000029,335.1976,-81.7403000000001,165.1437,-396.701800000005,418.6010000000001,21.899199999996995,4
6,-125.7985999999999,-268.20870000000167,330.5501999999997,-80.69129999999987,163.45159999999998,-394.0073000000041,413.31050000000005,19.303199999996423,4
7,-119.65609999999995,-325.7415999999998,366.8736000000004,-83.28060000000005,162.17739999999986,-445.3976999999986,445.7704,0.372699999998531,4
8,-111.23639999999992,-310.2126999999982,359.36989999999963,-82.01439999999997,165.34749999999983,-421.44909999999516,442.70299999999975,21.253900000000613,4
9,-118.31490000000012,-302.1710000000019,355.76370000000026,-80.90880000000001,164.21430000000018,-420.4859000000009,439.0692000000004,18.583299999997735,4
10,-114.3882000000001,-295.08449999999834,348.49270000000007,-83.16260000000008,163.82509999999985,-409.47269999999776,429.15520000000004,19.682500000002392,4
11,-112.79569999999993,-315.3356999999984,357.3962999999999,-81.48980000000012,160.06600000000003,-428.13139999999896,435.9725,7.841099999999187,4
12,-120.88949999999994,-322.5625999999977,377.7512999999999,-81.38600000000002,163.4930999999999,-443.4520999999956,459.8583999999998,16.406300000002375,4
13,-112.42399999999986,-281.9690000000004,334.7599000000001,-80.39840000000007,161.4075,-394.3930000000023,415.76900000000023,21.376000000000886,4
14,-121.04469999999989,-287.056799999999,327.15819999999997,-78.95720000000009,157.72310000000002,-408.10149999999703,405.92409999999944,-2.1774000000002616,4
15,-119.75220000000012,-244.7982000000007,292.10610000000014,-80.3794999999999,157.87850000000006,-364.55040000000287,369.60510000000033,5.0546999999955915,4
16,-102.11699999999999,-254.43069999999955,285.91299999999967,-75.15359999999995,154.05080000000012,-356.54770000000156,364.8101999999999,8.262500000000045,4
17,-108.28420000000014,-247.22990000000158,301.76230000000015,-74.78519999999986,155.812,-355.5141000000033,382.7891000000001,27.27500000000225,4
18,-108.62279999999998,-244.63770000000244,293.24600000000015,-75.79150000000004,152.0741000000001,-353.2605000000004,369.5286000000002,16.268099999995684,4
19,-108.0277000000001,-254.22139999999695,294.96720000000033,-79.97789999999983,157.66789999999995,-362.2490999999957,372.65720000000067,10.408100000005106,4
