Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1687.5996,-17240.2219,-3162.9664,81.24903216,-18927.821500000002,-3081.71736784,-22009.53886784,39
1,-1681.7148,-17150.1742,-3249.977,81.40319064,-18831.889000000003,-3168.57380936,-22000.46280936,39
2,-1756.8169,-17072.9209,-3272.4541,82.19141352,-18829.737800000003,-3190.26268648,-22020.000486480003,39
3,-1709.9708,-17153.8464,-3312.1762,81.89774928,-18863.817199999998,-3230.27845072,-22094.09565072,39
4,-1738.483,-17175.2126,-3295.7765,79.72609392,-18913.6956,-3216.05040608,-22129.74600608,39
5,-1710.7211,-17107.261,-3283.2375,81.79838064,-18817.982099999997,-3201.4391193600004,-22019.421219359996,39
6,-1716.4505,-17153.9951,-3252.104,82.42551432,-18870.4456,-3169.67848568,-22040.12408568,39
7,-1739.0627,-17143.2081,-3247.1355,80.54345448,-18882.2708,-3166.59204552,-22048.862845519998,39
8,-1755.5312,-17207.1658,-3195.3755,78.9972588,-18962.697,-3116.3782412,-22079.075241200004,39
9,-1745.1084,-17192.0,-3249.004,79.75930752,-18937.1084,-3169.2446924799997,-22106.353092480003,39
10,-1763.3014,-17257.0859,-3172.7713,79.10418383999999,-19020.3873,-3093.6671161599998,-22114.054416159997,39
11,-1721.8761,-17275.7717,-3187.9984,79.46987544,-18997.647800000002,-3108.52852456,-22106.17632456,39
12,-1708.4977,-17116.9728,-3312.7214,81.73532376,-18825.4705,-3230.98607624,-22056.456576239998,39
13,-1724.6985,-17176.9277,-3269.4342,80.4025404,-18901.6262,-3189.0316596000002,-22090.6578596,39
14,-1718.4287,-17306.7698,-3122.2472,80.72623152,-19025.1985,-3041.5209684799997,-22066.719468479998,39
15,-1754.8458,-17142.5548,-3253.8201,78.30584352000001,-18897.4006,-3175.51425648,-22072.91485648,39
16,-1712.7373,-17227.371,-3217.7849,80.52808464,-18940.1083,-3137.25681536,-22077.36511536,39
17,-1749.8736,-17266.1074,-3142.3327,79.67620944,-19015.981,-3062.65649056,-22078.63749056,39
18,-1737.6237,-17205.3936,-3191.4059,80.32777847999999,-18943.0173,-3111.0781215200004,-22054.09542152,39
19,-1728.9633,-17149.4258,-3278.4234,82.0293408,-18878.3891,-3196.3940592,-22074.7831592,39
