Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-37.16230000000016,-126.76400000000194,143.5790999999998,-33.02549999999985,63.630000000000024,-163.92630000000122,174.18360000000018,10.257299999998054,24
1,-41.96730000000013,-141.50629999999825,165.09989999999993,-37.060599999999994,63.51690000000008,-183.47359999999748,191.55619999999976,8.08260000000314,24
2,-38.40620000000002,-135.51489999999893,155.35190000000006,-32.70900000000003,60.79809999999995,-173.92109999999917,183.44099999999975,9.519899999997392,24
3,-45.301100000000176,-144.78550000000138,162.30149999999992,-34.272999999999996,60.37479999999991,-190.08660000000293,188.40330000000006,-1.6833000000028733,24
4,-41.82939999999991,-154.0190000000004,171.57790000000034,-33.27119999999999,57.37410000000017,-195.8483999999994,195.68080000000032,-0.16759999999953834,24
5,-36.27830000000003,-159.5824000000012,174.3607,-30.634700000000038,54.7916000000001,-195.8607000000028,198.51759999999985,2.6569000000002916,24
6,-35.889100000000084,-168.2908000000022,181.97140000000007,-32.47279999999998,54.512299999999954,-204.17990000000208,204.0109000000005,-0.16899999999793636,24
7,-37.5660000000001,-139.12660000000045,151.4820000000002,-32.921599999999955,54.01480000000009,-176.692600000001,172.5752000000001,-4.117399999997588,24
8,-32.80839999999999,-116.74569999999716,133.39120000000008,-28.153999999999996,50.72400000000002,-149.5540999999967,155.9612000000003,6.4071000000027425,24
9,-29.079300000000046,-136.6300999999986,142.85250000000002,-25.56960000000001,47.587599999999895,-165.70939999999842,164.87050000000033,-0.8388999999963289,24
10,-29.10620000000018,-159.16960000000006,163.11140000000017,-26.78379999999993,49.52290000000011,-188.27579999999682,185.8505000000008,-2.4252999999914664,24
11,-25.170699999999982,-143.65660000000162,149.7331000000002,-23.726800000000026,45.11859999999999,-168.8273000000023,171.12490000000014,2.2975999999988517,24
12,-25.671499999999938,-115.34369999999893,125.31569999999988,-21.936000000000092,41.47839999999982,-141.01519999999954,144.85809999999958,3.8429000000027145,24
13,-30.938899999999936,-107.7986999999992,121.07840000000027,-23.183400000000006,43.51510000000016,-138.73759999999868,141.4101000000004,2.672500000007176,24
14,-26.023399999999988,-130.55010000000078,131.76130000000018,-24.832400000000007,48.17339999999996,-156.57349999999894,155.10230000000013,-1.4711999999988166,24
15,-26.12769999999994,-150.85579999999794,151.95349999999996,-24.440300000000235,45.57080000000019,-176.9834999999988,173.08399999999972,-3.899499999999989,24
16,-33.65749999999995,-137.32790000000062,145.37240000000003,-28.546299999999945,52.58069999999998,-170.98539999999946,169.4068000000001,-1.5786000000002787,24
17,-27.88230000000005,-130.48410000000092,141.97750000000036,-24.21340000000015,48.67529999999991,-158.3664000000005,166.43939999999964,8.073000000000093,24
18,-31.813100000000013,-136.96769999999805,155.72439999999995,-29.462900000000076,56.50059999999996,-168.78079999999625,182.76210000000026,13.981300000003102,24
19,-30.0529000000001,-129.34779999999915,136.62479999999982,-24.41660000000016,49.07999999999993,-159.4006999999972,161.28819999999916,1.8875000000037971,24
