Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-34.8635,-493.8383,-244.1351,137.9205,-136.7411,-528.7018,-242.95569999999998,-771.6575,29
1,-30.8511,-469.5666,-257.5841,137.4858,-137.6682,-500.41769999999997,-257.76649999999995,-758.1841999999999,29
2,-34.8971,-486.2811,-243.7745,137.7363,-137.3684,-521.1782,-243.4066,-764.5847999999999,29
3,-29.598,-495.8565,-251.2642,138.4639,-137.6281,-525.4544999999999,-250.42839999999998,-775.8829,29
4,-31.2835,-482.1518,-253.4441,138.4828,-139.9324,-513.4353,-254.8937,-768.3290000000001,29
5,-33.1563,-537.7787,-203.4055,134.7217,-135.2024,-570.935,-203.8862,-774.8212,29
6,-33.3807,-484.6257,-254.1872,137.7977,-138.8377,-518.0064,-255.2272,-773.2336,29
7,-33.1533,-501.8653,-255.0176,137.2827,-137.7373,-535.0186,-255.4722,-790.4908,29
8,-34.4312,-497.2414,-249.1158,138.2135,-138.7169,-531.6726,-249.6192,-781.2918000000001,29
9,-30.165,-505.3668,-250.4524,140.1177,-138.927,-535.5318,-249.2617,-784.7935,29
10,-31.2981,-469.5162,-276.1871,139.3664,-140.0705,-500.8143,-276.8912,-777.7055,29
11,-27.8589,-466.9982,-285.1862,143.2645,-144.0697,-494.8571,-285.9914,-780.8485000000001,29
12,-25.9356,-453.2763,-286.0164,142.0077,-142.7075,-479.2119,-286.71619999999996,-765.9281,29
13,-31.6823,-514.7493,-234.2124,142.1069,-140.0659,-546.4316,-232.1714,-778.6030000000001,29
14,-29.0244,-543.9426,-207.1629,139.0215,-137.7987,-572.967,-205.9401,-778.9071000000001,29
15,-29.1105,-459.7745,-280.0196,139.9806,-140.5708,-488.885,-280.6098,-769.4948,29
16,-29.9842,-457.2499,-275.7894,142.0219,-141.2008,-487.2341,-274.9683,-762.2024,29
17,-32.451,-494.6313,-250.3187,143.4677,-141.7119,-527.0823,-248.5629,-775.6452,29
18,-28.2629,-477.837,-268.8789,143.033,-141.8429,-506.0999,-267.6888,-773.7887,29
19,-29.9832,-460.1112,-279.4845,141.3462,-140.9938,-490.0944,-279.13210000000004,-769.2265,29
