Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-53.83569999999989,-87.77140000000145,119.58199999999988,-38.898699999999934,74.29239999999987,-141.6071000000013,154.97569999999962,13.36859999999865,19
1,-52.49100000000007,-88.59339999999952,119.11199999999997,-38.095399999999984,75.30439999999999,-141.08439999999757,156.32099999999974,15.236600000001772,19
2,-45.84760000000006,-95.99979999999789,122.3681,-36.5599,72.96349999999993,-141.8473999999959,158.77169999999992,16.924300000007747,19
3,-39.51350000000006,-102.57979999999918,120.78960000000026,-32.28369999999998,64.67350000000002,-142.09329999999784,153.17940000000007,11.086100000001352,19
4,-50.80429999999997,-84.85830000000186,110.40810000000013,-37.651300000000134,69.93649999999988,-135.6626000000025,142.69329999999965,7.0306999999967275,19
5,-47.4021,-122.4892999999999,145.58009999999996,-37.48130000000023,69.24690000000001,-169.89139999999986,177.34569999999974,7.454299999998966,19
6,-48.906899999999865,-106.30069999999773,131.7711000000003,-40.41070000000019,77.3526000000002,-155.2075999999978,168.7130000000003,13.505399999996143,19
7,-49.835400000000035,-155.45429999999737,175.34339999999992,-42.01720000000003,78.03159999999994,-205.28969999999515,211.35779999999983,6.068100000006439,19
8,-44.361099999999865,-153.1536999999974,169.8423999999997,-37.934799999999996,73.95309999999984,-197.51479999999663,205.86069999999955,8.345900000001961,19
9,-49.531900000000014,-141.04479999999876,152.92499999999995,-37.821499999999986,75.66959999999997,-190.57669999999996,190.77309999999994,0.19639999999810698,19
10,-46.91979999999995,-124.58659999999821,144.52350000000007,-36.862199999999945,73.41749999999996,-171.50639999999862,181.07880000000034,9.572400000002062,19
11,-44.381399999999964,-122.05179999999791,142.97810000000032,-34.65570000000014,70.92699999999994,-166.4331999999988,179.24940000000035,12.816199999998275,19
12,-48.80509999999995,-129.39119999999917,146.3964999999999,-37.3254,70.12620000000013,-178.19629999999847,179.1973,1.001000000007025,19
13,-47.87980000000003,-143.94099999999935,158.3351000000004,-36.4323,72.37360000000018,-191.82080000000053,194.27640000000036,2.455600000002505,19
14,-38.42880000000015,-112.4604999999977,124.3934999999999,-32.72789999999995,66.33420000000015,-150.88929999999624,157.99979999999965,7.110500000000684,19
15,-34.68049999999988,-140.75569999999743,149.81459999999987,-30.351199999999892,60.995200000000125,-175.4361999999955,180.45860000000033,5.022400000001653,19
16,-40.206900000000005,-130.99039999999866,152.46740000000005,-30.020400000000137,60.592299999999966,-171.19729999999936,183.0392999999999,11.841999999997824,19
17,-32.91159999999984,-138.31489999999843,141.92409999999975,-31.1875000000002,61.63030000000009,-171.2265000000017,172.3669000000001,1.140399999996589,19
18,-35.45559999999995,-149.75229999999908,163.67540000000002,-34.61319999999995,65.85359999999994,-185.20789999999835,194.9158,9.707900000000791,19
19,-39.03189999999988,-123.12699999999944,146.0429999999999,-33.14840000000004,64.66969999999989,-162.15889999999797,177.56429999999978,15.40540000000226,19
