Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-29.454400000000145,-27.90359999999987,43.44170000000025,-3.1500763200000055,-57.35800000000023,40.29162367999999,-17.0663763200007,33
1,-17.084200000000045,-30.38950000000034,39.41969999999998,-2.318736959999997,-47.47370000000086,37.10096304000041,-10.372736960000452,33
2,-15.665300000000052,-11.694699999998818,19.081900000000246,-2.3360471999999906,-27.359999999998422,16.74585280000042,-10.614147199995728,33
3,-22.916999999999806,-27.86499999999876,39.468500000000176,-2.474912879999989,-50.781999999999925,36.99358712000014,-13.788412879997964,33
4,-21.17240000000001,-27.572600000000477,36.53339999999986,-2.3000875200000017,-48.744999999999095,34.23331247999988,-14.511687519999668,33
5,-22.95549999999985,-14.488100000000088,25.810500000000218,-2.3452192799999914,-37.443599999999265,23.465280720000123,-13.978319279998686,33
6,-24.240599999999922,-16.46199999999743,28.123600000000295,-2.5351581600000017,-40.7025999999953,25.588441840000087,-15.114158159994645,33
7,-23.327799999999954,-28.250899999999888,39.0917,-2.5867893599999974,-51.5786999999994,36.50491064000016,-15.073789359999182,33
8,-20.126699999999946,-22.266199999997298,33.53769999999963,-2.3117508000000004,-42.39289999999818,31.22594919999983,-11.16695079999704,33
9,-22.09900000000001,-9.79700000000139,19.32180000000011,-2.3363985599999957,-31.896000000001834,16.985401440000146,-14.91059856000254,33
10,-19.801399999999884,-21.969499999998504,30.18719999999996,-2.277909359999992,-41.77089999999839,27.909290640000336,-13.861609359996237,33
11,-14.930000000000028,-21.383500000002357,28.539300000000082,-1.7868369599999934,-36.3135000000035,26.752463040000066,-9.561036960002184,33
12,-10.795000000000115,-20.995499999997378,27.78259999999989,-1.2670019999999873,-31.79049999999819,26.51559799999984,-5.274902000000566,33
13,-11.751500000000213,-12.78649999999709,17.446200000000147,-1.2822321599999977,-24.537999999996146,16.163967840000396,-8.374032159996773,33
14,-18.447599999999934,-19.471500000001242,27.761899999999912,-2.0772950399999957,-37.91909999999865,25.684604960000115,-12.234495040000752,33
15,-27.88149999999986,-41.50870000000111,56.23680000000013,-3.3074978399999875,-69.39020000000096,52.929302160000134,-16.460897840003554,33
16,-27.840000000000003,-49.680099999997765,63.3193,-3.4448054399999943,-77.52009999999939,59.87449456000002,-17.64560544000301,33
17,-19.69609999999996,-59.94459999999924,64.71810000000022,-3.1747384799999985,-79.64069999999873,61.5433615200003,-18.097338479996665,33
18,-22.48280000000001,-57.113800000000936,64.24159999999989,-3.245717519999987,-79.59660000000298,60.99588247999975,-18.600717520000558,33
19,-21.54049999999999,-65.28109999999975,73.48849999999976,-3.28308552,-86.82159999999794,70.20541447999972,-16.61618552000016,33
