Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-32.8744,-483.0326,-258.7464,136.4274,-136.1689,-515.907,-258.48789999999997,-774.3949,14
1,-32.6357,-471.6458,-265.5777,137.2449,-136.6094,-504.2815,-264.94219999999996,-769.2237,14
2,-33.6095,-446.034,-283.8645,139.4042,-137.3942,-479.6435,-281.85450000000003,-761.498,14
3,-32.2756,-446.9033,-286.4898,138.7569,-137.0695,-479.1789,-284.80240000000003,-763.9812999999999,14
4,-28.7593,-440.105,-283.4547,137.3961,-137.6168,-468.8643,-283.6754,-752.5397,14
5,-30.9528,-454.2744,-280.2511,138.36,-138.5794,-485.22720000000004,-280.4705,-765.6976999999999,14
6,-33.6125,-444.6406,-280.7384,140.0326,-137.7125,-478.2531,-278.41830000000004,-756.6714000000001,14
7,-33.832,-456.5284,-280.8586,137.3866,-134.413,-490.36039999999997,-277.88500000000005,-768.2454,14
8,-31.6201,-461.7907,-279.8513,137.8591,-134.7712,-493.4108,-276.76339999999993,-770.1741999999999,14
9,-32.1348,-462.3293,-281.8555,139.494,-136.9935,-494.4641,-279.355,-773.8191,14
10,-31.9882,-470.0501,-279.4727,135.9928,-135.4381,-502.0383,-278.918,-780.9562999999999,14
11,-33.1612,-480.2011,-266.1949,135.1422,-134.0969,-513.3623,-265.1496,-778.5119,14
12,-28.0417,-483.1509,-262.0567,135.9738,-135.3868,-511.19259999999997,-261.4697,-772.6623,14
13,-31.8919,-481.1303,-264.8358,138.5159,-136.2577,-513.0222,-262.5776,-775.5998,14
14,-29.1403,-465.1738,-273.7831,137.6843,-137.048,-494.31410000000005,-273.1468,-767.4609,14
15,-32.1408,-463.3158,-264.2703,139.0971,-137.1293,-495.45660000000004,-262.3025,-757.7591000000002,14
16,-32.7588,-480.8897,-261.6839,137.4528,-136.1477,-513.6485,-260.37879999999996,-774.0273,14
17,-31.6685,-470.3354,-264.2633,138.2891,-138.1087,-502.0039,-264.0829,-766.0868,14
18,-32.2844,-464.1459,-269.8836,139.8484,-138.4031,-496.4303,-268.4383,-764.8686,14
19,-34.6902,-466.1574,-272.1894,138.171,-136.1329,-500.8476,-270.1513,-770.9989,14
