Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1703.743,-17187.2639,-3109.8834,1840.3522,-1170.6666,-18891.0069,-2440.1978,-21331.2047,31
1,-1730.9819,-17229.7954,-3095.5231,1844.7276,-1169.8099,-18960.777299999998,-2420.6054,-21381.3827,31
2,-1716.5701,-17144.866,-3126.7132,1856.4881,-1186.1376,-18861.436100000003,-2456.3627,-21317.798800000004,31
3,-1709.7501,-17240.9035,-3056.9005,1856.7858,-1192.8309,-18950.6536,-2392.9456,-21343.5992,31
4,-1722.1675,-17266.4715,-3064.9302,1854.3619,-1180.8721,-18988.639,-2391.4403999999995,-21380.0794,31
5,-1713.894,-17345.1107,-2979.774,1848.243,-1178.5677,-19059.0047,-2310.0987,-21369.103400000004,31
6,-1723.7839,-17263.2172,-3081.0489,1850.3834,-1187.1071,-18987.001099999998,-2417.7726,-21404.773699999998,31
7,-1736.7333,-17285.2896,-3055.2571,1831.8661,-1179.4324,-19022.0229,-2402.8233999999998,-21424.8463,31
8,-1708.0805,-17269.4817,-3086.6399,1848.9139,-1178.6123,-18977.5622,-2416.3383000000003,-21393.900500000003,31
9,-1696.0981,-17357.356,-2973.5137,1844.7606,-1170.3035,-19053.4541,-2299.0566,-21352.5107,31
10,-1771.0038,-17252.6188,-3035.0633,1840.6971,-1170.0852,-19023.6226,-2364.4514,-21388.073999999997,31
11,-1758.8641,-17255.9729,-3081.8433,1839.7049,-1169.6544,-19014.837,-2411.7928,-21426.6298,31
12,-1731.5841,-17122.9488,-3146.5084,1848.6399,-1173.3717,-18854.5329,-2471.2402,-21325.7731,31
13,-1723.8458,-17147.34,-3147.9739,1842.9604,-1177.9757,-18871.1858,-2482.9892,-21354.175,31
14,-1725.4166,-17178.0307,-3164.672,1844.2362,-1180.9634,-18903.4473,-2501.3992,-21404.8465,31
15,-1712.8963,-17246.3058,-3095.4108,1841.094,-1173.3367,-18959.2021,-2427.6535000000003,-21386.8556,31
16,-1714.6556,-17260.4307,-3039.3482,1842.2233,-1171.142,-18975.086300000003,-2368.2668999999996,-21343.3532,31
17,-1716.7874,-17140.7538,-3158.5349,1856.4408,-1189.2527,-18857.5412,-2491.3468000000003,-21348.888,31
18,-1711.9538,-17193.3059,-3075.4165,1857.745,-1196.4008,-18905.2597,-2414.0723,-21319.332,31
19,-1733.286,-17165.2861,-3113.2809,1854.8249,-1184.8592,-18898.5721,-2443.3152,-21341.887300000002,31
