Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-18.631399999999864,-31.40629999999993,41.09859999999992,-2.4858345599999936,-50.03769999999844,38.61276543999992,-11.424934560001702,34
1,-26.797099999999958,-45.302100000001985,61.05930000000001,-3.2797065599999975,-72.0992000000017,57.779593439999985,-14.319606560001262,34
2,-23.005400000000158,-50.48139999999836,59.90089999999992,-3.1690742400000005,-73.48679999999831,56.73182575999971,-16.75497423999684,34
3,-19.405399999999887,-47.68840000000074,55.954499999999825,-2.90475072000001,-67.09380000000107,53.049749280000015,-14.04405072000327,34
4,-20.75780000000014,-48.729700000001344,60.96040000000011,-2.7360943200000047,-69.48750000000052,58.22430568000007,-11.26319432000139,34
5,-22.22260000000017,-45.09790000000055,55.19139999999976,-3.0073737599999912,-67.32050000000004,52.18402623999947,-15.136473759998808,34
6,-26.572300000000077,-43.802100000002156,58.190999999999974,-3.35768399999999,-70.3744000000043,54.83331600000014,-15.541084000002343,34
7,-24.44650000000013,-32.2219000000004,46.89769999999976,-3.042987840000009,-56.668399999997575,43.85471215999979,-12.813687839996874,34
8,-22.661200000000072,-37.93399999999781,48.084699999999884,-3.1169296800000055,-60.59519999999765,44.96777031999966,-15.627429680001228,34
9,-24.827900000000067,-14.61530000000215,32.47369999999984,-3.139136640000009,-39.44320000000016,29.334563359999834,-10.108636639998622,34
10,-23.627100000000112,-49.65989999999846,61.77500000000009,-3.1842086400000174,-73.28699999999856,58.590791359999855,-14.696208639997394,34
11,-24.239400000000103,-32.958600000000786,45.609800000000405,-2.916069120000005,-57.19800000000089,42.69373088000032,-14.504269119996934,34
12,-23.0516000000001,-58.430999999999074,71.18520000000007,-3.0408537600000045,-81.4825999999992,68.14434624000023,-13.338253760002203,34
13,-19.834099999999847,-62.94180000000222,68.16529999999983,-2.971484639999991,-82.77590000000276,65.19381536000031,-17.58208464000154,34
14,-20.684600000000046,-29.221999999998957,42.63270000000034,-2.8440136799999998,-49.90659999999855,39.788686320000124,-10.117913679999333,34
15,-24.58590000000003,-12.595200000001114,29.665499999999838,-3.1028428800000025,-37.18110000000024,26.5626571199997,-10.618442880002362,34
16,-26.879699999999914,-32.138300000002346,47.1579000000001,-3.08261304,-59.0180000000027,44.07528696000037,-14.942713040003241,34
17,-19.33410000000002,-31.917099999999436,40.064199999999914,-2.4339448799999897,-51.25119999999765,37.63025512000007,-13.620944880001275,34
18,-21.936199999999957,-17.852400000000785,31.373399999999776,-2.494267200000005,-39.788600000001225,28.879132799999695,-10.909467199997493,34
19,-22.590000000000003,-26.696699999999964,40.84439999999972,-2.3821163999999833,-49.28669999999977,38.462283599999694,-10.824416400003315,34
