Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-32.952,-451.6085,-274.1594,134.476,-133.6686,-484.5605,-273.352,-757.9125,23
1,-30.1272,-463.5429,-267.6227,138.5443,-137.4758,-493.6701,-266.55420000000004,-760.2242999999999,23
2,-28.772,-443.7646,-278.3274,137.637,-137.0689,-472.53659999999996,-277.75930000000005,-750.2959000000001,23
3,-34.2171,-428.2796,-283.9634,136.6684,-134.9653,-462.49670000000003,-282.26030000000003,-744.7570000000001,23
4,-33.9041,-419.1602,-287.8827,139.2814,-136.9589,-453.0643,-285.5602,-738.6245,23
5,-34.6339,-446.3654,-282.6195,137.6276,-136.3456,-480.9993,-281.3375,-762.3367999999999,23
6,-34.0404,-431.582,-290.6106,136.9803,-135.9953,-465.62239999999997,-289.62559999999996,-755.248,23
7,-28.7052,-417.5977,-298.6977,140.9067,-139.7612,-446.30289999999997,-297.55219999999997,-743.8551,23
8,-31.51,-467.9569,-264.4444,138.5632,-135.8206,-499.4669,-261.7018,-761.1687,23
9,-33.689,-465.0331,-269.2909,138.7805,-137.4094,-498.7221,-267.9198,-766.6419000000001,23
10,-31.4264,-439.9994,-279.0415,137.689,-135.7877,-471.4258,-277.1402,-748.566,23
11,-31.5164,-423.1449,-297.0608,137.4669,-135.1699,-454.6613,-294.76379999999995,-749.4250999999999,23
12,-26.8702,-454.3412,-272.2743,138.686,-137.886,-481.2114,-271.47429999999997,-752.6856999999999,23
13,-27.0511,-460.3637,-273.9134,139.3947,-139.0636,-487.4148,-273.58230000000003,-760.9971,23
14,-30.5455,-453.6101,-286.0685,139.1113,-138.0305,-484.1556,-284.98769999999996,-769.1432999999998,23
15,-31.71,-475.0935,-272.5872,138.8041,-136.8685,-506.8035,-270.65160000000003,-777.4550999999999,23
16,-29.2692,-455.2006,-284.2879,140.3398,-138.533,-484.4698,-282.48109999999997,-766.9509,23
17,-33.5478,-437.635,-293.6921,135.6195,-135.486,-471.1828,-293.55859999999996,-764.7414,23
18,-28.831,-470.1987,-282.1417,137.845,-136.9816,-499.0297,-281.2783,-780.3079999999999,23
19,-31.8337,-465.7838,-281.3436,137.9536,-138.3845,-497.6175,-281.7745,-779.3919999999999,23
