Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-51.99109999999998,-138.11560000000054,155.96609999999993,-7.2668944799999995,-190.10670000000005,148.69920551999988,-41.407494479999286,22
1,-46.78369999999986,-99.01539999999812,119.73930000000013,-6.461861760000007,-145.7990999999966,113.27743824000027,-32.521661759992185,22
2,-45.38879999999999,-127.16089999999889,152.55769999999984,-7.58386368,-172.54969999999958,144.9738363199998,-27.575863679999316,22
3,-43.173199999999966,-142.14049999999793,150.35699999999986,-7.145201519999999,-185.3136999999988,143.21179847999957,-42.10190151999507,22
4,-46.85110000000007,-166.54460000000256,178.67230000000006,-6.996145680000007,-213.39570000000379,171.6761543199998,-41.719545680004444,22
5,-53.42059999999989,-133.5099999999989,162.28699999999975,-7.6019572800000095,-186.93060000000014,154.68504272,-32.24555728000371,22
6,-52.918900000000065,-137.3660000000001,164.04729999999995,-7.865748000000002,-190.28489999999834,156.181552,-34.10334800000146,22
7,-44.34500000000004,-127.132499999998,150.29110000000009,-6.5378253600000065,-171.47749999999598,143.75327464000014,-27.724225359995444,22
8,-45.169900000000084,-149.75220000000297,167.35169999999988,-6.489838799999994,-194.92210000000193,160.8618611999998,-34.06023880000123,22
9,-49.17289999999999,-133.7757000000015,160.67909999999995,-6.824784959999999,-182.9486000000026,153.8543150399999,-29.09428496000362,22
10,-38.756599999999864,-169.3233000000002,186.04570000000035,-6.768743760000008,-208.0798999999996,179.27695624000012,-28.80294376000313,22
11,-42.07230000000005,-162.12820000000175,175.89669999999973,-7.114836960000002,-204.20050000000293,168.7818630399998,-35.418636960003596,22
12,-43.70949999999997,-159.943999999999,175.36480000000012,-7.106662800000006,-203.65349999999967,168.2581372000002,-35.39536280000357,22
13,-41.14360000000009,-148.07099999999917,163.84909999999996,-6.475672799999984,-189.21459999999746,157.37342719999987,-31.84117279999714,22
14,-42.13390000000007,-168.60310000000032,179.24070000000023,-6.9052348800000125,-210.73699999999928,172.33546512000038,-38.40153487999896,22
15,-40.96960000000002,-128.04959999999875,144.60949999999963,-5.777785440000004,-169.0191999999999,138.83171455999997,-30.18748544000175,22
16,-41.57829999999993,-151.41729999999887,168.8946999999999,-6.216531840000009,-192.99560000000065,162.67816816000027,-30.317431839999585,22
17,-38.78299999999992,-178.26680000000107,193.80680000000024,-6.435202319999995,-217.0498000000012,187.37159768000015,-29.678202319999627,22
18,-37.90820000000002,-172.22750000000212,190.93950000000035,-6.986903760000008,-210.1357000000017,183.95259624000062,-26.183103760001586,22
19,-47.29540000000001,-164.90499999999764,177.24460000000033,-6.673646879999984,-212.2003999999945,170.57095312000052,-41.62944687999402,22
