Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-107.98820000000006,-189.7518000000013,240.13870000000026,-13.17895056,-297.7399999999991,226.95974944000028,-70.7802505600007,9
1,-92.48420000000013,-193.26470000000074,235.19659999999976,-12.356533439999994,-285.74889999999834,222.8400665599998,-62.90883343999951,9
2,-99.25609999999989,-198.6059000000023,247.2566999999999,-12.338427600000005,-297.86200000000287,234.91827239999986,-62.943727600002944,9
3,-91.6414999999999,-179.79519999999974,226.87860000000006,-12.206648880000003,-271.4366999999978,214.6719511200003,-56.76474887999609,9
4,-84.95210000000003,-217.13239999999803,247.69650000000007,-11.903573519999997,-302.0844999999974,235.79292648000012,-66.29157351999811,9
5,-87.64560000000009,-217.5253000000004,256.5055999999997,-12.075869520000007,-305.17090000000184,244.42973047999965,-60.741169520003496,9
6,-84.90649999999994,-212.81380000000001,248.9677000000002,-11.351893680000003,-297.7203000000011,237.61580632,-60.10449367999843,9
7,-87.88809999999995,-202.8241999999991,243.77260000000007,-11.699550720000008,-290.71229999999747,232.07304928000008,-58.63925071999961,9
8,-74.43779999999997,-204.9491000000025,242.98190000000017,-11.318934959999993,-279.3869000000027,231.66296504000013,-47.72393496000427,9
9,-81.4137,-209.44659999999988,243.84060000000005,-11.169295920000016,-290.8603000000006,232.67130407999997,-58.18899592000241,9
10,-89.36800000000002,-221.99810000000167,264.96720000000005,-12.006739440000004,-311.36610000000076,252.96046055999972,-58.40563943999791,9
11,-81.96470000000014,-175.99439999999765,211.41370000000006,-11.60272223999999,-257.9590999999966,199.81097776000033,-58.148122239993086,9
12,-88.74220000000003,-139.5131000000012,188.02250000000038,-10.791017280000002,-228.2553000000014,177.23148272000066,-51.02381728000444,9
13,-84.17870000000006,-161.93840000000176,202.1534999999996,-11.277230400000004,-246.11710000000414,190.87626959999946,-55.240830400005166,9
14,-81.65150000000003,-171.30220000000253,212.50570000000016,-11.064964319999993,-252.95370000000344,201.44073568000033,-51.512964320004926,9
15,-81.74970000000016,-178.58039999999983,219.5315000000001,-10.55800295999999,-260.33010000000206,208.97349704000032,-51.35660296000208,9
16,-77.04749999999996,-164.10200000000174,195.87120000000004,-10.781259120000005,-241.14950000000056,185.08994087999992,-56.05955912000195,9
17,-81.28730000000002,-150.98599999999902,187.40859999999975,-10.459277999999996,-232.27330000000086,176.9493219999997,-55.32397800000115,9
18,-86.46599999999987,-184.74179999999984,223.72279999999995,-10.936703519999998,-271.2077999999993,212.78609647999963,-58.421703520000165,9
19,-81.27999999999997,-165.12900000000047,200.83139999999992,-10.757562479999999,-246.4090000000018,190.0738375199997,-56.33516248000524,9
