Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-21.47499999999988,-38.54830000000226,51.07279999999969,-2.4491087999999976,-60.02330000000211,48.62369119999977,-11.399608799998646,36
1,-18.85579999999993,-31.244099999999833,38.24320000000023,-2.0514527999999874,-50.099899999999536,36.19174720000035,-13.908152799999698,36
2,-21.468399999999967,-18.29350000000136,30.2047000000004,-2.3202136799999984,-39.761900000002925,27.884486320000008,-11.87741368000195,36
3,-23.058699999999824,-29.427700000000527,39.02290000000028,-2.4180537599999905,-52.48640000000057,36.60484624000037,-15.881553760000656,36
4,-20.468699999999984,-27.14590000000254,36.31210000000016,-2.3302159200000023,-47.6146000000025,33.98188408000033,-13.632715920005808,36
5,-21.1705999999999,-28.76379999999898,35.249700000000246,-2.5726672800000188,-49.93439999999822,32.67703272000051,-17.257367279996856,36
6,-21.991400000000038,-34.75029999999981,43.1237999999999,-2.5203801599999807,-56.74169999999714,40.6034198399999,-16.138280159998658,36
7,-16.457200000000057,-41.27389999999889,48.95010000000025,-2.2716143999999936,-57.731100000002584,46.678485600000045,-11.052614400002994,36
8,-13.325900000000047,-25.487400000001003,32.054199999999696,-1.6013822399999942,-38.81330000000037,30.452817759999675,-8.360482239996145,36
9,-15.127499999999976,-28.19160000000079,36.18949999999995,-1.8672148800000024,-43.31910000000147,34.32228512000023,-8.996814880002717,36
10,-17.569499999999998,-24.32869999999781,33.74289999999979,-2.1194243999999927,-41.898199999995995,31.62347559999978,-10.274724399998945,36
11,-15.083799999999982,-29.44030000000089,38.297400000000096,-2.026222559999992,-44.52410000000111,36.27117744000003,-8.252922560001593,36
12,-16.579600000000056,-30.516300000001706,39.84820000000002,-1.8793699199999931,-47.095900000001734,37.96883008000026,-9.127069920004601,36
13,-13.602200000000039,-50.79799999999915,54.40049999999974,-1.9938139200000062,-64.40019999999822,52.4066860799997,-11.993513920000737,36
14,-13.272500000000086,-39.25140000000238,45.83550000000014,-2.0132920800000083,-52.523900000004744,43.82220792000004,-8.70169208000516,36
15,-13.308400000000077,-29.421499999999185,36.711499999999944,-1.8680939999999975,-42.729899999996746,34.843405999999675,-7.886493999996105,36
16,-11.664500000000043,-32.089000000000965,38.09949999999998,-1.9170388799999944,-43.75349999999992,36.18246112000031,-7.571038880001538,36
17,-13.014999999999958,-28.2352000000011,35.304800000000256,-1.788541199999992,-41.25019999999972,33.5162588,-7.733941200001141,36
18,-13.2657999999999,-24.101199999997846,32.21559999999971,-1.7369848800000014,-37.3669999999986,30.478615119999404,-6.888384879996465,36
19,-12.521700000000056,-27.84539999999953,35.285999999999945,-1.6016882399999979,-40.36710000000028,33.68431175999973,-6.682788239999695,36
