Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-53.83569999999989,-87.77140000000145,120.70160000000027,-6.995901599999989,-141.6071000000013,113.70569840000013,-27.90140159999521,19
1,-52.49100000000007,-88.59339999999952,121.99729999999994,-7.13194848,-141.08439999999757,114.86535151999999,-26.219048479992125,19
2,-45.84760000000006,-95.99979999999789,117.6795999999998,-6.739876080000013,-141.8473999999959,110.93972391999992,-30.907676079991916,19
3,-39.51350000000006,-102.57979999999918,127.24100000000016,-5.849272079999999,-142.09329999999784,121.39172792000019,-20.70157207999773,19
4,-50.80429999999997,-84.85830000000186,117.62970000000007,-6.672909600000013,-135.6626000000025,110.95679039999976,-24.70580960000723,19
5,-47.4021,-122.4892999999999,151.4456,-7.14022344000001,-169.89139999999986,144.30537656000007,-25.58602343999746,19
6,-48.906899999999865,-106.30069999999773,136.89099999999996,-7.5845901600000065,-155.2075999999978,129.3064098399998,-25.901190160001647,19
7,-49.835400000000035,-155.45429999999737,178.2974999999999,-7.723202400000002,-205.28969999999515,170.5742975999999,-34.71540239999479,19
8,-44.361099999999865,-153.1536999999974,177.58989999999983,-7.000048800000005,-197.51479999999663,170.58985119999966,-26.924948799995605,19
9,-49.531900000000014,-141.04479999999876,158.77250000000018,-7.284532319999984,-190.57669999999996,151.48796768000017,-39.08873232000167,19
10,-46.91979999999995,-124.58659999999821,147.47410000000008,-6.959859120000001,-171.50639999999862,140.51424088000027,-30.992159120002384,19
11,-44.381399999999964,-122.05179999999791,142.2892,-6.547935600000001,-166.4331999999988,135.7412644000001,-30.69193559999644,19
12,-48.80509999999995,-129.39119999999917,152.66039999999998,-7.071310800000019,-178.19629999999847,145.58908920000033,-32.60721079999951,19
13,-47.87980000000003,-143.94099999999935,165.43980000000022,-6.905388959999991,-191.82080000000053,158.53441104000012,-33.286388959999044,19
14,-38.42880000000015,-112.4604999999977,129.53349999999978,-6.218030879999992,-150.88929999999624,123.31546912000005,-27.5738308799979,19
15,-34.68049999999988,-140.75569999999743,157.39670000000024,-5.68977264000001,-175.4361999999955,151.70692736000035,-23.729272639994747,19
16,-40.206900000000005,-130.99039999999866,156.0657999999999,-5.713897679999999,-171.19729999999936,150.35190231999974,-20.845397680001042,19
17,-32.91159999999984,-138.31489999999843,149.91109999999998,-6.004059120000004,-171.2265000000017,143.90704088000004,-27.31945912000174,19
18,-35.45559999999995,-149.75229999999908,170.18120000000027,-6.43975632000001,-185.20789999999835,163.74144368000043,-21.46645631999968,19
19,-39.03189999999988,-123.12699999999944,148.85680000000008,-6.453170639999994,-162.15889999999797,142.40362936000014,-19.755270639999594,19
