GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1792.7272,-17823.9614,-3334.9101,86.84849304,-19616.6886,-3248.06160696,-22864.75020696
1,-1807.8297,-17732.6131,-3373.1633,86.53636295999999,-19540.442799999997,-3286.62693704,-22827.069737039998
2,-1781.9737,-17916.0838,-3258.9622,85.08511656,-19698.0575,-3173.8770834399998,-22871.934583439997
3,-1809.0754,-17788.8488,-3337.3697,85.1025384,-19597.9242,-3252.2671616000002,-22850.191361600002
4,-1804.0424,-17913.186,-3208.213,83.822166,-19717.2284,-3124.3908340000003,-22841.619233999998
5,-1820.8484,-17856.9308,-3274.3346,84.29541624,-19677.779199999997,-3190.03918376,-22867.81838376
6,-1771.5321,-17826.5196,-3340.2404,85.48650864,-19598.0517,-3254.75389136,-22852.80559136
7,-1827.1277,-17707.4193,-3399.9379,85.22677368,-19534.547000000002,-3314.71112632,-22849.258126320005
8,-1781.4573,-17768.3617,-3326.2473,84.16328112,-19549.819000000003,-3242.08401888,-22791.903018880002
9,-1795.8889,-17624.9907,-3508.4643,86.9716728,-19420.8796,-3421.4926272000002,-22842.3722272
10,-1785.2536,-17766.4903,-3386.9722,87.95164824,-19551.7439,-3299.02055176,-22850.764451760002
11,-1812.5036,-17764.1575,-3328.4419,86.5088676,-19576.6611,-3241.9330324,-22818.5941324
12,-1777.6737,-17855.5724,-3293.6131,87.38467127999999,-19633.2461,-3206.22842872,-22839.47452872
13,-1794.6202,-17754.536,-3361.4349,86.37704855999999,-19549.1562,-3275.0578514400004,-22824.21405144
14,-1791.4544,-17768.942,-3391.0119,87.01722792,-19560.396399999998,-3303.99467208,-22864.391072079998
15,-1796.7338,-17765.9149,-3339.4741,85.094856,-19562.648699999998,-3254.3792439999997,-22817.027943999998
16,-1794.1641,-17717.347,-3383.1383,86.65763543999999,-19511.511100000003,-3296.48066456,-22807.991764560004
17,-1809.7613,-17763.1004,-3312.4165,84.08575656000001,-19572.861699999998,-3228.33074344,-22801.192443439995
18,-1802.5203,-17823.2464,-3286.5117,85.995972,-19625.7667,-3200.515728,-22826.282428
19,-1803.1542,-17747.1362,-3362.8264,85.36912704000001,-19550.2904,-3277.45727296,-22827.747672960002

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1715.9361,-17356.7179,-3111.5095,81.23444135999999,-19072.654,-3030.27505864,-22102.92905864
1,-1736.971,-17246.5528,-3163.2757,80.7197256,-18983.523800000003,-3082.5559744,-22066.0797744
2,-1706.2945,-17406.0961,-3057.011,79.24699224,-19112.3906,-2977.76400776,-22090.154607759996
3,-1727.0301,-17268.4096,-3160.6728,80.10719279999999,-18995.4397,-3080.5656071999997,-22076.0053072
4,-1730.9397,-17370.6481,-3023.4955,78.24904416,-19101.587799999998,-2945.24645584,-22046.83425584
5,-1745.3863,-17358.9205,-3067.2474,78.63252912,-19104.3068,-2988.61487088,-22092.921670879998
6,-1696.7955,-17324.6699,-3131.4433,80.10795816,-19021.4654,-3051.3353418399997,-22072.80074184
7,-1751.6743,-17206.7615,-3187.0504,79.77235823999999,-18958.4358,-3107.27804176,-22065.71384176
8,-1705.5516,-17277.7397,-3115.8539,79.12327679999999,-18983.291299999997,-3036.7306232,-22020.021923199998
9,-1716.7041,-17132.9021,-3295.5843,81.89081424,-18849.6062,-3213.69348576,-22063.299685759997
10,-1708.14,-17194.6298,-3239.2216,82.98183959999999,-18902.7698,-3156.2397604,-22059.009560399998
11,-1731.4705,-17196.2413,-3171.0463,81.8888652,-18927.7118,-3089.1574348,-22016.8692348
12,-1714.4131,-17267.2487,-3157.1087,81.77287464,-18981.6618,-3075.3358253600004,-22056.997625360003
13,-1718.3917,-17210.5883,-3171.4067,80.98530047999999,-18928.98,-3090.42139952,-22019.40139952
14,-1721.0129,-17186.6342,-3251.0621,81.80432495999999,-18907.647100000002,-3169.25777504,-22076.90487504
15,-1724.8842,-17198.9551,-3177.6152,79.40195712,-18923.8393,-3098.21324288,-22022.05254288
16,-1729.5573,-17173.2246,-3193.7039,79.894926,-18902.7819,-3113.808974,-22016.590874
17,-1729.1799,-17241.4542,-3111.8849,78.90185016,-18970.6341,-3032.98304984,-22003.61714984
18,-1730.1694,-17276.7745,-3105.5808,80.54616312,-19006.9439,-3025.03463688,-22031.978536879997
19,-1719.0837,-17230.484,-3166.8089,80.6825232,-18949.5677,-3086.1263768,-22035.6940768

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-31.2794,-413.5231,-304.4466,11.59270128,-444.8025,-292.85389871999996,-737.65639872
1,-26.0303,-428.088,-292.2496,11.973769919999999,-454.11830000000003,-280.27583008,-734.39413008
2,-32.7155,-456.2778,-278.4954,11.41659576,-488.99330000000003,-267.07880424,-756.0721042400002
3,-34.1955,-470.1946,-253.1152,11.04462144,-504.39009999999996,-242.07057856,-746.4606785599999
4,-29.3637,-496.1264,-252.4658,11.34579744,-525.4901,-241.12000256,-766.61010256
5,-31.5273,-448.0757,-281.5484,11.324534400000001,-479.603,-270.2238656,-749.8268656
6,-32.0401,-449.9614,-286.8334,11.3281776,-482.0015,-275.5052224,-757.5067224000001
7,-30.8818,-448.6988,-292.3014,11.54441016,-479.5806,-280.75698984,-760.3375898400001
8,-27.9412,-456.2143,-277.8312,11.29718376,-484.15549999999996,-266.53401624,-750.6895162399999
9,-30.8385,-443.6401,-290.9731,11.61997416,-474.47860000000003,-279.35312583999996,-753.8317258400001
10,-31.2155,-520.3424,-223.9928,11.07354024,-551.5579,-212.91925976,-764.47715976
11,-33.5023,-503.3001,-240.3732,11.1719412,-536.8024,-229.2012588,-766.0036588
12,-28.2648,-523.797,-222.859,11.270680559999999,-552.0618000000001,-211.58831944000002,-763.6501194400001
13,-30.9017,-480.5082,-277.0752,11.45448792,-511.4099,-265.62071208,-777.03061208
14,-28.1779,-509.159,-234.2893,11.504849759999999,-537.3369,-222.78445024,-760.1213502400001
15,-32.2078,-498.388,-250.3194,11.42478072,-530.5957999999999,-238.89461928,-769.49041928
16,-29.0628,-481.6085,-269.7665,11.82479256,-510.6713,-257.94170744,-768.6130074399999
17,-32.3633,-459.9976,-291.51,11.58955848,-492.36089999999996,-279.92044152,-772.2813415199998
18,-27.2196,-481.0435,-270.6199,11.65030848,-508.2631,-258.96959152,-767.23269152
19,-34.1127,-462.4877,-278.7835,11.39461632,-496.60040000000004,-267.38888368,-763.9892836800001

DELTA Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-45.51170000000015,-53.720400000000495,81.04600000000005,-5.978649599999997,-99.23210000000267,75.06735040000012,-24.164749600003006
1,-44.8284,-57.97229999999735,82.36199999999997,-6.1571325600000115,-102.80069999999438,76.20486744000016,-26.595832559996552
2,-42.96370000000004,-53.70990000000148,76.54420000000005,-5.578471439999994,-96.67360000000014,70.96572856000017,-25.707871440001213
3,-47.849799999999995,-50.24460000000073,76.41829999999962,-6.049275839999993,-98.09440000000234,70.36902415999947,-27.725375840001107
4,-43.73900000000014,-46.411500000003,67.7482999999998,-5.772675600000001,-90.15050000000247,61.9756243999999,-28.174875599998018
5,-43.934800000000195,-49.93459999999811,74.46120000000008,-5.6616472800000075,-93.86939999999873,68.79955272000012,-25.06984728000316
6,-42.69649999999995,-51.88829999999882,78.03629999999976,-5.949627119999999,-94.584799999999,72.08667287999958,-22.498127119998912
7,-44.5716000000001,-51.959000000000856,79.41390000000018,-6.089994719999995,-96.530600000003,73.32390528000025,-23.20669472000452
8,-47.96450000000003,-34.40770000000305,67.4378000000001,-6.257179439999991,-82.37220000000605,61.18062056000031,-21.19157944000449
9,-48.3463,-48.448499999999115,78.09309999999988,-6.539115600000004,-96.79480000000183,71.55398439999965,-25.240815600003884
10,-45.89809999999991,-51.518100000002505,76.24219999999968,-6.103731599999989,-97.41620000000307,70.13846839999957,-27.277731600004017
11,-47.530800000000106,-64.61609999999968,82.97760000000017,-6.551938799999995,-112.14690000000019,76.42566120000015,-35.72123880000095
12,-34.99580000000007,-64.5267000000008,86.3546000000002,-5.6588839200000045,-99.52249999999856,80.69571608000041,-18.82678391999491
13,-45.32680000000016,-63.439500000000635,87.0469999999998,-6.062739840000001,-108.7663000000017,80.9842601599994,-27.782039840001403
14,-42.26360000000013,-73.14879999999869,94.33950000000013,-6.291946799999991,-115.41239999999584,88.04755320000021,-27.36484679999785
15,-39.64180000000001,-68.57180000000056,88.46050000000028,-5.731881840000012,-108.21359999999834,82.72861816000031,-25.484981839998454
16,-35.544000000000025,-62.513900000000206,80.33209999999991,-5.062083120000006,-98.05790000000161,75.2700168799999,-22.78788312000222
17,-48.2180999999998,-61.64859999999925,90.97840000000019,-6.405652079999989,-109.86669999999839,84.57274792000027,-25.293952079995506
18,-45.13129999999991,-65.42840000000047,89.68900000000014,-6.200499600000008,-110.55970000000173,83.48850040000025,-27.071199600001933
19,-49.95780000000004,-54.16450000000043,82.76600000000008,-6.708012479999997,-104.12230000000204,76.05798751999993,-28.064312480003423


POISSON BOLTZMANN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-1792.7272,-17823.9614,-3238.3036,1953.8562,-1249.7119,-19616.6886,-2534.1593000000003,-22150.8479
1,-1807.8297,-17732.6131,-3246.7238,1957.2251,-1255.2926,-19540.442799999997,-2544.7913,-22085.234099999998
2,-1781.9737,-17916.0838,-3144.4824,1948.2287,-1242.9619,-19698.0575,-2439.2156,-22137.2731
3,-1809.0754,-17788.8488,-3212.7338,1949.065,-1241.3199,-19597.9242,-2504.9887,-22102.912900000003
4,-1804.0424,-17913.186,-3071.8181,1941.231,-1229.9598,-19717.2284,-2360.5469000000003,-22077.7753
5,-1820.8484,-17856.9308,-3155.3045,1947.3924,-1240.1142,-19677.779199999997,-2448.0263000000004,-22125.805499999995
6,-1771.5321,-17826.5196,-3246.9723,1944.9259,-1244.0994,-19598.0517,-2546.1458000000002,-22144.197500000002
7,-1827.1277,-17707.4193,-3255.1767,1954.9429,-1240.7838,-19534.547000000002,-2541.0176,-22075.5646
8,-1781.4573,-17768.3617,-3224.7184,1941.5806,-1242.8249,-19549.819000000003,-2525.9627,-22075.781700000003
9,-1795.8889,-17624.9907,-3371.2766,1959.9467,-1253.127,-19420.8796,-2664.4569,-22085.3365
