Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-31.8305,-433.9837,-304.4605,11.71918728,-465.8142,-292.74131272,-758.55551272,32
1,-33.1659,-434.1183,-291.9646,11.7671364,-467.2842,-280.1974636,-747.4816636,32
2,-30.1153,-474.8623,-279.4249,11.78393832,-504.9776,-267.64096168,-772.61856168,32
3,-32.9029,-448.2459,-288.3564,11.537927999999999,-481.1488,-276.818472,-757.9672720000001,32
4,-34.9147,-458.4974,-288.7755,11.636807039999999,-493.4121,-277.13869296,-770.55079296,32
5,-28.7429,-438.5986,-293.9814,11.557444319999998,-467.3415,-282.42395568,-749.7654556800001,32
6,-33.785,-438.9517,-291.5248,11.42995248,-472.73670000000004,-280.09484752000003,-752.8315475200001,32
7,-34.5878,-452.9516,-285.8707,10.948522319999999,-487.5394,-274.92217768,-762.46157768,32
8,-35.3099,-464.2377,-277.6694,10.78082496,-499.5476,-266.88857504,-766.43617504,32
9,-34.6002,-453.8634,-288.0261,10.53846936,-488.46360000000004,-277.48763063999996,-765.9512306400001,32
10,-32.131,-467.9431,-271.7943,11.261486159999999,-500.07410000000004,-260.53281384,-760.6069138400001,32
11,-31.6681,-444.1184,-281.2664,10.278616320000001,-475.7865,-270.98778367999995,-746.7742836799999,32
12,-36.3515,-470.9897,-283.7395,10.867265999999999,-507.3412,-272.87223400000005,-780.213434,32
13,-36.7935,-458.263,-286.5876,10.97111808,-495.05649999999997,-275.61648192,-770.67298192,32
14,-30.7108,-464.9902,-278.2826,11.06927568,-495.701,-267.21332432,-762.91432432,32
15,-29.4124,-453.6158,-285.3803,11.12175216,-483.02819999999997,-274.25854784,-757.28674784,32
16,-33.7032,-445.4938,-300.9072,11.324091600000001,-479.197,-289.5831084,-768.7801084,32
17,-31.6764,-438.6979,-295.6062,11.66575608,-470.3743,-283.94044392,-754.31474392,32
18,-32.4714,-452.7126,-290.086,11.486493359999999,-485.184,-278.59950664,-763.7835066399999,32
19,-27.8608,-466.1194,-280.9902,11.19446424,-493.98019999999997,-269.79573576,-763.7759357599999,32
