Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-48.62769999999982,-154.4853999999982,179.9509999999999,-41.2470000000001,79.69189999999998,-203.11309999999918,218.39589999999976,15.282800000002453,15
1,-51.59750000000003,-143.99889999999778,179.96269999999987,-40.254899999999935,78.90609999999995,-195.5963999999978,218.6138999999999,23.01749999999663,15
2,-59.09720000000001,-128.3227000000021,175.0242,-41.33209999999977,81.15880000000001,-187.41990000000004,214.85090000000048,27.430999999999585,15
3,-48.09950000000001,-152.46920000000205,177.5322,-38.60110000000003,80.35499999999993,-200.56870000000367,219.28610000000015,18.717399999998293,15
4,-48.18480000000012,-160.08830000000165,186.11899999999991,-39.68310000000005,82.03200000000007,-208.2731000000029,228.46789999999993,20.194800000002033,15
5,-49.4455999999999,-139.82440000000196,173.56709999999998,-40.32569999999998,81.26369999999986,-189.2700000000014,214.50509999999963,25.235100000000102,15
6,-54.64619999999989,-153.74099999999987,186.59890000000007,-42.56069999999994,88.21229999999991,-208.38719999999773,232.25050000000005,23.863300000000436,15
7,-40.35290000000014,-168.25839999999903,190.94379999999984,-43.373300000000114,85.74659999999997,-208.6112999999994,233.31709999999993,24.705800000000522,15
8,-53.920200000000065,-144.40149999999932,172.0865,-41.218700000000126,84.73610000000008,-198.32170000000235,215.60389999999995,17.282199999996692,15
9,-53.89029999999997,-161.82769999999783,192.8127,-41.13839999999999,85.06370000000007,-215.71799999999803,236.7380000000003,21.019999999999413,15
10,-48.45140000000018,-136.32280000000281,168.98089999999996,-36.791399999999925,77.00810000000013,-184.7742000000032,209.1976000000002,24.423399999996946,15
11,-47.31079999999998,-127.90019999999936,160.2202999999999,-37.802600000000126,79.79999999999998,-175.21099999999979,202.21769999999975,27.006700000000933,15
12,-48.404200000000046,-161.4428999999992,187.3855000000001,-37.15999999999997,79.1040000000001,-209.847100000002,229.32949999999977,19.482399999994186,15
13,-48.71350000000004,-87.17839999999944,113.14400000000023,-35.019499999999965,73.52719999999991,-135.89190000000042,151.65170000000018,15.759800000003338,15
14,-49.825800000000044,-129.5741000000022,147.73210000000006,-36.94730000000007,77.20129999999986,-179.39990000000296,187.98610000000008,8.586199999998485,15
15,-51.10080000000018,-101.44300000000118,132.1428000000002,-37.892300000000006,81.29370000000009,-152.54380000000407,175.54420000000005,23.00039999999501,15
16,-52.030400000000014,-106.48000000000076,136.57299999999992,-40.20289999999983,80.088,-158.5103999999999,176.4581000000001,17.94769999999835,15
17,-50.633599999999824,-120.50479999999874,144.18389999999982,-37.76940000000005,79.08009999999987,-171.13839999999948,185.49459999999942,14.356200000001422,15
18,-53.48359999999985,-116.30749999999841,146.96020000000004,-38.96959999999996,81.0429,-169.7910999999994,189.03350000000012,19.24240000000293,15
19,-55.19140000000002,-115.25020000000217,140.63930000000022,-41.558899999999966,82.88210000000001,-170.44160000000335,181.96250000000026,11.520899999996459,15
