Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-21.654899999999977,-29.34410000000281,41.20539999999971,-2.283354720000002,-50.99900000000122,38.92204527999991,-12.076954720002277,35
1,-16.306399999999996,-24.581300000000795,35.162799999999834,-1.9314892799999956,-40.887700000000336,33.231310719999954,-7.656389280000894,35
2,-18.396799999999814,-21.722100000000978,32.17529999999988,-2.3554476000000015,-40.11889999999852,29.819852399999775,-10.29904759999829,35
3,-23.329699999999924,-28.761699999999564,38.93469999999991,-2.36393496,-52.091400000001784,36.570765040000026,-15.520634960002553,35
4,-22.46910000000003,-20.521800000000553,28.334600000000137,-2.316731759999991,-42.99089999999944,26.017868240000382,-16.973031760001845,35
5,-19.053399999999833,-20.991800000001035,29.779200000000344,-1.9870523999999943,-40.04520000000201,27.792147600000362,-12.253052399998865,35
6,-23.18339999999995,-23.46169999999745,32.69490000000019,-2.442899519999985,-46.64509999999467,30.25200048000056,-16.393099519992802,35
7,-18.904700000000062,-31.61149999999958,39.11560000000003,-2.2769805599999895,-50.51619999999758,36.83861944,-13.67758055999343,35
8,-21.236099999999944,-31.8953999999988,39.38769999999971,-2.432357999999999,-53.1314999999978,36.955341999999575,-16.176157999999646,35
9,-18.7283999999999,-36.42760000000078,45.14870000000002,-2.217386880000001,-55.156000000000915,42.93131311999997,-12.224686880004583,35
10,-22.979600000000104,-31.563300000001448,43.41299999999984,-2.5422984000000017,-54.542900000001566,40.870701600000075,-13.672198400004731,35
11,-18.925100000000057,-32.38349999999963,39.32160000000022,-2.4168348000000197,-51.3086000000024,36.90476520000021,-14.403834800004006,35
12,-26.479700000000108,-33.01830000000024,45.6814,-2.8619200799999884,-59.49800000000124,42.81947992000039,-16.678520080003636,35
13,-22.153999999999968,-34.31640000000135,42.124999999999886,-2.43970343999999,-56.470400000001064,39.68529655999993,-16.785103440001535,35
14,-23.344100000000125,-29.29310000000106,38.29550000000023,-2.4366628800000107,-52.63720000000251,35.85883712000057,-16.778362880000486,35
15,-17.58379999999996,-27.195200000000796,33.555599999999856,-2.194944480000009,-44.7790000000021,31.36065551999991,-13.418344480003043,35
16,-18.71160000000011,-26.35340000000093,32.878699999999924,-2.2647117599999955,-45.06500000000079,30.613988239999856,-14.451011760003666,35
17,-22.119700000000073,-24.161400000001095,35.9203999999998,-2.3541580799999995,-46.281100000002766,33.56624192000015,-12.714858080004774,35
18,-17.250600000000063,-38.23099999999795,45.29879999999986,-2.3829667199999953,-55.48160000000098,42.9158332799999,-12.565766720001648,35
19,-17.67889999999987,-33.397100000002695,39.33909999999992,-2.344894560000002,-51.07600000000258,36.99420543999986,-14.081794560003118,35
