Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-12.362499999999983,-43.517700000001014,47.59679999999997,-9.065100000000115,19.910100000000114,-55.880200000000286,58.44179999999949,2.5615999999993164,32
1,-14.441800000000022,-36.915299999998865,43.37680000000012,-9.669900000000013,20.34259999999989,-51.35709999999568,54.049499999999966,2.6924000000033175,32
2,-18.55080000000014,-30.196799999998575,37.62459999999987,-12.69380000000001,23.000900000000087,-48.74760000000077,47.931700000000205,-0.815899999999715,32
3,-17.14529999999995,-25.80140000000199,36.868900000000394,-12.386700000000133,23.224699999999984,-42.94670000000309,47.70689999999979,4.760199999996644,32
4,-15.403000000000056,-26.1529999999986,32.6742999999999,-8.847700000000145,20.246000000000066,-41.55599999999822,44.072599999999625,2.5166000000032227,32
5,-19.047499999999864,-38.07399999999808,48.5343000000002,-11.186599999999828,25.008499999999856,-57.12149999999974,62.35620000000068,5.234699999999293,32
6,-15.469599999999986,-28.7024999999972,36.11329999999987,-8.61149999999995,21.295200000000023,-44.172099999997386,48.796999999999684,4.624899999997751,32
7,-14.268299999999968,-31.83050000000037,38.2751999999997,-8.71079999999992,20.60850000000002,-46.09880000000123,50.17290000000003,4.0741000000006125,32
8,-15.385599999999812,-24.946300000001088,33.24139999999977,-10.232200000000148,21.538000000000068,-40.33189999999911,44.54719999999992,4.215300000001662,32
9,-17.535099999999915,-27.621499999999457,36.693800000000124,-11.507900000000149,22.774799999999885,-45.156599999997525,47.96069999999986,2.8041000000009717,32
10,-20.476799999999997,-23.799000000003105,34.72570000000036,-12.060700000000168,25.416800000000023,-44.275800000004665,48.08179999999999,3.805999999997084,32
11,-19.061099999999993,-39.57649999999859,48.352800000000116,-12.315899999999942,25.494199999999864,-58.63760000000019,61.53110000000004,2.893499999999335,32
12,-19.634999999999977,-36.15639999999809,43.998900000000106,-11.583500000000015,23.26929999999996,-55.79139999999717,55.684699999999566,-0.10670000000027358,32
13,-20.88969999999994,-26.826899999999057,36.02300000000031,-12.70809999999986,24.511199999999917,-47.71659999999855,47.82610000000011,0.10950000000343607,32
14,-16.105700000000134,-28.09400000000113,35.00519999999983,-9.556499999999886,21.38190000000006,-44.19970000000194,46.830600000000004,2.6308999999971547,32
15,-13.562100000000033,-30.011600000001238,35.12139999999977,-8.559499999999957,21.75570000000002,-43.57370000000151,48.31759999999986,4.743899999998348,32
16,-21.83309999999998,-33.48200000000014,42.967800000000295,-13.482999999999862,25.848900000000043,-55.315099999999916,55.333700000000476,0.018600000000105865,32
17,-22.003700000000038,-29.299099999999385,39.904700000000105,-15.514699999999948,27.781800000000118,-51.30279999999715,52.1718000000003,0.8689999999958218,32
18,-22.739500000000035,-16.028999999997552,27.603000000000065,-13.686100000000096,26.927800000000076,-38.768499999995754,40.84470000000027,2.076199999998039,32
19,-25.738500000000084,-32.6778000000009,44.1091999999997,-17.083399999999926,30.358999999999952,-58.416299999998955,57.38479999999993,-1.0314999999973224,32
