GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1801.4168,-17948.259,-3221.7148,84.71167344,-19749.675799999997,-3137.00312656,-22886.67892656
1,-1832.565,-17841.965,-3251.1278,83.22387552,-19674.53,-3167.90392448,-22842.43392448
2,-1792.8965,-17821.2916,-3260.6111,85.42571832,-19614.1881,-3175.18538168,-22789.373481680002
3,-1841.6887,-17843.3012,-3239.5043,81.51247512,-19684.9899,-3157.99182488,-22842.981724880003
4,-1787.815,-17926.1776,-3236.805,85.60998719999999,-19713.992599999998,-3151.1950128,-22865.187612799997
5,-1793.4079,-17855.4335,-3241.9102,85.01076576,-19648.841399999998,-3156.8994342399997,-22805.740834239998
6,-1793.6072,-17876.1316,-3255.9981,83.4419232,-19669.7388,-3172.5561768,-22842.2949768
7,-1807.1603,-17962.3617,-3167.4575,83.50230959999999,-19769.522,-3083.9551904,-22853.4771904
8,-1830.4419,-17864.2286,-3302.1111,87.05037528,-19694.6705,-3215.06072472,-22909.731224720003
9,-1790.7044,-17954.827,-3268.7815,85.7622672,-19745.5314,-3183.0192328000003,-22928.5506328
10,-1821.3911,-17859.5558,-3324.2603,86.37426935999999,-19680.9469,-3237.8860306399997,-22918.832930639997
11,-1832.0628,-17729.7827,-3419.1289,87.37240032,-19561.8455,-3331.75649968,-22893.60199968
12,-1804.166,-17725.6255,-3377.4728,86.76023112,-19529.7915,-3290.71256888,-22820.50406888
13,-1817.275,-17903.6874,-3219.8348,87.35327208,-19720.9624,-3132.48152792,-22853.44392792
14,-1796.4179,-17948.2575,-3272.2925,86.64267528,-19744.6754,-3185.64982472,-22930.32522472
15,-1788.6322,-18014.1407,-3228.3449,86.34523752,-19802.7729,-3141.99966248,-22944.77256248
16,-1757.3715,-17833.2083,-3347.4237,86.17675032,-19590.5798,-3261.24694968,-22851.82674968
17,-1796.1004,-17926.1719,-3288.2165,85.91805647999999,-19722.2723,-3202.29844352,-22924.57074352
18,-1796.9723,-17789.702,-3330.7273,86.46534503999999,-19586.674300000002,-3244.26195496,-22830.93625496
19,-1790.1236,-17779.4744,-3342.3806,85.58003735999999,-19569.597999999998,-3256.80056264,-22826.39856264

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1712.3081,-17322.6206,-3150.0548,81.85004135999999,-19034.928699999997,-3068.20475864,-22103.133458639993
1,-1730.2574,-17221.6423,-3175.298,80.99964863999999,-18951.899699999998,-3094.2983513599997,-22046.198051359996
2,-1701.3104,-17219.467,-3170.6691,82.99268496,-18920.7774,-3087.67641504,-22008.453815039997
3,-1736.1037,-17231.7332,-3161.7242,79.97143319999999,-18967.8369,-3081.7527668000002,-22049.5896668
4,-1691.3904,-17320.8552,-3152.8997,82.68794208,-19012.245600000002,-3070.21175792,-22082.457357920004
5,-1703.4495,-17216.1207,-3188.547,81.59219639999999,-18919.5702,-3106.9548036,-22026.525003599996
6,-1699.5989,-17226.1105,-3205.897,80.41426848,-18925.7094,-3125.48273152,-22051.19213152
7,-1720.451,-17350.4759,-3077.3427,79.69613688,-19070.926900000002,-2997.6465631200003,-22068.573463120003
8,-1747.7261,-17231.8831,-3219.0592,82.72223712,-18979.6092,-3136.33696288,-22115.946162879998
9,-1698.834,-17309.6444,-3191.5645,81.62248248,-19008.4784,-3109.94201752,-22118.42041752
10,-1734.045,-17219.4583,-3260.2532,82.80602424,-18953.503299999997,-3177.44717576,-22130.950475759997
