Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-84.96109999999982,-163.4429999999993,201.66329999999977,-10.898644319999999,-248.4040999999978,190.76465568000012,-57.63944431999903,10
1,-88.10839999999996,-124.33139999999685,168.18189999999993,-11.080771920000004,-212.43979999999726,157.10112808000002,-55.33867191999866,10
2,-85.57450000000011,-136.06300000000022,181.2143000000001,-10.835483039999993,-221.63750000000056,170.37881696000028,-51.25868304000198,10
3,-77.44479999999982,-152.2633999999985,189.76590000000027,-10.533666960000003,-229.70819999999605,179.23223304000032,-50.47596695999482,10
4,-82.18959999999984,-118.5367999999994,162.74620000000016,-10.531249919999992,-200.72639999999922,152.2149500800002,-48.511449920000814,10
5,-86.19110000000002,-138.1313,179.28320000000008,-10.950122159999989,-224.3224000000032,168.33307783999987,-55.98932216000151,10
6,-85.00720000000011,-118.7598999999991,165.58720000000028,-10.327175279999995,-203.76710000000037,155.26002472000022,-48.50707528000146,10
7,-85.55219999999994,-150.87540000000195,196.49869999999987,-10.815574320000009,-236.42760000000078,185.68312567999968,-50.74447432000295,10
8,-72.03120000000013,-138.88779999999946,180.28039999999993,-10.407008160000009,-210.91899999999936,169.87339183999998,-41.04560816000071,10
9,-77.85819999999998,-148.82730000000151,188.94199999999967,-10.269950400000004,-226.68550000000403,178.67204959999972,-48.01345040000706,10
10,-71.1445,-172.36570000000165,198.55839999999984,-9.781556400000008,-243.51020000000256,188.7768436000002,-54.73335639999971,10
11,-78.20220000000006,-173.39329999999893,213.11020000000013,-11.361172320000007,-251.59550000000104,201.74902768000032,-49.846472320003045,10
12,-76.95400000000011,-155.50130000000019,193.73890000000023,-10.350455759999997,-232.45530000000053,183.38844424,-49.066855759998134,10
13,-82.4676000000001,-171.60160000000002,214.77220000000023,-11.56923359999999,-254.06920000000036,203.20296640000038,-50.86623359999999,10
14,-78.6498,-169.4669999999977,205.73889999999972,-10.74441671999999,-248.11679999999745,194.9944832799996,-53.1223167199978,10
15,-79.14510000000016,-170.6308999999972,210.9053999999997,-10.71256536,-249.7759999999971,200.19283463999977,-49.583165360000976,10
16,-72.46830000000006,-164.37550000000044,197.8952999999998,-10.597251600000014,-236.84380000000232,187.29804839999963,-49.54575160000627,10
17,-77.70680000000019,-172.7861999999986,206.23719999999992,-10.491104880000012,-250.4929999999976,195.74609511999972,-54.746904879994645,10
18,-70.18309999999994,-170.87940000000145,205.59810000000033,-10.571811839999983,-241.06250000000279,195.02628816000032,-46.03621184000201,10
19,-80.87710000000001,-146.47260000000142,188.36300000000023,-10.930756319999993,-227.3497000000014,177.43224368000006,-49.9174563200005,10
