Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-15.96559999999981,-24.811899999999923,35.746699999999976,-2.0524723199999944,-40.77750000000242,33.694227679999784,-7.083272320004539,37
1,-16.504000000000083,-35.67849999999851,43.21580000000017,-2.0283940799999876,-52.18249999999722,41.18740591999995,-10.995094079997216,37
2,-10.344699999999914,-45.25480000000039,46.09539999999987,-1.9881691199999914,-55.59950000000282,44.10723087999986,-11.492269120003925,37
3,-11.427599999999995,-30.172200000001794,34.57699999999983,-1.525548240000008,-41.59980000000178,33.051451759999736,-8.54834824000352,37
4,-12.954099999999983,-26.608999999999185,33.61580000000015,-1.4312217599999855,-39.56309999999917,32.18457824000012,-7.378521759995806,37
5,-7.354500000000147,-19.601099999999803,24.20060000000001,-0.9845625600000112,-26.955599999999265,23.21603743999981,-3.7395625599984896,37
6,-13.073400000000106,-23.563900000000046,32.49180000000007,-1.7361957600000029,-36.63729999999765,30.755604240000253,-5.881695759997001,37
7,-4.999699999999947,-26.711899999998536,30.28059999999988,-0.8524072800000049,-31.711599999997816,29.428192719999856,-2.283407279996595,37
8,-9.462599999999995,-23.52939999999745,29.676700000000267,-1.2561645600000038,-32.991999999997006,28.420535440000265,-4.5714645599940695,37
9,-13.319499999999891,-19.955499999999972,28.643800000000056,-1.643413680000009,-33.27500000000009,27.000386320000132,-6.274613680001721,37
10,-14.251199999999976,-29.07069999999908,38.300400000000025,-1.8109879200000094,-43.32189999999878,36.48941208000002,-6.832487919998243,37
11,-11.976899999999983,-21.366499999999803,29.162799999999947,-1.5060182399999977,-33.34339999999867,27.656781759999603,-5.686618239996847,37
12,-9.443900000000049,-16.513300000000697,21.897399999999948,-1.1286835199999938,-25.957199999999375,20.768716480000023,-5.188483519995657,37
13,-9.178299999999815,-18.220400000002655,25.629099999999994,-1.3066236000000089,-27.398700000004965,24.3224764000002,-3.0762236000043686,37
14,-12.72809999999997,-22.916200000000003,29.88340000000028,-1.4579265599999864,-35.644300000000214,28.425473440000417,-7.218826559995364,37
15,-9.294899999999949,-34.17689999999783,40.93530000000004,-1.1691936000000105,-43.47179999999662,39.76610640000041,-3.7056935999997904,37
16,-8.158400000000015,-24.520999999998878,30.23109999999997,-1.1579385599999945,-32.67940000000095,29.07316143999998,-3.6062385600009748,37
17,-10.86230000000003,-32.27839999999878,38.03700000000009,-1.4056235999999984,-43.14069999999742,36.63137640000025,-6.509323599998197,37
18,-11.188299999999927,-32.898300000003246,37.82799999999992,-1.432277280000008,-44.08660000000111,36.39572272000004,-7.690877280001587,37
19,-16.106400000000065,-23.2391000000012,32.43060000000014,-1.6768504799999953,-39.34550000000422,30.75374952000027,-8.591750480003498,37
