Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-30.3586,-451.5978,-284.2717,11.34381816,-481.95640000000003,-272.92788184,-754.8842818400001,26
1,-33.1352,-448.7248,-282.9689,11.27601288,-481.86,-271.69288712,-753.5528871199999,26
2,-33.3367,-435.911,-294.6609,11.600930879999998,-469.2477,-283.05996912,-752.30766912,26
3,-34.2156,-446.574,-292.5369,11.5458192,-480.7896,-280.9910808,-761.7806808,26
4,-39.7456,-441.559,-288.8875,11.29387824,-481.30460000000005,-277.59362175999996,-758.89822176,26
5,-27.3161,-441.5627,-299.3463,11.46317544,-468.8788,-287.88312456,-756.76192456,26
6,-30.4055,-435.5898,-299.8744,11.753262,-465.99530000000004,-288.121138,-754.116438,26
7,-31.7383,-439.0213,-293.7892,11.76758568,-470.7596,-282.02161431999997,-752.78121432,26
8,-33.466,-454.597,-284.8548,11.7208152,-488.063,-273.1339848,-761.1969848,26
9,-30.0894,-427.3021,-296.3833,11.5546356,-457.3915,-284.82866440000004,-742.2201644,26
10,-27.3818,-432.3786,-298.979,12.09254904,-459.7604,-286.88645096,-746.6468509599999,26
11,-28.3698,-421.0032,-310.7152,12.5050212,-449.373,-298.2101788,-747.5831787999999,26
12,-27.2938,-438.0434,-289.497,12.30188472,-465.3372,-277.19511528000004,-742.53231528,26
13,-24.6745,-429.4207,-293.8997,12.434958,-454.09520000000003,-281.464742,-735.559942,26
14,-30.8969,-432.2755,-292.2191,11.803986,-463.17240000000004,-280.415114,-743.587514,26
15,-29.9753,-434.0941,-295.8024,11.935818,-464.06940000000003,-283.866582,-747.935982,26
16,-30.6845,-460.9103,-275.2082,11.965128479999999,-491.5948,-263.24307152,-754.83787152,26
17,-31.2067,-445.644,-279.6744,11.98171656,-476.8507,-267.69268344,-744.5433834400001,26
18,-27.7373,-448.4797,-289.3821,12.157533359999999,-476.217,-277.22456664,-753.4415666399999,26
19,-34.7771,-452.8032,-278.9338,11.6718336,-487.5803,-267.2619664,-754.8422664000001,26
