Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-112.5263000000001,-246.89509999999962,293.32109999999994,-15.029130960000002,-359.42140000000086,278.29196904,-81.12943096000083,6
1,-110.83289999999994,-221.44979999999987,278.6220999999999,-14.85754488,-332.28270000000043,263.76455511999995,-68.51814488000548,6
2,-118.2062,-286.0428999999994,335.1475,-15.531218639999993,-404.24909999999966,319.61628136000024,-84.6328186400035,6
3,-108.64930000000003,-315.3558000000004,359.8647,-15.163981200000006,-424.0051000000011,344.7007188000003,-79.30438119999997,6
4,-108.11490000000009,-279.0445000000029,320.7258000000003,-14.513903280000003,-387.15940000000234,306.21189672000025,-80.94750328000623,6
5,-108.55040000000008,-244.09880000000328,301.93089999999967,-14.323273920000016,-352.64920000000564,287.60762607999936,-65.04157392000309,6
6,-118.03039999999987,-283.90710000000246,333.81009999999964,-14.892800399999997,-401.93750000000483,318.91729959999964,-83.02020040000787,6
7,-105.67599999999993,-270.8245000000023,310.32489999999984,-14.320574640000014,-376.5004999999995,296.0043253599999,-80.4961746399955,6
8,-102.24659999999994,-282.13399999999945,333.57939999999974,-14.64554808,-384.3805999999996,318.9338519199994,-65.44674808000013,6
9,-103.9028,-299.5601999999996,341.8469000000002,-14.849579519999988,-403.4629999999987,326.99732048000027,-76.46567951999987,6
10,-104.97270000000007,-251.37779999999964,292.7629000000002,-14.087890800000007,-356.3505000000002,278.6750092000003,-77.67549079999628,6
11,-96.21190000000013,-287.4725999999971,319.0447999999998,-14.051424240000001,-383.68449999999564,304.9933757599997,-78.6911242399973,6
12,-102.76790000000014,-269.16380000000055,312.6791999999997,-14.127761519999991,-371.9317000000021,298.55143847999966,-73.38026152000191,6
13,-104.66210000000004,-258.27830000000034,297.4793999999999,-14.501643839999998,-362.9404000000002,282.97775615999996,-79.96264383999653,6
14,-109.67820000000009,-236.9497000000021,280.83839999999987,-14.878488240000022,-346.62790000000354,265.95991175999984,-80.66798823999875,6
15,-111.66079999999991,-230.61519999999877,274.0752,-14.829725520000016,-342.27599999999893,259.2454744799998,-83.03052552000099,6
16,-114.93719999999999,-217.2968000000012,274.4267000000001,-14.729397840000006,-332.23400000000163,259.6973021600003,-72.5366978400009,6
17,-105.61679999999996,-228.67170000000266,277.6613999999998,-15.362573759999986,-334.2885000000024,262.29882623999987,-71.9896737600053,6
18,-109.34489999999997,-269.63399999999956,308.6656000000004,-14.985837360000014,-378.9789000000011,293.67976264000043,-85.29913735999878,6
19,-110.2674000000001,-267.638100000002,306.51040000000006,-15.262541279999999,-377.905500000001,291.2478587200001,-86.65764128000217,6
