Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1782.2128,-17940.8483,-3219.992,85.29509736,-19723.061100000003,-3134.69690264,-22857.758002640003,20
1,-1769.9606,-17767.2548,-3385.1796,89.61628824,-19537.215399999997,-3295.56331176,-22832.77871176,20
2,-1774.8035,-17839.4575,-3326.6913,86.77978704,-19614.261,-3239.91151296,-22854.172512959998,20
3,-1777.9353,-17852.1268,-3320.4945,88.65180647999999,-19630.0621,-3231.84269352,-22861.90479352,20
4,-1769.4117,-17747.7169,-3438.1472,87.73356312,-19517.1286,-3350.41363688,-22867.54223688,20
5,-1761.7425,-17969.5081,-3227.6469,85.67934624,-19731.2506,-3141.96755376,-22873.21815376,20
6,-1770.4528,-17861.9339,-3307.2099,90.75954671999999,-19632.3867,-3216.45035328,-22848.837053279996,20
7,-1759.129,-17755.7004,-3423.8259,88.76616551999999,-19514.829400000002,-3335.05973448,-22849.889134480003,20
8,-1761.2772,-17832.5798,-3396.9927,89.46973152,-19593.857,-3307.5229684799997,-22901.37996848,20
9,-1763.4848,-17773.2952,-3346.7793,87.56968608,-19536.78,-3259.2096139200003,-22795.98961392,20
10,-1767.0376,-17672.2947,-3444.9026,91.03877352,-19439.3323,-3353.8638264799997,-22793.19612648,20
11,-1776.5589,-17678.1791,-3467.0757,90.24845472,-19454.738,-3376.8272452799997,-22831.565245280002,20
12,-1799.2398,-17714.8501,-3409.1019,88.17629112,-19514.0899,-3320.9256088800003,-22835.015508880002,20
13,-1785.6507,-17638.0004,-3458.3972,89.95541976,-19423.6511,-3368.44178024,-22792.092880239998,20
14,-1807.6011,-17667.3988,-3436.0406,88.05145536,-19474.9999,-3347.9891446399997,-22822.98904464,20
15,-1784.919,-17664.9049,-3453.464,89.28642888,-19449.823900000003,-3364.17757112,-22814.001471120002,20
16,-1776.2061,-17652.0925,-3459.7266,89.86467888,-19428.2986,-3369.86192112,-22798.160521119997,20
17,-1783.0571,-17754.543,-3324.5434,89.74877471999999,-19537.600100000003,-3234.79462528,-22772.394725280003,20
18,-1763.7578,-17635.193,-3459.7803,89.49828744,-19398.9508,-3370.28201256,-22769.232812559996,20
19,-1763.9251,-17637.0449,-3465.9328,90.48474648,-19400.97,-3375.44805352,-22776.41805352,20
