Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1716.642,-17146.7582,-3263.4328,81.47829816,-18863.4002,-3181.95450184,-22045.35470184,34
1,-1744.0358,-17152.2296,-3271.2222,81.24696503999999,-18896.2654,-3189.9752349600003,-22086.24063496,34
2,-1714.8037,-17250.6329,-3163.7071,82.03819104,-18965.4366,-3081.66890896,-22047.10550896,34
3,-1726.5552,-17223.271,-3154.6499,80.70722136,-18949.8262,-3073.94267864,-22023.76887864,34
4,-1711.2828,-17281.9446,-3124.1036,79.93801008,-18993.2274,-3044.16558992,-22037.392989919997,34
5,-1750.4967,-17243.5159,-3190.499,78.33000023999999,-18994.0126,-3112.1689997599997,-22106.18159976,34
6,-1750.9787,-17301.7132,-3157.1673,77.49499895999999,-19052.691899999998,-3079.67230104,-22132.36420104,34
7,-1724.2413,-17128.2899,-3312.4192,80.72521056000001,-18852.5312,-3231.6939894399998,-22084.225189440003,34
8,-1716.922,-17072.9782,-3335.8732,81.02663712,-18789.9002,-3254.84656288,-22044.746762879997,34
9,-1759.7438,-17117.5261,-3309.0323,80.51267736,-18877.2699,-3228.51962264,-22105.78952264,34
10,-1728.3626,-17181.8083,-3244.7131,78.30343152,-18910.1709,-3166.4096684799997,-22076.580568480003,34
11,-1743.0891,-17225.1301,-3187.0345,78.2299368,-18968.2192,-3108.8045632000003,-22077.023763200003,34
12,-1787.4823,-17208.0559,-3250.5425,78.65515728,-18995.5382,-3171.88734272,-22167.425542719997,34
13,-1719.2172,-17298.6504,-3174.7936,79.91314127999999,-19017.867599999998,-3094.88045872,-22112.748058719997,34
14,-1730.4296,-17172.6889,-3243.4171,80.69951088,-18903.1185,-3162.71758912,-22065.83608912,34
15,-1734.7049,-17241.8469,-3174.7373,80.26686504,-18976.5518,-3094.4704349599997,-22071.02223496,34
16,-1737.7209,-17308.7221,-3120.7093,77.8628952,-19046.443,-3042.8464048,-22089.289404799998,34
17,-1748.3796,-17278.8869,-3157.258,79.33779863999999,-19027.2665,-3077.9202013599997,-22105.18670136,34
18,-1755.6943,-17295.7016,-3100.5276,79.55681328,-19051.3959,-3020.97078672,-22072.36668672,34
19,-1702.8226,-17243.3609,-3135.0548,80.75923775999999,-18946.1835,-3054.29556224,-22000.479062239996,34
