Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1712.3081,-17322.6206,-3031.7923,1851.5032,-1183.6134,-19034.928699999997,-2363.9025,-21398.831199999997,13
1,-1730.2574,-17221.6423,-3054.0628,1842.762,-1180.8721,-18951.899699999998,-2392.1729000000005,-21344.0726,13
2,-1701.3104,-17219.467,-3045.4754,1855.4959,-1187.7463,-18920.7774,-2377.7258,-21298.5032,13
3,-1736.1037,-17231.7332,-3031.4202,1842.9368,-1165.4611,-18967.8369,-2353.9445,-21321.7814,13
4,-1691.3904,-17320.8552,-3033.8708,1852.5853,-1194.8505,-19012.245600000002,-2376.1360000000004,-21388.381600000004,13
5,-1703.4495,-17216.1207,-3057.9118,1851.4418,-1181.8774,-18919.5702,-2388.3473999999997,-21307.917599999997,13
6,-1699.5989,-17226.1105,-3084.2809,1847.4492,-1182.8061,-18925.7094,-2419.6378000000004,-21345.347200000004,13
7,-1720.451,-17350.4759,-2973.77,1842.0485,-1176.8859,-19070.926900000002,-2308.6074,-21379.534300000003,13
8,-1747.7261,-17231.8831,-3102.7966,1852.2498,-1189.6561,-18979.6092,-2440.2029,-21419.8121,13
9,-1698.834,-17309.6444,-3075.2278,1851.0402,-1185.321,-19008.4784,-2409.5086,-21417.987,13
10,-1734.045,-17219.4583,-3138.9073,1854.4422,-1195.1453,-18953.503299999997,-2479.6103999999996,-21433.113699999994,13
11,-1736.0563,-17085.6581,-3220.4959,1872.8413,-1204.5957,-18821.7144,-2552.2502999999997,-21373.9647,13
12,-1714.0512,-17099.4701,-3166.3028,1865.5223,-1200.6281,-18813.5213,-2501.4085999999998,-21314.929900000003,13
13,-1722.1375,-17265.7236,-3020.903,1872.8744,-1209.9436,-18987.861100000002,-2357.9722,-21345.8333,13
14,-1708.4458,-17325.3856,-3080.7168,1863.585,-1194.9363,-19033.831400000003,-2412.0681000000004,-21445.899500000007,13
15,-1703.9019,-17379.1231,-3039.879,1867.28,-1198.7303,-19083.025,-2371.3293,-21454.354300000003,13
16,-1668.0834,-17183.1698,-3175.7939,1869.6519,-1209.7949,-18851.2532,-2515.9369,-21367.1901,13
17,-1700.9199,-17325.9569,-3094.2069,1856.2613,-1202.3978,-19026.876800000002,-2440.3434,-21467.220200000003,13
18,-1705.1232,-17194.2495,-3121.9459,1861.6053,-1196.9307,-18899.3727,-2457.2713000000003,-21356.644,13
19,-1689.1119,-17184.2196,-3115.7289,1862.4274,-1197.0085,-18873.3315,-2450.31,-21323.6415,13
