Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-23.85619999999995,-70.24039999999871,82.51650000000006,-3.838035599999989,-94.09659999999934,78.67846439999977,-15.418135600000824,30
1,-29.333000000000165,-57.01769999999931,76.78580000000005,-4.821187679999996,-86.35070000000127,71.96461231999967,-14.386087680000742,30
2,-28.958799999999847,-77.13549999999964,88.52809999999965,-4.995714239999998,-106.09430000000037,83.53238575999927,-22.561914240000533,30
3,-29.07599999999995,-57.178399999999556,75.32870000000025,-4.649054399999997,-86.25439999999855,70.67964559999987,-15.574754399996891,30
4,-25.394300000000143,-86.57869999999963,99.79859999999974,-4.484499120000001,-111.97300000000024,95.31410087999978,-16.658899119998637,30
5,-22.228599999999943,-71.51420000000104,82.37590000000012,-3.2588942399999947,-93.74280000000192,79.1170057600001,-14.62579423999955,30
6,-18.130600000000047,-54.06019999999859,65.72749999999985,-2.6089552800000018,-72.19080000000162,63.11854471999993,-9.072255279998444,30
7,-19.37,-85.01490000000183,95.17370000000022,-3.3884913600000015,-104.38490000000024,91.7852086400004,-12.599691359998815,30
8,-17.40529999999996,-139.68999999999937,146.43960000000033,-3.7860364800000053,-157.09530000000183,142.65356352000055,-14.441736480003101,30
9,-19.45359999999983,-131.94149999999803,135.35880000000031,-4.326881759999987,-151.3950999999983,131.03191824000027,-20.36318175999611,30
10,-17.31110000000005,-70.2123000000015,81.3662999999998,-2.8368828000000086,-87.52339999999998,78.52941719999978,-8.993982799996957,30
11,-26.946100000000065,-52.701199999999915,68.94379999999995,-3.989097359999999,-79.64730000000179,64.95470263999988,-14.69259736000106,30
12,-20.909600000000037,-55.91249999999991,68.64890000000025,-3.317281920000001,-76.82210000000333,65.33161808000034,-11.49048192000032,30
13,-12.345200000000101,-46.66130000000078,56.02399999999983,-1.7165721600000161,-59.006500000002006,54.30742784000006,-4.699072160004221,30
14,-15.843200000000003,-57.377600000002474,68.3274000000003,-2.3606352000000044,-73.22080000000386,65.96676479999996,-7.254035200005205,30
15,-15.367700000000049,-68.0773999999999,73.64810000000011,-2.2032799200000017,-83.4451000000011,71.44482008000011,-12.000279919998206,30
16,-11.351399999999934,-45.66170000000051,54.40650000000022,-1.7136590399999871,-57.01310000000137,52.6928409599999,-4.320259039995108,30
17,-14.779699999999956,-56.37490000000213,66.9089000000003,-2.1039444000000085,-71.15460000000229,64.80495560000037,-6.3496444000010115,30
18,-14.011100000000098,-44.44039999999717,54.91960000000023,-1.8808891199999866,-58.45149999999546,53.03871088000017,-5.412789119995637,30
19,-9.47770000000002,-53.489499999999566,60.396800000000155,-1.3549543199999938,-62.96719999999982,59.041845680000165,-3.925354319997723,30
