Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1801.9867,-17845.2047,-3194.3314,85.927716,-19647.1914,-3108.403684,-22755.595084,16
1,-1792.8054,-17854.3456,-3176.0267,84.64483007999999,-19647.151,-3091.38186992,-22738.53286992,16
2,-1768.6124,-17938.6741,-3241.1618,87.75580104000001,-19707.286500000002,-3153.40599896,-22860.692498960005,16
3,-1822.7564,-17858.5911,-3214.5082,85.32324288,-19681.3475,-3129.18495712,-22810.53245712,16
4,-1765.1041,-17798.9771,-3318.7942,87.43584384,-19564.0812,-3231.35835616,-22795.43955616,16
5,-1789.9746,-17916.1117,-3177.0351,88.04301264,-19706.086300000003,-3088.99208736,-22795.078387360005,16
6,-1832.2925,-17839.4373,-3209.5968,86.40306647999999,-19671.7298,-3123.19373352,-22794.92353352,16
7,-1779.1496,-17890.328,-3255.2546,87.20125775999999,-19669.477600000002,-3168.0533422400003,-22837.530942240002,16
8,-1778.5322,-17777.9492,-3329.514,87.78299903999999,-19556.4814,-3241.73100096,-22798.21240096,16
9,-1787.4588,-17790.3903,-3263.824,87.8129028,-19577.8491,-3176.0110972,-22753.8601972,16
10,-1788.2604,-18030.5408,-3119.4432,86.85004679999999,-19818.801199999998,-3032.5931532,-22851.3943532,16
11,-1773.425,-17695.8901,-3402.651,91.08813959999999,-19469.3151,-3311.5628604,-22780.877960399997,16
12,-1758.373,-17744.9479,-3341.121,86.84193096,-19503.3209,-3254.27906904,-22757.59996904,16
13,-1790.5444,-17694.464,-3404.2862,88.05848184,-19485.0084,-3316.22771816,-22801.23611816,16
14,-1827.4585,-17608.1137,-3410.5491,88.06612392,-19435.572200000002,-3322.4829760800003,-22758.05517608,16
15,-1785.823,-17616.5159,-3426.9335,88.48625688,-19402.3389,-3338.44724312,-22740.786143119996,16
16,-1797.6122,-17698.4765,-3341.7342,89.20715184,-19496.0887,-3252.52704816,-22748.61574816,16
17,-1808.2993,-17607.4031,-3441.2988,89.54324928,-19415.7024,-3351.75555072,-22767.45795072,16
18,-1769.5457,-17712.3516,-3400.0338,88.55328528,-19481.8973,-3311.48051472,-22793.377814720003,16
19,-1791.4912,-17609.3708,-3431.9935,88.74492552,-19400.862,-3343.24857448,-22744.11057448,16
