GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1785.9653,-18189.2582,-3120.5452,78.09196175999999,-19975.2235,-3042.4532382400002,-23017.67673824
1,-1796.0087,-18054.8059,-3164.9538,80.58151728,-19850.814599999998,-3084.37228272,-22935.186882719998
2,-1799.0,-18094.8835,-3164.202,76.62189887999999,-19893.8835,-3087.58010112,-22981.463601120002
3,-1809.9901,-18108.0851,-3087.4139,78.59073384,-19918.0752,-3008.82316616,-22926.89836616
4,-1836.6259,-18094.1059,-3123.5789,79.16779296,-19930.731799999998,-3044.41110704,-22975.142907039997
5,-1837.4101,-18014.6342,-3173.2785,78.6764628,-19852.0443,-3094.6020372,-22946.646337200003
6,-1830.9009,-18108.5336,-3093.8098,78.56817192,-19939.4345,-3015.24162808,-22954.67612808
7,-1825.0596,-18163.9829,-3065.5251,76.04952696000001,-19989.0425,-2989.4755730399997,-22978.51807304
8,-1807.6642,-18095.8228,-3059.0052,77.4213372,-19903.487,-2981.5838628,-22885.0708628
9,-1859.64,-18005.383,-3209.4621,77.62730328,-19865.023,-3131.83479672,-22996.85779672
10,-1823.8547,-18157.5766,-3082.9253,78.039324,-19981.4313,-3004.885976,-22986.317275999998
11,-1820.0659,-18125.5963,-3110.1197,78.5342232,-19945.662200000002,-3031.5854768000004,-22977.2476768
12,-1829.3811,-18213.7725,-2986.5671,77.2571988,-20043.153599999998,-2909.3099012000002,-22952.463501199996
13,-1803.4761,-18158.9795,-3073.464,78.33556224,-19962.4556,-2995.12843776,-22957.58403776
14,-1805.976,-18156.505,-3068.54,77.11333704,-19962.481,-2991.42666296,-22953.907662960002
15,-1836.1294,-18126.2356,-3079.9031,77.74975223999999,-19962.365,-3002.15334776,-22964.51834776
16,-1813.9824,-18180.2024,-3065.7375,78.59704392,-19994.1848,-2987.14045608,-22981.32525608
17,-1836.7317,-18013.3063,-3198.3318,79.94569392,-19850.038,-3118.38610608,-22968.42410608
18,-1792.9108,-17995.5128,-3143.2985,79.08959736,-19788.423600000002,-3064.20890264,-22852.63250264
19,-1821.087,-17901.8592,-3179.3046,81.58336776,-19722.9462,-3097.72123224,-22820.66743224

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1646.9858,-17473.689,-3145.678,82.78326792,-19120.674799999997,-3062.89473208,-22183.569532079997
1,-1650.0739,-17309.7026,-3217.3146,85.35018744,-18959.7765,-3131.9644125600003,-22091.740912560002
2,-1657.9811,-17349.378,-3213.5534,81.41774256,-19007.3591,-3132.1356574399997,-22139.494757440003
3,-1668.2348,-17390.664,-3108.4163,82.98566208,-19058.8988,-3025.4306379199998,-22084.32943792
4,-1684.2643,-17381.5921,-3170.3357,83.99511072,-19065.8564,-3086.34058928,-22152.19698928
5,-1692.5653,-17270.6217,-3227.7465,83.94797952,-18963.186999999998,-3143.79852048,-22106.98552048
6,-1684.6935,-17368.3888,-3145.5475,83.35944144,-19053.082300000002,-3062.18805856,-22115.270358560003
