Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-27.4509,-471.0869,-277.6,11.60124696,-498.5378,-265.99875304,-764.53655304,17
1,-29.0279,-472.4835,-265.1812,11.39464728,-501.5114,-253.78655272,-755.29795272,17
2,-31.9266,-483.2336,-265.738,11.62611936,-515.1602,-254.11188064,-769.2720806400001,17
3,-30.0579,-475.4266,-281.2537,11.7442548,-505.4845,-269.50944519999996,-774.9939452,17
4,-30.9665,-465.3855,-269.7574,11.90066328,-496.352,-257.85673672,-754.20873672,17
5,-29.6981,-433.8102,-300.2246,11.82409488,-463.5083,-288.40050512,-751.90880512,17
6,-29.0979,-438.9247,-297.1345,11.72772,-468.02259999999995,-285.40678,-753.4293799999999,17
7,-27.3322,-468.8838,-282.9407,11.646359279999999,-496.216,-271.29434072,-767.51034072,17
8,-27.2862,-449.2177,-285.4598,11.56142376,-476.5039,-273.89837623999995,-750.40227624,17
9,-31.0163,-461.157,-281.7756,11.31780744,-492.1733,-270.45779256,-762.63109256,17
10,-26.7421,-442.5451,-295.1078,11.646087839999998,-469.2872,-283.46171216,-752.74891216,17
11,-31.7854,-445.3759,-294.0296,11.513878559999998,-477.1613,-282.51572144,-759.6770214400001,17
12,-31.3335,-453.4339,-291.5526,11.755650959999999,-484.7674,-279.79694903999996,-764.5643490399999,17
13,-30.8397,-467.3424,-280.8289,11.54017944,-498.1821,-269.28872056,-767.47082056,17
14,-33.4501,-477.1351,-282.5997,11.68561728,-510.58520000000004,-270.91408272,-781.49928272,17
15,-33.0422,-485.0087,-276.2414,11.74645728,-518.0509,-264.49494272,-782.54584272,17
16,-25.9519,-451.7014,-288.7335,11.9104776,-477.6533,-276.8230224,-754.4763224,17
17,-29.1767,-462.6432,-284.3922,11.7252432,-491.81989999999996,-272.6669568,-764.4868567999999,17
18,-27.3177,-460.1239,-285.9211,11.54990592,-487.4416,-274.37119408,-761.81279408,17
19,-33.5644,-464.4832,-280.5446,11.78257968,-498.0476,-268.76202032,-766.80962032,17
